acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.08,-0.94,-0.11,-2.87,-1.71,3.05
-0.08,-0.94,-0.09,-4.14,-2.69,2.76
-0.09,-0.97,-0.1,-4.78,-4.26,2.08
-0.08,-0.98,-0.1,-4.21,-5.16,1.54
-0.08,-1.0,-0.11,-2.9,-5.4,0.93
-0.06,-0.98,-0.13,-2.44,-4.2,0.14
-0.09,-0.97,-0.14,-3.45,-4.31,-1.47
-0.08,-0.96,-0.15,-4.84,-4.21,-1.8
-0.11,-1.01,-0.16,-4.82,-3.66,-7.34
-0.11,-1.01,-0.16,-2.49,-4.53,-4.55
-0.13,-1.01,-0.18,1.1,-5.8,-0.43
-0.11,-1.0,-0.22,4.32,-6.58,2.21
-0.08,-0.99,-0.24,6.14,-5.27,5.01
-0.05,-0.99,-0.28,6.34,-3.39,3.44
-0.03,-0.98,-0.32,5.8,-1.1,3.31
-0.03,-1.01,-0.34,3.97,2.4,-1.11
0.0,-1.03,-0.41,3.68,4.75,-4.43
-0.07,-1.01,-0.39,3.16,8.84,-5.63
-0.05,-1.0,-0.42,1.8,12.67,-4.08
-0.07,-1.01,-0.42,-0.5,13.18,-2.08
-0.15,-1.05,-0.38,0.41,11.15,1.77
-0.02,-1.14,-0.39,6.93,15.97,10.46
-0.0,-1.14,-0.4,15.44,24.15,16.17
-0.02,-1.11,-0.4,19.28,29.48,14.41
-0.07,-1.06,-0.41,17.69,30.44,9.16
-0.12,-1.03,-0.4,15.59,30.0,2.53
0.05,-1.03,-0.49,12.99,38.63,6.84
-0.04,-1.02,-0.42,10.69,45.22,3.18
-0.08,-0.98,-0.4,4.12,46.46,-1.98
-0.1,-0.99,-0.37,0.58,45.6,-2.75
-0.12,-0.95,-0.37,-2.26,46.02,-0.85
-0.21,-0.93,-0.31,-7.33,43.76,-1.95
-0.08,-0.99,-0.39,-8.89,46.69,2.56
-0.04,-1.02,-0.32,-11.34,47.45,0.4
0.01,-1.03,-0.38,-10.14,59.18,0.08
-0.09,-0.99,-0.33,-13.69,60.32,-7.56
-0.04,-0.9,-0.3,-17.39,55.16,-6.38
-0.03,-0.96,-0.37,-18.02,64.27,-4.44
-0.12,-0.97,-0.28,-18.29,61.76,-7.66
0.0,-0.93,-0.32,-20.03,64.53,-3.66
-0.2,-1.03,-0.3,-22.52,61.48,-6.43
-0.16,-0.98,-0.24,-25.45,48.37,-7.71
-0.07,-0.97,-0.27,-29.19,53.42,-8.64
-0.12,-1.01,-0.23,-29.79,53.02,-4.56
-0.05,-1.0,-0.27,-28.32,56.66,-2.32
-0.03,-0.96,-0.28,-30.96,62.55,-1.51
-0.05,-0.96,-0.28,-34.84,64.72,-4.98
-0.03,-1.05,-0.25,-34.29,65.89,-4.37
-0.02,-1.03,-0.25,-33.8,68.81,-5.42
-0.08,-1.0,-0.24,-34.96,70.82,-9.24
-0.13,-0.99,-0.19,-36.55,65.95,-6.2
0.0,-1.08,-0.24,-27.79,71.22,-2.49
-0.01,-1.02,-0.23,-23.92,80.24,2.93
-0.07,-1.01,-0.2,-23.28,80.53,5.8
-0.08,-0.98,-0.22,-22.7,80.64,3.86
-0.04,-1.02,-0.18,-19.33,82.43,2.72
