acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.51,-0.97,0.12,-19.33,-5.07,9.09
0.53,-1.03,0.15,-23.04,-7.79,6.11
0.55,-1.09,0.18,-25.89,-8.29,6.41
0.63,-1.13,0.21,-26.63,-9.08,5.15
0.71,-1.12,0.25,-28.88,-8.21,3.01
0.91,-1.12,0.2,-30.45,-3.63,3.29
0.78,-1.12,0.31,-27.37,-6.5,0.72
0.88,-0.86,0.39,-29.02,-7.05,-1.08
0.85,-0.86,0.38,-35.63,-1.14,0.24
0.91,-0.81,0.28,-37.4,-1.15,-0.96
0.96,-0.81,0.27,-47.32,-10.0,-6.67
0.85,-0.88,0.33,-47.37,-18.15,-11.56
0.89,-0.91,0.29,-46.33,-26.05,-15.92
1.32,-1.47,-0.06,-39.92,-29.57,-22.27
0.93,-0.8,0.16,-47.45,-31.94,-25.26
1.01,-0.7,0.11,-40.0,-27.56,-21.79
0.99,-0.63,0.06,-38.49,-18.34,-15.05
0.84,-0.59,0.02,-33.05,-11.38,-5.94
0.64,-0.51,0.01,-31.99,-12.59,-0.65
0.34,-0.37,0.02,-41.77,-22.48,4.53
0.09,-0.44,-0.05,-47.06,-21.67,13.8
-0.0,-0.6,-0.16,-39.73,-35.33,20.96
-0.06,-0.73,-0.32,-27.53,-35.56,36.77
-0.06,-0.86,-0.53,-5.55,-25.86,45.56
-0.1,-0.79,-0.71,2.6,-6.01,41.48
-0.22,-0.78,-0.89,-2.73,13.86,28.18
-0.69,-0.67,-0.82,-21.65,35.21,26.03
-0.99,-0.75,-0.7,-40.5,49.27,44.63
-1.22,-0.99,-0.59,-42.51,50.43,66.48
-1.31,-1.17,-0.54,-38.97,48.63,89.08
-1.35,-1.27,-0.49,-37.35,46.19,103.9
-1.41,-1.35,-0.41,-45.64,45.68,107.24
-1.52,-1.51,-0.29,-58.25,36.25,93.7
-1.61,-1.72,-0.22,-67.15,24.72,65.48
-1.72,-2.0,-0.09,-66.92,3.85,30.23
-1.54,-2.0,-0.14,-46.91,-15.56,-3.09
-1.27,-2.0,-0.3,-15.34,-22.6,-30.17
-1.14,-1.65,-0.45,8.02,-25.91,-52.76
-1.11,-1.17,-0.57,11.7,-29.36,-69.63
-1.11,-0.82,-0.66,0.2,-33.04,-79.53
-1.01,-0.69,-0.72,-13.56,-33.24,-79.68
-0.91,-0.74,-0.75,-18.66,-30.28,-78.65
-0.83,-0.84,-0.75,-13.37,-23.6,-76.81
-0.78,-0.92,-0.67,-3.98,-18.43,-78.79
-0.76,-0.9,-0.62,5.06,-19.79,-87.98
-0.65,-0.77,-0.49,13.09,-21.26,-93.95
-0.56,-0.65,-0.45,15.66,-25.73,-100.02
-0.53,-0.63,-0.32,19.05,-34.75,-100.98
-0.36,-0.69,-0.27,32.62,-46.85,-98.18
-0.21,-0.63,-0.28,48.34,-57.38,-88.0
0.02,-0.55,-0.29,59.28,-63.48,-72.69
0.36,-0.46,-0.32,65.87,-60.06,-51.15
0.66,-0.4,-0.28,66.9,-53.05,-32.57
0.93,-0.34,-0.28,61.27,-43.36,-18.2
1.04,-0.29,-0.27,43.74,-28.73,-14.23
1.06,-0.45,-0.17,23.05,-15.88,-9.82
1.11,-0.66,-0.13,17.34,-6.04,-3.34
1.11,-0.9,-0.08,23.34,2.54,8.64
1.17,-0.98,-0.09,37.56,14.31,24.35
1.11,-1.03,0.04,46.53,20.34,29.02
1.12,-1.01,0.08,51.21,20.95,25.25
1.13,-1.0,0.08,55.85,25.91,22.9
1.06,-0.86,0.08,56.41,29.66,26.59
0.98,-0.79,0.14,48.82,27.89,28.08
0.96,-0.78,0.13,37.85,25.89,26.47
0.75,-1.04,0.12,37.87,31.02,26.18
0.85,-0.9,0.1,23.22,25.62,21.21
0.88,-0.94,0.07,17.31,27.02,15.44
0.86,-1.0,0.02,20.89,29.04,16.58
0.77,-0.99,0.03,24.11,31.11,17.22
0.72,-1.01,0.04,29.74,30.02,17.97
0.67,-0.91,0.03,23.15,31.21,15.37
0.58,-0.97,0.06,16.32,30.18,10.2
0.56,-1.06,0.03,17.34,29.66,8.05
0.5,-1.06,0.04,22.95,29.11,10.05
0.44,-1.03,0.05,27.72,27.58,12.2
0.36,-0.91,0.04,21.18,26.03,8.14
0.32,-0.94,0.05,11.95,22.18,2.44
0.35,-0.99,0.02,8.39,21.82,2.12
0.31,-1.01,0.02,7.12,23.42,3.42
0.24,-1.03,0.04,5.17,20.84,2.82
0.21,-1.06,0.05,5.25,18.11,2.31
0.21,-1.09,0.04,10.56,13.91,1.49
0.18,-0.99,0.02,9.53,10.58,0.27
0.18,-1.01,0.04,8.38,5.63,-1.46
0.25,-1.0,-0.01,10.95,3.41,-1.04
0.24,-0.91,-0.01,10.05,3.62,1.37
0.24,-0.92,-0.01,6.63,2.63,3.31
0.26,-0.91,-0.02,4.83,3.27,4.65
0.24,-0.9,-0.02,1.44,4.26,4.88
0.21,-0.93,-0.0,-2.95,3.74,5.5
0.22,-1.02,-0.01,-1.48,3.09,5.88
0.2,-0.97,-0.01,0.03,3.24,6.75
0.19,-0.96,0.01,-1.11,2.24,6.57
0.2,-0.97,-0.0,-0.53,2.34,7.29
0.19,-0.94,-0.0,-0.92,2.53,6.84
0.17,-0.92,0.02,-3.44,0.81,7.34
0.17,-0.96,0.02,-2.85,-1.44,9.29
0.15,-0.97,0.02,-1.56,-2.69,10.02
0.15,-0.96,0.02,-3.53,-5.58,7.89
