acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.03,-0.98,0.17,4.62,-2.9,-2.85
-0.03,-0.99,0.16,6.56,-3.05,-3.92
-0.03,-1.0,0.17,9.54,-3.08,-5.16
-0.04,-0.98,0.17,13.1,-2.9,-5.06
-0.03,-0.94,0.15,14.66,-2.62,-4.66
-0.03,-0.9,0.15,14.07,-1.73,-3.98
-0.04,-0.88,0.16,12.81,-1.73,-3.27
-0.02,-0.87,0.17,11.83,-1.56,-2.97
0.0,-0.84,0.15,9.77,-0.3,-2.66
0.01,-0.83,0.16,7.32,0.74,-2.99
-0.01,-0.81,0.15,5.05,2.13,-2.82
-0.01,-0.8,0.14,2.68,3.4,-1.56
-0.03,-0.81,0.13,1.01,4.35,0.95
-0.02,-0.81,0.13,-0.05,6.16,4.05
-0.03,-0.77,0.12,-0.78,8.55,6.23
-0.09,-0.73,0.12,-0.85,10.27,7.82
-0.14,-0.65,0.11,-2.85,11.66,11.46
-0.22,-0.55,0.1,-7.48,11.21,16.1
-0.27,-0.44,0.08,-16.64,6.79,21.42
-0.29,-0.35,0.06,-31.07,-1.11,22.68
-0.24,-0.31,0.04,-47.48,-7.68,27.29
-0.11,-0.33,-0.01,-61.5,-8.01,36.76
-0.09,-0.37,-0.02,-68.09,-7.31,51.74
-0.07,-0.37,-0.04,-71.39,-3.77,68.85
-0.05,-0.35,-0.08,-74.76,0.36,83.32
-0.05,-0.25,-0.15,-84.85,4.81,90.07
-0.12,-0.2,-0.21,-106.27,7.86,85.73
-0.24,-0.33,-0.21,-125.35,6.01,77.88
-0.32,-0.47,-0.2,-139.14,1.33,70.14
-0.34,-0.62,-0.17,-151.12,-8.13,63.86
-0.24,-0.81,-0.19,-152.6,-10.83,65.15
-0.2,-0.91,-0.18,-147.99,-10.37,72.02
-0.1,-1.03,-0.22,-134.56,-3.49,84.12
-0.03,-1.01,-0.24,-116.65,8.34,98.34
-0.04,-0.78,-0.27,-115.59,19.01,105.43
-0.14,-0.7,-0.37,-122.5,20.83,98.25
-0.16,-0.62,-0.43,-138.73,24.96,85.51
-0.24,-0.73,-0.43,-152.72,20.63,66.7
-0.25,-0.9,-0.44,-158.69,17.6,53.42
-0.23,-0.85,-0.46,-159.48,20.72,49.4
-0.37,-0.9,-0.48,-165.69,22.33,50.39
-0.36,-1.0,-0.46,-159.37,19.11,53.24
-0.3,-1.06,-0.49,-151.9,21.8,55.12
-0.29,-1.05,-0.52,-145.98,26.02,51.08
-0.36,-0.97,-0.57,-151.97,25.4,29.78
-0.46,-0.99,-0.57,-166.57,17.63,-1.1
-0.58,-1.03,-0.57,-184.12,2.39,-36.76
-0.59,-1.21,-0.58,-198.92,-13.68,-62.18
-0.58,-1.44,-0.58,-199.95,-27.0,-77.07
-0.54,-1.8,-0.49,-182.21,-30.4,-62.11
-0.52,-2.0,-0.43,-139.36,-30.03,-37.99
-0.38,-1.97,-0.42,-96.08,-22.74,-9.57
-0.27,-1.76,-0.47,-62.69,-7.89,12.51
-0.34,-1.46,-0.5,-44.1,-2.75,18.58
-0.37,-1.18,-0.53,-42.92,-4.58,18.1
-0.35,-1.02,-0.55,-48.88,-9.92,16.27
-0.26,-0.97,-0.56,-53.17,-13.44,15.11
-0.18,-0.93,-0.59,-55.15,-13.02,17.98
-0.15,-0.89,-0.61,-59.38,-10.53,17.7
-0.17,-0.95,-0.62,-63.24,-9.38,12.75
-0.23,-1.02,-0.62,-67.62,-10.66,1.38
-0.24,-1.23,-0.59,-67.73,-12.02,-7.07
-0.28,-1.58,-0.5,-52.21,-16.13,-17.02
-0.18,-1.78,-0.47,-26.22,-11.69,-18.53
-0.12,-1.8,-0.49,-1.22,-1.53,-15.31
-0.14,-1.84,-0.46,22.54,5.95,-19.58
-0.19,-1.57,-0.49,36.72,9.13,-18.14
-0.21,-1.38,-0.49,41.98,10.19,-12.47
-0.17,-1.32,-0.5,45.92,12.76,-5.27
-0.18,-1.3,-0.5,48.68,15.95,0.37
-0.2,-1.38,-0.45,57.1,16.67,2.74
-0.21,-1.4,-0.45,67.94,16.69,3.47
-0.21,-1.39,-0.46,77.66,16.04,0.63
-0.18,-1.37,-0.48,87.28,17.66,-1.98
-0.22,-1.33,-0.48,94.91,18.08,-4.85
-0.24,-1.28,-0.48,100.7,18.5,-3.13
-0.27,-1.25,-0.48,105.09,15.89,-5.31
-0.3,-1.26,-0.47,109.67,14.37,-4.85
-0.29,-1.23,-0.48,112.21,11.99,-5.05
-0.27,-1.22,-0.49,113.0,11.48,-6.5
-0.23,-1.21,-0.49,114.74,12.63,-8.16
-0.23,-1.25,-0.47,119.14,13.75,-11.21
-0.23,-1.26,-0.46,126.35,16.05,-12.99
-0.28,-1.21,-0.46,130.94,16.92,-16.18
-0.36,-1.21,-0.42,135.15,13.27,-18.65
-0.38,-1.19,-0.42,137.59,7.31,-22.86
-0.35,-1.14,-0.44,135.07,2.68,-30.79
-0.33,-1.14,-0.42,131.26,-0.18,-37.09
-0.28,-1.18,-0.4,131.77,0.08,-39.42
-0.24,-1.17,-0.4,136.94,3.94,-36.33
-0.24,-1.12,-0.4,142.91,9.46,-31.56
-0.25,-1.07,-0.4,149.12,14.12,-25.28
-0.27,-0.97,-0.38,146.85,15.79,-24.98
-0.29,-0.99,-0.34,145.05,14.22,-28.89
-0.28,-0.94,-0.34,141.06,13.05,-31.92
-0.28,-0.91,-0.31,137.17,11.14,-34.99
-0.24,-0.88,-0.3,136.21,12.05,-31.17
-0.31,-0.87,-0.27,135.88,11.82,-21.69
-0.31,-0.91,-0.22,141.81,10.26,-12.12
-0.28,-0.82,-0.22,141.89,9.34,-5.77
