acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.32,-0.23,-0.51,136.49,32.15,107.4
0.11,-0.26,-0.59,169.08,36.23,116.96
0.18,-0.16,-0.63,208.99,42.56,130.58
0.2,-0.04,-0.64,254.53,58.0,164.24
0.06,0.02,-0.61,316.2,58.79,204.95
-0.01,0.14,-0.68,380.44,53.89,246.75
-0.08,0.23,-0.67,436.87,48.38,291.02
-0.05,0.05,-0.78,500.26,44.93,335.53
0.0,0.08,-0.9,500.26,52.32,370.21
0.01,-0.12,-1.07,500.26,63.6,399.89
0.1,-0.07,-1.35,500.26,87.4,409.25
0.08,0.23,-1.5,500.26,116.56,419.86
0.12,0.24,-1.76,500.26,151.79,412.26
0.0,0.56,-1.91,500.26,187.27,376.03
-0.2,0.58,-2.09,500.26,219.82,341.66
-0.42,0.88,-2.04,500.26,254.79,286.49
-0.76,1.2,-2.09,500.26,276.38,232.14
-1.46,1.62,-1.67,500.26,279.85,182.31
-1.95,1.93,-1.19,500.26,254.95,128.35
-2.26,2.29,-0.81,478.2,219.24,82.14
-2.34,2.11,-0.57,419.95,191.27,70.05
-2.19,1.84,-0.46,402.12,189.54,72.14
-2.15,1.63,-0.33,403.68,200.12,70.69
-2.2,1.51,-0.26,400.34,208.58,49.86
-2.26,1.7,-0.18,363.73,215.45,-8.96
-2.4,2.16,0.05,278.18,220.46,-82.2
-2.52,2.47,0.35,177.53,216.72,-140.73
-2.77,2.73,0.82,83.24,189.39,-164.55
-2.88,2.45,1.21,48.55,141.02,-119.28
-2.68,1.99,1.23,77.25,103.97,-47.4
-2.44,1.61,0.95,159.3,84.87,25.77
-2.31,1.71,1.08,105.89,52.52,71.36
-2.07,1.62,0.9,75.28,31.15,84.02
-1.93,1.37,0.76,49.11,11.77,74.92
-1.72,1.21,0.67,23.74,2.2,56.05
-1.6,1.14,0.62,-6.46,0.55,39.25
-1.53,1.16,0.61,-44.29,1.56,16.63
-1.53,1.19,0.62,-93.82,-2.02,-9.76
-1.57,1.15,0.64,-142.99,-7.15,-25.97
-2.03,0.65,0.97,-157.39,-15.94,-21.25
-1.8,0.6,0.83,-150.08,-28.81,-19.66
-1.75,0.68,0.7,-139.19,-28.75,-13.89
-1.82,0.84,0.68,-149.25,-40.9,-9.11
-1.89,0.88,0.59,-168.2,-60.82,-14.87
-1.82,1.0,0.45,-213.27,-75.91,-44.21
-1.77,1.1,0.28,-280.95,-92.53,-84.58
-1.75,1.08,0.19,-351.6,-109.73,-131.13
-1.71,0.92,0.07,-411.08,-118.99,-178.89
-1.69,0.88,-0.02,-458.0,-129.11,-226.17
-1.65,0.81,-0.09,-494.87,-136.38,-258.47
-1.59,0.63,-0.19,-500.27,-140.53,-282.2
-1.55,0.46,-0.24,-500.27,-139.92,-295.37
-1.48,0.44,-0.28,-494.6,-136.78,-308.03
-1.4,0.52,-0.31,-498.79,-133.01,-325.83
-1.4,0.72,-0.31,-500.27,-135.21,-348.64
-1.38,0.74,-0.32,-500.27,-146.64,-371.39
-1.2,0.64,-0.44,-500.27,-150.82,-394.08
-0.98,0.45,-0.56,-500.27,-139.59,-400.21
-0.91,0.08,-0.59,-500.27,-122.21,-398.32
-0.84,-0.35,-0.51,-500.27,-112.7,-402.99
-0.75,-0.56,-0.44,-500.27,-106.85,-410.26
-0.76,-0.48,-0.36,-458.15,-99.51,-395.79
-0.76,-0.36,-0.32,-400.78,-87.77,-366.27
-0.8,-0.26,-0.26,-338.95,-76.41,-328.43
-0.76,-0.12,-0.24,-288.02,-67.1,-291.13
-0.72,0.18,-0.25,-264.72,-59.74,-252.96
-0.62,0.3,-0.32,-252.78,-50.53,-214.58
-0.5,0.3,-0.35,-238.84,-39.86,-174.66
-0.37,0.28,-0.43,-236.92,-30.79,-129.66
-0.21,-0.02,-0.41,-183.15,-16.7,-107.71
-0.11,-0.42,-0.53,-151.88,-10.87,-107.86
-0.13,-0.17,-0.3,-142.06,-9.92,-115.22
-0.17,-0.14,-0.22,-139.13,-16.03,-124.21
-0.16,-0.18,-0.26,-128.35,-24.49,-120.2
-0.1,-0.24,-0.27,-111.77,-29.33,-114.66
-0.12,-0.26,-0.29,-89.73,-39.04,-100.87
-0.05,-0.26,-0.35,-65.13,-44.89,-85.22
-0.06,-0.17,-0.41,-52.52,-46.23,-71.95
-0.07,-0.11,-0.48,-51.95,-44.03,-54.61
-0.09,-0.21,-0.52,-48.53,-42.17,-40.34
-0.11,-0.33,-0.56,-46.0,-39.27,-32.02
-0.12,-0.47,-0.58,-46.56,-36.67,-31.27
-0.15,-0.61,-0.58,-47.22,-33.51,-33.71
-0.19,-0.79,-0.56,-42.4,-30.67,-39.02
-0.19,-0.86,-0.56,-35.85,-26.64,-43.01
-0.22,-0.9,-0.53,-28.99,-20.75,-40.99
-0.3,-0.84,-0.56,-21.44,-15.51,-37.76
-0.39,-0.74,-0.5,-17.86,-12.82,-27.88
-0.44,-0.73,-0.47,-13.07,-15.92,-16.35
-0.43,-0.73,-0.44,-12.46,-20.76,-7.19
-0.36,-0.81,-0.47,-9.94,-21.85,-2.55
-0.3,-0.83,-0.51,-8.37,-17.74,-3.11
-0.26,-0.83,-0.52,-9.62,-11.25,-5.01
-0.26,-0.83,-0.51,-9.88,-6.67,-7.76
-0.26,-0.85,-0.51,-8.46,-3.77,-10.37
-0.25,-0.86,-0.49,-6.21,-0.96,-12.53
-0.27,-0.85,-0.48,-5.28,1.65,-12.99
-0.3,-0.84,-0.44,-4.0,2.32,-11.07
-0.31,-0.86,-0.42,-1.1,1.02,-12.38
-0.32,-0.82,-0.42,1.34,-0.18,-3.66
