acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.06,-1.0,-0.09,-0.84,1.56,0.5
-0.06,-1.0,-0.07,-1.45,1.85,0.11
-0.05,-1.0,-0.07,-2.43,1.98,-0.46
-0.06,-1.0,-0.06,-3.15,1.65,-1.01
-0.06,-1.01,-0.06,-2.99,1.44,-0.98
-0.06,-1.02,-0.07,-1.65,1.44,-0.32
-0.05,-1.02,-0.08,-0.9,1.47,0.17
-0.05,-1.0,-0.07,-1.08,1.76,0.52
-0.05,-1.01,-0.08,-1.37,1.71,0.79
-0.05,-1.02,-0.07,-1.15,2.4,0.61
-0.05,-1.01,-0.07,-1.71,2.66,0.11
-0.06,-1.02,-0.05,-2.31,2.18,-0.84
-0.05,-1.01,-0.06,-2.27,1.91,-1.21
-0.06,-1.02,-0.06,-1.25,1.62,-0.82
-0.05,-1.0,-0.07,-0.61,1.88,-0.29
-0.05,-0.99,-0.05,-0.92,1.76,0.29
-0.05,-0.98,-0.04,-1.76,1.3,0.4
-0.04,-0.98,-0.06,-3.13,1.37,0.46
-0.06,-1.0,-0.06,-3.56,1.68,0.81
-0.06,-1.0,-0.06,-4.05,1.51,0.75
-0.07,-1.01,-0.06,-4.23,1.19,0.38
-0.06,-1.03,-0.07,-3.25,0.98,0.06
-0.06,-1.04,-0.07,-1.77,0.75,0.35
-0.06,-1.02,-0.08,-1.08,0.6,0.32
-0.06,-1.01,-0.07,-1.5,1.08,-0.15
-0.05,-1.01,-0.07,-1.97,1.42,-0.34
-0.05,-1.02,-0.07,-1.5,1.44,-0.06
-0.06,-1.02,-0.07,-0.67,1.63,0.12
-0.05,-1.01,-0.07,-0.7,2.11,-0.09
-0.06,-1.01,-0.07,-1.51,1.95,-0.21
-0.04,-1.01,-0.07,-1.36,2.12,-0.23
-0.04,-1.01,-0.08,-0.92,2.0,0.26
-0.05,-0.99,-0.06,-1.28,2.12,0.41
-0.05,-0.99,-0.06,-2.02,2.37,0.44
-0.06,-1.0,-0.06,-2.18,2.0,0.92
-0.05,-1.0,-0.06,-1.97,2.23,1.39
-0.06,-0.99,-0.05,-2.82,2.08,1.01
-0.07,-1.0,-0.04,-4.11,1.65,0.6
-0.07,-1.01,-0.05,-4.09,0.92,0.56
-0.07,-1.02,-0.05,-2.96,0.73,0.73
-0.07,-1.02,-0.06,-2.72,0.63,0.56
-0.06,-1.02,-0.06,-2.76,0.17,0.5
-0.06,-1.01,-0.07,-2.64,0.37,0.14
-0.06,-1.02,-0.07,-2.53,0.6,0.46
-0.05,-1.02,-0.07,-2.05,0.69,0.24
-0.06,-1.02,-0.08,-1.85,0.79,0.29
-0.06,-1.01,-0.08,-2.26,1.05,-0.31
-0.05,-1.02,-0.08,-2.31,1.02,-0.69
-0.05,-1.01,-0.08,-1.85,1.79,-0.43
-0.05,-1.01,-0.08,-1.42,1.77,-0.05
-0.05,-1.0,-0.09,-1.89,2.02,0.11
-0.05,-1.0,-0.09,-1.85,2.31,0.23
-0.05,-1.0,-0.08,-2.12,2.75,0.5
-0.06,-1.01,-0.07,-2.61,2.95,0.63
-0.07,-1.01,-0.06,-2.82,2.81,0.4
-0.07,-1.02,-0.06,-2.49,2.69,0.26
-0.06,-1.02,-0.05,-1.74,2.03,0.0
-0.07,-1.02,-0.05,-1.89,1.25,-0.11
-0.06,-1.02,-0.05,-1.48,1.19,0.06
-0.07,-1.01,-0.06,-1.01,1.04,0.53
-0.06,-1.0,-0.06,-1.62,1.13,0.34
-0.05,-1.01,-0.07,-1.68,0.85,0.29
-0.06,-1.0,-0.06,-1.92,0.73,0.26
-0.06,-1.0,-0.07,-2.12,0.9,0.12
-0.06,-1.01,-0.07,-2.6,0.9,-0.12
-0.06,-1.02,-0.07,-2.34,1.01,-0.06
-0.05,-1.02,-0.08,-1.79,0.93,0.32
-0.05,-1.01,-0.09,-1.1,1.54,0.43
-0.05,-1.0,-0.07,-1.51,1.53,0.29
-0.06,-1.0,-0.07,-2.6,1.56,-0.2
-0.06,-1.01,-0.08,-3.24,1.83,-0.87
-0.06,-1.02,-0.07,-2.96,1.97,-0.7
-0.06,-1.03,-0.08,-2.0,1.77,-0.46
-0.06,-1.02,-0.07,-0.9,1.79,-0.05
-0.06,-1.01,-0.07,-0.79,1.86,0.08
-0.05,-1.01,-0.06,-0.75,1.82,0.37
-0.06,-1.0,-0.06,-1.44,2.38,0.35
-0.06,-1.0,-0.07,-2.08,2.29,0.37
-0.05,-1.0,-0.07,-2.34,2.03,0.6
-0.05,-1.0,-0.07,-2.93,2.17,0.4
-0.04,-1.02,-0.06,-2.76,2.03,0.31
-0.04,-1.03,-0.07,-2.2,1.88,0.21
-0.05,-1.02,-0.05,-1.8,2.06,0.43
-0.05,-1.02,-0.06,-1.28,1.8,0.79
-0.05,-1.0,-0.06,-1.24,1.88,0.69
-0.06,-1.01,-0.05,-2.15,1.69,0.75
-0.06,-1.01,-0.07,-2.18,1.3,0.44
-0.05,-1.01,-0.07,-2.35,1.33,0.4
-0.06,-1.01,-0.06,-2.31,1.45,-0.03
-0.06,-1.02,-0.06,-2.32,1.44,0.02
-0.06,-1.01,-0.06,-1.66,1.42,0.11
-0.05,-1.01,-0.07,-1.8,1.56,0.35
-0.05,-1.01,-0.07,-1.95,1.53,0.46
-0.05,-1.0,-0.07,-2.05,1.65,0.23
-0.06,-1.01,-0.07,-2.03,1.68,0.53
-0.05,-1.01,-0.07,-1.94,1.83,0.61
-0.06,-1.01,-0.07,-2.34,1.85,0.64
-0.06,-1.01,-0.06,-2.34,1.83,0.43
-0.06,-1.01,-0.07,-2.75,1.57,-0.06
-0.05,-1.02,-0.07,-2.61,1.63,-0.23
