acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.06,-1.01,-0.05,-1.25,-0.58,5.47
0.05,-1.01,-0.04,0.31,-0.47,6.09
0.04,-1.01,-0.03,2.21,-0.09,7.11
0.02,-0.99,-0.02,3.1,-0.56,6.9
0.01,-0.96,-0.01,1.83,-2.27,5.94
0.03,-0.96,-0.02,0.75,-3.25,6.9
0.04,-0.98,-0.01,1.25,-3.13,10.6
0.04,-0.99,0.01,3.91,-2.44,17.31
0.04,-0.98,0.02,6.82,-2.12,24.53
0.04,-0.98,0.03,10.6,-2.79,32.0
0.08,-0.96,0.01,14.58,-1.24,39.92
0.09,-0.92,-0.01,15.68,1.1,44.92
0.08,-0.86,-0.03,10.81,3.01,43.1
0.03,-0.84,-0.05,0.21,3.01,33.07
0.0,-0.91,-0.05,-10.15,2.35,20.23
-0.07,-1.02,0.02,-15.19,0.06,8.98
-0.16,-1.16,0.06,-12.18,-3.89,2.81
-0.18,-1.25,0.1,-1.74,-8.31,2.52
-0.15,-1.21,0.08,8.9,-10.32,5.27
-0.16,-1.12,0.06,14.58,-13.15,7.54
-0.12,-1.04,0.03,15.66,-15.37,8.84
-0.05,-0.96,0.04,13.18,-14.17,15.25
-0.03,-0.94,0.03,11.51,-15.95,14.34
0.01,-0.94,0.03,8.35,-13.44,17.94
0.01,-0.96,0.04,7.66,-12.03,23.39
0.02,-0.99,0.05,8.14,-10.49,26.73
0.01,-1.03,0.05,11.19,-9.05,28.96
0.02,-1.0,0.05,13.8,-6.75,29.63
0.04,-0.99,0.04,14.6,-4.23,26.27
0.05,-0.94,0.01,13.86,-2.17,22.96
0.01,-0.87,-0.01,9.53,0.55,18.46
-0.05,-0.85,-0.02,3.94,1.36,14.81
-0.11,-0.88,0.01,-0.44,-0.5,12.4
-0.18,-0.97,0.03,-0.63,-3.94,12.0
-0.15,-1.0,0.02,1.8,-5.62,14.06
-0.11,-1.01,-0.01,3.85,-4.99,15.88
-0.07,-1.0,-0.02,4.5,-3.98,16.67
-0.03,-1.0,-0.03,4.61,-0.84,15.71
-0.02,-1.04,-0.03,6.43,1.94,13.24
-0.04,-1.01,-0.03,7.4,4.4,7.63
-0.09,-0.99,-0.03,6.61,4.2,-1.34
-0.15,-0.99,-0.06,3.45,1.88,-11.57
-0.21,-1.06,-0.05,3.6,-1.39,-18.21
-0.21,-1.07,-0.05,4.99,-3.94,-20.18
-0.21,-1.04,-0.07,5.82,-4.6,-16.93
-0.2,-1.01,-0.07,5.83,-4.53,-10.32
-0.2,-0.95,-0.07,4.0,-4.41,-2.63
-0.14,-0.91,-0.1,-0.84,-2.67,3.04
-0.07,-0.93,-0.1,-5.04,0.84,6.31
-0.04,-0.96,-0.08,-7.07,3.37,8.05
-0.02,-1.02,-0.07,-6.41,5.89,9.02
-0.01,-1.09,-0.05,-0.27,8.93,13.59
0.01,-1.12,-0.07,8.55,13.92,18.69
-0.03,-1.04,-0.08,14.46,18.31,22.81
-0.08,-1.01,-0.09,17.53,20.0,21.95
-0.1,-0.93,-0.1,14.75,18.99,18.63
-0.09,-0.88,-0.13,8.4,16.87,14.61
-0.0,-0.85,-0.17,1.18,20.46,13.16
0.05,-0.84,-0.23,-5.39,28.18,12.38
-0.06,-0.85,-0.2,-11.4,32.46,11.42
-0.26,-1.04,-0.11,-7.34,26.64,12.18
-0.27,-1.16,-0.1,4.79,20.55,14.67
-0.2,-1.17,-0.19,17.6,17.92,15.24
-0.16,-1.08,-0.23,22.63,18.84,11.33
-0.17,-0.95,-0.26,19.4,18.23,4.53
-0.2,-0.93,-0.28,14.52,15.4,-4.98
-0.18,-0.9,-0.3,7.6,15.71,-6.4
-0.16,-0.88,-0.32,2.64,19.04,-3.36
-0.17,-0.86,-0.33,-2.99,24.27,0.81
-0.23,-0.87,-0.33,-8.17,24.56,4.67
-0.3,-0.89,-0.32,-14.53,22.29,5.73
-0.3,-0.98,-0.3,-17.28,19.07,6.7
-0.31,-1.09,-0.29,-14.37,15.68,8.78
-0.3,-1.17,-0.25,-5.85,12.18,9.1
-0.26,-1.12,-0.26,1.36,9.34,5.21
-0.26,-1.03,-0.26,2.18,6.52,-2.11
-0.26,-0.96,-0.27,-0.26,2.69,-9.45
-0.23,-0.93,-0.29,-4.05,0.64,-13.62
-0.22,-0.94,-0.29,-7.3,-0.17,-13.73
-0.23,-0.92,-0.3,-11.54,-1.6,-11.94
-0.23,-0.96,-0.28,-14.47,-3.18,-8.56
-0.2,-0.98,-0.27,-14.5,-3.54,-4.61
