acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.01,-1.01,-0.02,-3.27,-1.66,6.31
-0.01,-0.99,0.01,-4.67,-2.08,3.91
-0.03,-0.99,0.03,-6.72,-3.48,1.79
-0.04,-1.01,0.05,-6.85,-5.53,0.81
-0.05,-1.04,0.07,-5.02,-7.36,2.55
-0.04,-1.05,0.08,-3.33,-8.9,5.21
-0.02,-1.06,0.08,-2.02,-9.82,7.3
0.01,-1.06,0.08,-1.11,-10.08,8.7
0.01,-1.06,0.09,-0.6,-10.05,8.15
0.0,-1.06,0.1,-0.53,-10.69,6.56
-0.01,-1.06,0.11,0.6,-11.48,5.82
-0.01,-1.04,0.12,2.93,-12.03,6.61
-0.01,-1.02,0.12,5.01,-12.79,8.18
0.0,-1.0,0.11,7.05,-13.31,10.18
0.0,-0.96,0.11,7.3,-15.53,9.39
0.03,-0.94,0.08,4.58,-13.76,7.1
0.02,-0.97,0.09,2.7,-14.46,2.09
-0.0,-0.97,0.1,2.35,-13.47,-1.36
-0.02,-0.96,0.09,1.56,-13.76,-4.87
-0.06,-0.95,0.1,-0.27,-14.96,-8.58
-0.09,-0.99,0.11,0.06,-16.41,-10.87
-0.12,-1.03,0.12,3.36,-20.05,-10.05
-0.09,-1.05,0.12,9.66,-21.73,-5.16
-0.04,-1.0,0.1,14.81,-20.17,2.69
-0.03,-0.95,0.08,17.51,-17.54,9.82
-0.03,-0.88,0.09,16.96,-16.76,14.87
-0.01,-0.83,0.09,13.51,-16.41,15.73
0.01,-0.79,0.06,4.98,-16.5,9.8
0.02,-0.81,0.04,-5.63,-17.04,-2.61
0.04,-0.88,0.04,-12.64,-17.65,-11.65
0.02,-0.98,0.07,-12.61,-18.18,-13.82
0.05,-1.02,0.08,-7.19,-17.62,-9.89
0.12,-1.0,0.05,-2.46,-13.02,-4.21
0.1,-0.96,0.04,-1.34,-8.92,0.73
0.1,-0.93,0.02,-2.17,-5.19,1.69
0.11,-0.88,-0.0,-5.57,-1.88,-1.01
0.12,-0.87,-0.04,-12.05,1.66,-6.03
0.09,-0.86,-0.06,-18.93,4.15,-10.23
0.06,-0.92,-0.06,-23.62,7.33,-11.91
-0.03,-1.0,-0.03,-23.6,7.74,-10.12
-0.07,-1.05,-0.01,-19.1,6.99,-4.09
-0.11,-1.06,-0.03,-14.6,5.65,3.51
