acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.13,-0.98,-0.06,-0.35,2.16,0.86
0.14,-0.99,-0.05,-1.05,2.44,-0.69
0.13,-0.99,-0.05,-1.52,2.79,-1.91
0.12,-0.98,-0.04,-1.02,3.08,-1.84
0.11,-0.99,-0.03,0.66,2.29,-0.8
0.11,-0.98,-0.03,2.0,2.15,0.36
0.11,-0.95,-0.03,1.61,1.52,1.37
0.12,-0.95,-0.02,0.3,0.94,1.79
0.14,-0.96,-0.03,-1.1,1.24,1.3
0.13,-0.95,-0.03,-2.79,1.78,-0.32
0.12,-0.96,-0.02,-3.6,1.18,-0.47
0.11,-0.98,-0.02,-1.68,0.24,1.44
0.12,-0.98,-0.02,0.02,-0.05,3.03
0.14,-0.97,-0.04,-0.28,-0.12,3.0
0.13,-0.98,-0.03,-1.44,-0.07,2.17
0.13,-0.99,-0.04,-1.99,-0.46,0.9
0.12,-0.99,-0.05,-2.33,0.81,1.1
0.12,-1.0,-0.03,-1.89,0.4,1.62
0.13,-0.99,-0.03,-1.32,0.04,1.36
0.13,-1.0,-0.04,-1.37,0.12,0.83
0.13,-1.0,-0.04,-0.53,-0.07,0.96
0.13,-0.99,-0.04,0.39,0.11,1.95
0.13,-0.99,-0.05,0.18,0.22,2.05
0.13,-0.98,-0.05,-1.39,-0.11,1.27
0.14,-0.98,-0.06,-3.02,-0.19,0.35
0.14,-1.01,-0.06,-2.6,1.08,-0.15
0.13,-1.01,-0.04,-1.39,1.41,0.67
0.13,-1.0,-0.04,-0.9,1.26,0.93
0.13,-0.98,-0.05,-1.27,1.64,0.76
0.13,-0.99,-0.05,-1.89,1.92,0.33
0.12,-0.99,-0.05,-2.75,1.65,0.02
0.13,-1.02,-0.05,-1.8,1.64,-0.33
0.13,-1.02,-0.05,0.28,2.45,-0.48
0.14,-1.01,-0.05,0.68,2.12,-0.74
0.13,-0.98,-0.05,0.19,2.34,-0.79
0.13,-0.96,-0.05,-0.65,2.44,-0.78
0.12,-0.95,-0.02,-1.6,1.89,0.72
0.11,-0.97,-0.02,-1.73,1.05,1.66
0.13,-0.98,-0.03,-1.09,1.02,2.16
0.13,-0.98,-0.03,-1.24,1.08,1.66
0.13,-1.0,-0.03,-1.64,0.71,0.46
0.13,-1.0,-0.04,-1.03,1.48,-0.07
0.13,-0.98,-0.04,-1.41,1.95,-0.56
0.13,-0.97,-0.04,-2.26,1.39,-0.79
0.13,-0.99,-0.04,-2.63,1.9,-1.34
0.13,-1.0,-0.03,-1.99,1.79,-1.23
0.12,-0.99,-0.03,-1.05,1.68,-0.13
0.12,-0.97,-0.04,-0.65,1.47,1.37
0.12,-0.96,-0.04,-0.58,0.99,2.66
0.14,-0.97,-0.04,-0.61,0.97,3.05
0.15,-0.96,-0.05,-2.41,1.82,2.08
0.14,-0.96,-0.05,-5.1,2.09,0.44
0.13,-1.0,-0.03,-4.83,2.19,-0.12
0.12,-1.02,-0.02,-1.56,1.6,1.05
0.12,-1.01,-0.03,1.14,1.57,1.32
0.13,-0.98,-0.04,-0.15,1.77,0.34
0.12,-0.97,-0.04,-2.57,1.49,-0.53
0.12,-0.98,-0.03,-3.47,1.39,-0.48
0.13,-1.01,-0.02,-1.83,0.99,0.61
0.13,-1.01,-0.03,0.21,0.85,1.69
0.13,-0.97,-0.03,-0.37,0.85,1.24
0.13,-0.95,-0.03,-2.69,0.59,0.24
0.15,-0.97,-0.05,-4.22,0.8,0.05
0.13,-0.99,-0.04,-4.08,0.73,0.28
0.13,-1.01,-0.04,-3.5,1.18,0.23
0.14,-1.0,-0.04,-2.24,1.26,0.24
0.13,-0.99,-0.04,-1.74,1.16,0.75
0.13,-0.99,-0.05,-1.69,0.78,0.87
0.14,-1.0,-0.05,-1.63,1.45,0.6
0.14,-0.99,-0.04,-2.13,1.43,-0.37
0.13,-0.99,-0.04,-2.37,1.59,-0.71
0.13,-0.98,-0.03,-3.19,1.31,-0.4
0.12,-0.99,-0.03,-2.77,1.1,0.25
0.12,-0.99,-0.03,-1.43,1.01,0.89
0.14,-0.98,-0.05,-2.15,0.76,-0.35
0.14,-0.99,-0.04,-3.29,1.37,-2.04
0.13,-0.98,-0.05,-2.69,1.57,-1.84
0.12,-0.99,-0.03,-1.84,1.1,-0.5
0.12,-0.97,-0.05,-1.18,0.76,0.72
0.13,-0.98,-0.04,-0.74,0.89,1.79
0.14,-0.98,-0.04,-0.96,1.15,1.76
0.15,-0.96,-0.05,-2.56,1.86,1.15
0.14,-0.97,-0.04,-3.82,2.23,0.22
0.13,-0.98,-0.03,-3.6,2.19,0.56
0.13,-0.98,-0.04,-3.04,2.05,1.69
0.13,-0.98,-0.04,-2.89,1.48,1.98
0.13,-1.0,-0.04,-2.63,1.08,1.76
0.13,-1.01,-0.04,-1.66,1.61,1.05
0.12,-1.01,-0.03,-1.57,1.69,0.64
0.12,-1.0,-0.04,-1.49,1.76,0.91
0.12,-1.01,-0.04,-1.1,1.49,1.07
0.12,-1.01,-0.05,-1.15,1.64,1.14
0.13,-1.0,-0.05,-1.19,1.85,0.56
0.13,-1.01,-0.04,-0.57,1.74,0.07
0.12,-1.0,-0.05,-0.31,1.97,-0.08
0.13,-0.98,-0.05,-0.7,1.9,-0.34
0.13,-0.98,-0.05,-1.56,1.99,-0.5
0.14,-0.99,-0.05,-1.54,2.17,-1.04
0.14,-0.98,-0.05,-0.97,2.43,-0.3
0.13,-0.97,-0.05,-0.12,2.51,0.69
