acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.1,-1.0,0.03,-1.21,12.35,-0.53
-0.1,-1.02,0.03,2.08,14.29,0.21
-0.11,-0.99,0.02,3.6,15.68,-0.66
-0.12,-0.98,0.01,3.89,17.04,-1.51
-0.14,-0.95,0.02,3.04,17.68,-2.08
-0.18,-0.94,0.02,1.28,16.67,-1.42
-0.18,-0.93,0.03,0.06,15.97,0.18
-0.19,-0.96,0.04,-0.56,15.21,1.24
-0.21,-0.99,0.06,0.11,14.47,1.66
-0.23,-0.98,0.06,1.45,12.87,1.19
-0.25,-0.96,0.07,1.33,10.92,0.61
-0.28,-0.93,0.07,0.4,8.38,0.82
-0.3,-0.91,0.07,-1.94,5.19,1.54
-0.35,-0.92,0.1,-3.95,0.05,2.26
-0.38,-0.96,0.1,-4.12,-6.5,3.31
-0.37,-0.99,0.1,-3.24,-12.27,5.71
-0.37,-0.99,0.09,-3.08,-16.43,7.76
-0.39,-1.01,0.09,-3.18,-20.61,7.69
-0.39,-0.99,0.09,-4.17,-24.46,6.82
-0.43,-1.0,0.08,-4.78,-28.58,4.81
-0.51,-0.99,0.09,-6.76,-35.51,2.26
-0.6,-1.0,0.1,-7.74,-45.28,1.16
-0.69,-1.05,0.13,-6.03,-58.58,2.64
-0.69,-1.08,0.11,-1.15,-71.04,9.54
-0.68,-1.06,0.12,3.69,-83.42,15.79
-0.64,-1.0,0.08,6.38,-93.21,20.2
-0.62,-0.93,0.05,4.67,-106.34,21.89
-0.61,-0.89,0.03,1.07,-119.07,20.61
-0.58,-0.85,0.02,-3.04,-132.11,19.74
-0.56,-0.81,-0.03,-8.15,-144.52,21.51
-0.54,-0.8,-0.04,-13.74,-157.02,24.09
-0.51,-0.79,-0.05,-19.82,-169.53,25.4
-0.45,-0.76,-0.08,-27.31,-180.7,26.32
-0.41,-0.76,-0.12,-35.77,-190.17,26.41
-0.34,-0.81,-0.13,-41.08,-200.05,23.92
-0.2,-0.89,-0.19,-41.44,-201.08,25.62
-0.12,-0.96,-0.23,-38.78,-197.79,33.18
-0.04,-1.03,-0.23,-33.83,-191.73,38.18
0.03,-1.03,-0.25,-28.52,-183.15,40.38
0.09,-0.98,-0.25,-26.56,-172.41,41.62
0.12,-0.92,-0.25,-29.02,-161.05,41.24
0.11,-0.9,-0.22,-33.79,-152.14,37.69
0.09,-0.91,-0.18,-37.19,-145.5,32.55
0.02,-0.94,-0.14,-39.62,-143.05,27.27
0.03,-0.98,-0.13,-38.87,-140.23,25.28
0.11,-1.0,-0.13,-34.63,-130.79,29.59
0.18,-0.99,-0.12,-30.84,-118.67,32.73
0.24,-1.0,-0.12,-29.01,-104.26,30.6
0.2,-0.98,-0.1,-30.06,-92.87,22.52
0.11,-0.98,-0.08,-32.32,-86.69,12.63
0.03,-1.02,-0.03,-31.98,-87.11,8.03
0.04,-1.05,-0.03,-27.18,-87.13,11.08
0.14,-1.06,-0.04,-20.4,-81.68,22.2
0.21,-1.06,-0.05,-13.8,-73.6,31.92
0.28,-1.03,-0.07,-10.98,-64.78,32.56
0.32,-1.0,-0.07,-12.56,-55.54,26.5
0.35,-0.99,-0.09,-14.72,-45.31,17.86
0.34,-1.0,-0.08,-16.09,-35.56,10.37
0.32,-1.01,-0.07,-15.83,-25.16,5.13
0.26,-1.02,-0.05,-14.96,-17.22,3.62
0.2,-1.02,-0.06,-14.23,-13.42,2.7
0.17,-1.0,-0.07,-14.31,-11.65,2.96
0.17,-1.02,-0.07,-14.82,-9.97,3.8
0.19,-1.06,-0.09,-13.68,-7.11,5.25
0.2,-1.1,-0.09,-10.26,-2.6,6.61
0.23,-1.1,-0.1,-8.0,3.34,6.43
0.24,-1.12,-0.12,-6.27,9.63,2.89
0.3,-1.13,-0.14,-4.7,18.11,-0.12
0.35,-1.14,-0.17,-3.13,30.47,-2.46
0.31,-1.16,-0.15,-1.63,40.0,-7.94
0.27,-1.18,-0.14,1.39,47.27,-12.89
0.23,-1.17,-0.13,5.36,54.38,-15.69
0.2,-1.17,-0.12,10.11,60.87,-15.45
0.16,-1.13,-0.11,14.52,66.5,-14.32
0.14,-1.09,-0.11,18.17,71.27,-12.18
0.13,-1.05,-0.12,19.83,75.53,-11.27
0.15,-1.02,-0.13,19.13,80.03,-12.17
0.16,-1.0,-0.14,17.3,85.33,-15.92
0.2,-1.01,-0.15,15.11,94.05,-21.19
0.15,-1.02,-0.14,13.13,102.12,-27.79
0.06,-1.02,-0.12,11.71,106.85,-34.11
-0.03,-1.04,-0.09,12.4,107.94,-36.4
-0.09,-1.05,-0.06,15.4,106.95,-33.28
-0.12,-1.03,-0.06,18.9,105.22,-27.74
-0.1,-1.0,-0.07,21.56,104.06,-21.73
-0.06,-0.98,-0.08,21.88,104.11,-18.96
-0.02,-0.97,-0.08,20.05,106.32,-22.06
-0.02,-0.97,-0.07,17.07,108.87,-28.23
-0.03,-0.98,-0.07,14.69,112.29,-34.47
-0.11,-1.0,-0.04,14.44,114.66,-37.33
-0.2,-1.01,-0.01,15.4,113.42,-36.4
-0.2,-0.99,-0.01,16.29,112.02,-30.15
-0.24,-0.99,0.0,18.41,109.05,-25.1
-0.23,-0.97,-0.0,18.9,106.2,-20.02
-0.21,-0.97,-0.0,19.16,104.23,-18.66
-0.17,-0.96,-0.01,18.7,104.31,-19.33
-0.13,-0.95,-0.02,18.47,106.78,-20.14
-0.15,-0.93,-0.0,17.98,110.09,-20.12
-0.2,-0.92,-0.0,17.48,110.2,-21.1
-0.23,-0.92,0.02,17.48,107.36,-20.7
