acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.04,-0.94,-0.21,1.36,14.72,6.03
-0.03,-0.93,-0.2,1.4,16.23,7.54
-0.04,-0.92,-0.19,0.84,17.98,9.68
-0.05,-0.93,-0.2,-0.24,20.67,11.33
-0.08,-0.95,-0.17,-0.78,22.47,11.74
-0.13,-0.98,-0.15,0.35,22.64,12.84
-0.2,-1.01,-0.11,3.27,20.41,13.79
-0.24,-1.01,-0.08,6.89,16.5,15.56
-0.25,-1.01,-0.08,11.95,13.59,18.67
-0.26,-1.01,-0.04,16.99,12.35,22.21
-0.26,-0.98,-0.04,21.24,8.89,25.47
-0.26,-0.98,-0.0,21.66,13.1,27.6
-0.27,-0.95,0.02,20.03,11.73,27.18
-0.29,-0.95,0.04,14.85,11.04,23.15
-0.3,-0.95,0.06,7.65,9.62,17.95
-0.31,-1.01,0.09,4.37,5.13,11.18
-0.26,-1.01,0.08,-1.08,10.15,8.2
-0.27,-1.06,0.15,-1.05,11.07,5.66
-0.28,-1.08,0.18,0.37,12.95,5.36
-0.32,-1.08,0.23,2.11,14.32,4.34
-0.38,-1.07,0.29,1.97,14.09,2.92
-0.44,-1.12,0.4,2.08,12.15,0.98
-0.48,-1.05,0.43,-3.65,5.5,-6.55
-0.54,-1.09,0.51,-9.27,-1.3,-11.31
-0.61,-1.1,0.61,-12.27,-6.82,-17.37
-0.76,-1.07,0.76,-16.52,-16.14,-27.3
-1.0,-0.92,0.96,-29.65,-28.72,-35.24
-1.33,-0.81,1.11,-47.21,-50.76,-41.13
-1.84,-0.66,1.25,-77.77,-78.24,-44.82
-2.32,-0.39,1.52,-126.96,-120.29,-50.05
-3.06,-0.46,1.78,-175.33,-184.38,-56.69
-3.33,-0.8,1.96,-220.4,-251.92,-65.11
-3.77,-1.46,2.08,-219.92,-338.34,-93.94
-3.93,-1.86,1.96,-182.95,-431.6,-106.9
-3.74,-1.75,1.33,-107.34,-500.27,-114.53
-3.51,-1.09,0.51,-42.9,-500.27,-93.68
-3.4,-0.32,-0.53,-4.82,-500.27,-65.89
-2.83,0.49,-1.56,-3.8,-500.27,-32.17
-1.97,0.92,-2.57,-40.49,-500.27,-14.64
-1.22,0.73,-3.22,-87.13,-500.27,-4.11
-0.46,0.09,-3.63,-103.45,-500.27,-1.85
0.14,-0.59,-3.84,-83.79,-500.27,1.63
0.65,-0.85,-3.93,-58.17,-428.38,-0.89
0.5,-1.0,-3.61,-20.87,-376.23,-6.67
0.88,-1.01,-3.57,2.49,-330.7,0.66
1.3,-1.1,-3.5,20.99,-259.45,13.68
1.46,-1.11,-3.27,19.39,-178.49,14.15
1.33,-1.04,-2.8,10.32,-98.06,1.82
1.16,-1.15,-2.39,8.2,-29.76,13.02
0.65,-1.31,-1.8,-6.41,16.52,-1.68
0.26,-1.36,-1.32,-15.08,56.11,-23.59
-0.06,-1.5,-0.9,-18.85,74.41,-46.5
-0.3,-1.58,-0.61,-20.85,78.75,-66.93
-0.23,-1.64,-0.55,-0.58,82.58,-73.16
-0.17,-1.62,-0.6,36.89,89.88,-63.94
-0.14,-1.47,-0.77,72.24,100.21,-45.76
0.04,-1.22,-1.06,93.62,110.7,-27.57
0.28,-1.03,-1.38,97.5,129.36,-22.49
0.61,-0.88,-1.78,88.34,160.96,-28.35
0.94,-0.89,-2.2,71.54,208.38,-45.4
1.06,-0.86,-2.52,52.92,258.53,-54.52
1.03,-1.03,-2.78,55.22,312.32,-76.44
1.08,-1.01,-3.06,77.8,355.74,-52.64
1.0,-0.92,-3.16,98.64,424.46,-40.96
0.66,-0.56,-3.12,110.61,494.06,-20.38
0.19,-0.29,-2.99,105.8,500.26,5.63
-0.39,-0.03,-2.65,93.36,500.26,24.6
-1.29,0.07,-2.14,63.25,500.26,19.01
-2.21,0.14,-1.27,9.22,500.26,-16.31
-2.32,-0.12,-0.85,-29.4,493.19,-12.79
-2.25,-0.53,-0.58,-18.44,469.05,24.69
-2.2,-0.7,-0.34,12.73,461.01,69.25
-2.54,-0.69,0.09,37.85,443.83,88.9
-2.97,-0.58,0.63,32.34,403.77,84.14
-3.31,-0.62,1.08,15.24,339.92,62.81
-3.54,-0.65,1.5,-19.11,258.96,37.83
-3.28,-0.99,1.59,-39.08,191.54,28.89
-2.9,-1.36,1.64,-35.08,135.65,22.89
-2.35,-1.42,1.46,-22.35,71.21,10.27
-1.96,-1.53,1.2,-1.95,43.48,5.05
-1.66,-1.41,1.09,23.11,20.18,8.06
-1.26,-1.18,0.83,34.27,4.7,10.2
-0.91,-1.01,0.62,35.18,-1.02,5.62
-0.69,-0.81,0.44,20.98,-9.65,-8.05
-0.45,-0.71,0.28,-1.25,-15.28,-17.85
-0.27,-0.85,0.18,-4.32,-21.62,-17.98
-0.11,-1.04,0.03,13.07,-26.02,-5.04
0.09,-0.95,-0.11,18.4,-20.35,11.54
0.05,-1.07,-0.15,18.69,-23.01,6.38
0.45,-0.82,-0.38,10.98,9.1,13.69
0.29,-0.7,-0.31,-3.57,10.23,-11.21
0.01,-1.08,-0.2,4.72,4.35,-18.53
-0.1,-1.02,-0.11,10.31,-1.62,-7.66
-0.1,-1.05,-0.04,21.16,0.47,0.06
-0.16,-0.96,-0.07,23.63,-0.46,5.47
-0.14,-0.89,-0.09,18.34,6.78,6.05
-0.15,-0.87,-0.08,9.33,10.58,2.55
-0.18,-0.87,-0.05,-2.44,14.0,-3.53
-0.23,-0.95,0.01,-5.8,13.22,-5.11
-0.24,-0.99,0.03,-2.61,12.64,-3.53
