acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.06,-1.0,-0.07,-1.66,1.44,0.11
-0.06,-1.01,-0.09,-1.88,1.4,0.02
-0.05,-1.01,-0.07,-2.0,1.65,-0.08
-0.07,-1.02,-0.07,-2.72,1.51,-0.44
-0.06,-1.01,-0.07,-2.09,1.65,-0.47
-0.06,-1.01,-0.08,-1.89,1.66,-0.56
-0.05,-1.02,-0.07,-1.65,1.79,-0.35
-0.06,-1.01,-0.07,-1.57,1.94,-0.08
-0.06,-1.01,-0.08,-1.16,1.88,0.05
-0.05,-1.01,-0.08,-1.31,2.09,-0.23
-0.05,-1.0,-0.08,-2.17,2.12,-0.47
-0.06,-1.01,-0.07,-2.24,2.49,-0.84
-0.06,-1.02,-0.07,-1.88,2.34,-0.52
-0.06,-1.02,-0.06,-0.98,1.98,-0.24
-0.05,-1.0,-0.06,-0.89,2.11,-0.09
-0.05,-1.0,-0.07,-0.92,1.95,0.12
-0.05,-0.99,-0.07,-1.59,1.86,0.02
-0.05,-1.01,-0.07,-2.21,1.69,-0.27
-0.05,-1.0,-0.06,-2.9,1.98,-0.43
-0.06,-1.01,-0.05,-2.87,1.89,-0.44
-0.06,-1.02,-0.06,-2.03,1.27,-0.18
-0.06,-1.02,-0.06,-1.08,1.53,0.15
-0.05,-1.01,-0.05,-0.81,1.62,0.12
-0.06,-1.0,-0.07,-1.21,1.15,0.21
-0.05,-0.99,-0.06,-2.11,1.11,-0.18
-0.05,-1.0,-0.07,-3.08,1.28,-0.78
-0.05,-1.01,-0.07,-3.07,1.62,-0.87
-0.06,-1.03,-0.07,-2.14,1.48,-0.21
-0.05,-1.02,-0.06,-1.07,1.54,0.0
-0.04,-1.01,-0.07,-1.1,1.57,0.0
-0.05,-0.99,-0.07,-1.11,1.59,-0.03
-0.05,-0.99,-0.08,-1.45,2.05,0.17
-0.04,-1.0,-0.07,-2.32,2.29,0.12
-0.05,-1.0,-0.06,-2.64,2.23,0.29
-0.05,-1.01,-0.07,-2.06,2.41,0.17
-0.06,-1.01,-0.06,-2.17,1.97,0.27
-0.06,-1.01,-0.05,-1.83,2.0,0.66
-0.06,-1.02,-0.06,-1.68,2.09,0.49
-0.05,-1.02,-0.07,-1.94,1.76,0.0
-0.05,-1.01,-0.05,-2.32,1.73,-0.41
-0.06,-1.01,-0.07,-2.11,1.65,-0.12
-0.06,-1.01,-0.06,-2.02,1.27,0.05
-0.06,-1.01,-0.06,-1.83,1.19,0.05
-0.05,-1.01,-0.07,-1.5,1.37,0.27
-0.05,-1.01,-0.07,-1.37,1.33,0.37
-0.05,-1.0,-0.07,-2.0,1.48,0.2
-0.05,-1.01,-0.08,-3.27,1.82,-0.41
-0.06,-1.01,-0.07,-3.8,1.98,-0.82
-0.06,-1.02,-0.06,-2.75,1.66,-0.35
-0.06,-1.03,-0.07,-1.24,1.69,0.11
-0.05,-1.01,-0.07,-1.07,1.95,-0.23
-0.05,-1.0,-0.07,-1.98,1.77,-0.61
-0.06,-1.0,-0.07,-2.38,1.77,-0.55
-0.05,-1.01,-0.06,-1.57,1.94,0.31
-0.05,-1.0,-0.07,-1.59,2.35,0.53
-0.06,-1.0,-0.06,-2.37,2.32,0.58
-0.06,-1.01,-0.05,-2.35,2.38,0.61
