acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.72,-0.86,0.22,22.89,-18.89,-27.9
0.75,-0.71,0.15,20.93,-20.72,-26.62
0.81,-0.51,0.14,11.37,-14.39,-23.94
0.7,-0.42,0.26,-9.34,-8.03,-21.79
0.82,-0.47,0.06,-15.46,-10.82,-17.1
0.85,-0.54,0.05,-21.2,-12.88,-9.16
0.78,-0.62,0.04,-26.5,-12.33,-0.38
0.81,-0.71,0.03,-25.44,-12.68,8.01
0.74,-0.8,0.07,-27.11,-12.7,9.49
0.79,-0.95,0.07,-21.65,-14.55,7.25
0.83,-0.94,0.04,-13.28,-10.74,6.7
0.8,-0.8,0.01,-8.16,-5.7,8.48
0.75,-0.7,-0.02,-5.69,-4.13,17.85
0.75,-0.46,-0.12,-13.83,1.89,26.85
0.66,-0.31,-0.21,-36.24,5.54,22.66
0.58,-0.23,-0.25,-60.29,7.47,21.01
0.35,-0.5,-0.56,-82.57,16.87,10.61
-0.16,-0.96,-0.38,-76.87,8.94,10.24
-0.31,-1.24,-0.47,-43.74,2.87,18.04
-0.44,-1.1,-0.63,-23.41,9.2,30.97
-0.51,-1.0,-0.77,-0.79,16.87,44.91
-0.61,-0.9,-0.83,8.49,32.9,63.41
-0.8,-0.8,-0.8,6.13,50.19,76.51
-1.12,-0.87,-0.66,-0.8,59.86,87.95
-0.77,-1.63,-0.94,-13.2,24.73,100.32
-1.4,-1.5,-0.25,-4.89,81.87,112.71
-0.98,-1.12,-0.4,-12.66,77.91,115.42
-1.76,-1.12,0.14,-43.6,56.69,100.95
-1.7,-1.29,0.25,-77.24,26.0,84.24
-1.83,-2.0,0.47,-74.92,8.14,43.42
-1.21,-1.86,0.14,-45.73,-47.81,-32.05
-0.73,-0.96,-0.35,-83.6,-18.82,-7.01
-1.18,-1.4,-0.14,-95.03,-39.27,-35.97
-0.69,-1.35,-0.44,-88.22,-44.53,-37.41
-0.57,-1.44,-0.55,-65.02,-33.16,-34.18
-0.57,-1.38,-0.57,-42.93,-26.56,-39.89
-0.67,-1.3,-0.57,-34.45,-23.26,-58.39
-0.68,-1.41,-0.52,-23.82,-17.69,-78.5
-0.64,-1.46,-0.5,3.84,-14.66,-90.32
-0.61,-1.27,-0.49,30.4,-10.81,-94.26
-0.59,-0.88,-0.5,37.01,-6.23,-90.5
-0.56,-0.57,-0.47,30.51,-6.66,-90.38
-0.5,-0.4,-0.42,12.37,-5.65,-83.19
-0.41,-0.37,-0.41,-0.79,-5.63,-72.11
-0.31,-0.52,-0.3,-6.79,-6.97,-60.82
-0.15,-0.68,-0.27,3.15,-11.77,-52.49
0.04,-0.66,-0.22,17.18,-10.56,-42.28
0.12,-0.6,-0.21,27.05,-12.43,-28.04
0.14,-0.48,-0.22,28.85,-13.5,-19.52
0.23,-0.43,-0.24,20.81,-12.67,-11.12
0.3,-0.5,-0.24,16.89,-13.61,-3.33
0.36,-0.56,-0.23,13.05,-12.51,5.88
0.5,-0.7,-0.21,16.72,-10.56,14.53
0.54,-0.87,0.03,26.9,-3.77,25.53
0.65,-0.91,-0.13,26.41,-4.58,22.03
0.58,-0.95,-0.02,31.4,-3.86,23.27
0.59,-0.99,0.01,31.21,-0.7,24.33
0.67,-1.0,0.03,37.19,0.33,22.68
0.64,-1.07,0.08,43.47,14.55,28.24
0.82,-0.9,0.04,39.68,6.58,20.02
0.65,-0.84,0.15,18.72,7.59,18.69
0.73,-1.06,0.15,22.41,1.69,21.53
0.79,-1.07,0.12,32.73,4.29,34.79
0.72,-1.0,0.11,37.2,4.44,41.64
0.43,-1.06,0.29,34.82,-1.19,40.8
0.65,-1.15,0.06,34.48,-7.89,31.98
0.75,-1.18,-0.03,36.95,-4.74,27.73
0.85,-1.09,-0.04,41.42,11.62,28.73
0.79,-1.04,-0.1,30.58,20.27,16.78
0.7,-0.94,-0.07,10.81,30.27,2.48
0.58,-0.99,-0.02,-5.54,32.48,-9.21
0.49,-1.18,0.02,-0.88,31.23,-5.31
0.59,-1.06,0.0,9.73,33.18,6.22
0.26,-1.21,0.13,13.8,23.49,12.71
0.31,-1.23,0.03,16.27,17.94,8.08
0.35,-1.29,0.08,24.35,12.08,3.76
0.33,-1.21,0.07,24.28,12.03,-6.47
0.28,-1.08,0.05,22.46,11.6,-17.15
0.3,-0.94,-0.0,11.98,12.18,-21.37
0.16,-1.06,0.05,14.62,11.5,-17.44
0.24,-0.86,0.01,14.07,9.38,-10.45
0.22,-0.81,-0.02,5.14,10.74,-5.48
0.24,-0.82,-0.04,1.45,11.63,1.98
0.2,-0.87,-0.01,-0.09,12.35,6.75
0.13,-0.92,0.02,-1.73,8.86,3.12
0.15,-0.97,-0.0,-0.75,5.05,-0.87
0.18,-1.02,-0.03,6.77,4.92,-0.53
0.14,-0.98,-0.03,11.96,3.9,-0.5
0.15,-0.91,-0.05,11.89,3.15,-0.72
0.16,-0.85,-0.05,8.13,4.55,0.07
0.13,-0.81,-0.05,1.47,5.23,3.66
0.14,-0.88,-0.06,-2.26,5.43,8.38
0.18,-0.9,-0.06,-4.64,7.08,10.71
0.16,-0.96,-0.05,-6.79,8.23,9.36
0.13,-1.04,-0.03,-6.42,7.92,6.52
0.14,-1.12,-0.03,-0.97,8.06,3.55
0.14,-1.1,-0.02,5.53,8.78,2.41
0.1,-1.02,0.0,7.89,7.19,1.26
0.11,-0.98,-0.0,7.59,6.27,1.82
0.13,-0.93,-0.01,4.73,6.85,2.75
