acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.19,-0.92,0.18,1.31,-18.53,9.92
0.21,-0.94,0.18,3.86,-20.05,9.68
0.25,-0.93,0.15,4.24,-20.64,6.0
0.28,-0.91,0.11,3.4,-21.25,1.16
0.29,-0.9,0.08,2.26,-21.57,-2.55
0.31,-0.86,0.02,0.47,-20.78,-4.98
0.32,-0.79,-0.05,-5.28,-20.56,-6.0
0.37,-0.81,-0.11,-7.71,-16.7,-0.95
0.4,-0.84,-0.16,-8.95,-12.03,3.89
0.47,-0.88,-0.22,-10.24,-7.73,7.63
0.53,-0.94,-0.29,-7.42,1.3,13.47
0.59,-0.94,-0.4,-6.98,8.96,14.05
0.67,-1.05,-0.51,-8.66,17.51,10.21
0.81,-1.17,-0.64,-2.14,34.49,10.96
0.86,-1.18,-0.75,4.43,54.66,6.9
0.86,-1.11,-0.83,-0.56,71.22,-2.98
0.83,-1.12,-0.87,-5.3,88.75,-10.93
0.79,-1.14,-0.87,-5.05,107.62,-12.92
0.77,-1.12,-0.89,-5.31,127.76,-17.79
0.68,-1.03,-0.89,-16.96,146.08,-28.32
0.59,-1.08,-0.84,-23.05,161.37,-34.66
0.44,-1.11,-0.77,-21.92,176.53,-35.91
0.3,-1.14,-0.66,-14.69,187.15,-31.39
0.21,-1.17,-0.59,-1.02,198.08,-24.0
0.19,-1.08,-0.56,9.48,206.98,-15.5
0.14,-1.01,-0.5,16.76,223.02,-8.21
0.07,-0.94,-0.45,15.16,234.17,-9.92
-0.07,-0.8,-0.34,-0.37,237.95,-20.29
-0.23,-0.77,-0.22,-26.43,235.36,-36.92
-0.31,-0.8,-0.1,-54.89,229.88,-54.56
-0.38,-0.94,0.04,-74.17,223.19,-65.34
-0.41,-1.14,0.17,-66.52,223.88,-62.79
-1.18,-1.04,0.8,-57.54,217.16,-49.79
-0.41,-1.12,0.29,-46.24,213.51,-35.76
-0.55,-1.01,0.39,-30.67,200.18,-20.73
-0.5,-1.06,0.41,-21.27,196.96,-7.98
-0.48,-0.92,0.42,-36.05,181.94,-12.72
-0.3,-0.88,0.46,-28.92,172.32,-14.56
-0.37,-0.85,0.48,-50.12,170.44,-19.04
-0.34,-0.97,0.55,-45.66,163.86,-20.99
-0.48,-0.99,0.62,-40.12,158.34,-14.03
-0.51,-1.0,0.68,-28.27,142.66,-3.88
-0.53,-1.05,0.73,-18.58,121.54,-4.64
-0.27,-1.07,0.6,-11.4,113.04,1.62
-0.11,-1.05,0.48,-2.93,112.26,-3.71
-0.19,-0.94,0.51,-6.26,103.8,-13.92
-0.17,-0.86,0.5,-16.23,91.54,-23.16
-0.15,-0.8,0.44,-32.44,86.08,-27.86
-0.15,-0.88,0.46,-33.71,78.15,-25.79
-0.23,-0.93,0.54,-34.08,69.54,-16.64
-0.22,-1.02,0.6,-23.02,62.35,-3.89
-0.28,-0.96,0.61,-17.33,51.89,2.92
-0.25,-0.98,0.61,-9.08,41.25,8.11
-0.21,-0.98,0.59,-2.08,34.72,6.08
-0.25,-0.83,0.58,-11.74,23.63,-2.53
-0.3,-0.77,0.58,-32.0,12.09,-12.58
-0.29,-0.78,0.55,-49.73,-2.47,-21.15
-0.37,-0.87,0.6,-55.62,-19.59,-24.98
-0.34,-1.02,0.65,-47.97,-33.08,-12.4
-0.36,-1.19,0.7,-23.62,-43.21,0.23
-0.33,-1.15,0.66,-5.42,-56.53,8.47
-0.28,-1.11,0.6,2.03,-66.61,12.67
-0.28,-1.07,0.56,1.66,-80.73,3.65
-0.27,-0.98,0.5,-9.57,-94.52,-11.16
-0.29,-1.0,0.5,-20.5,-106.64,-21.13
-0.3,-1.09,0.52,-18.82,-117.05,-21.27
-0.27,-1.16,0.52,-9.54,-126.64,-15.25
0.04,-1.22,0.13,9.22,-126.76,-5.48
-0.26,-1.04,0.38,-1.65,-144.73,-9.8
-0.26,-1.1,0.38,12.64,-150.29,-1.89
-0.22,-1.04,0.3,11.77,-157.28,-0.31
-0.17,-1.08,0.23,19.79,-163.76,-0.43
-0.12,-1.06,0.14,18.03,-171.16,-8.6
-0.08,-1.05,0.09,14.76,-175.77,-15.62
0.02,-1.04,0.04,14.72,-171.36,-18.89
-0.04,-1.02,0.04,17.15,-170.53,-19.5
-0.13,-1.01,0.04,21.04,-172.93,-16.37
-0.11,-1.02,-0.01,28.08,-176.49,-10.4
-0.16,-0.99,-0.03,31.97,-185.79,-2.7
-0.08,-1.03,-0.11,39.16,-187.71,6.26
-0.04,-1.04,-0.15,42.7,-189.42,9.37
0.1,-1.01,-0.26,44.52,-188.47,11.37
0.2,-1.0,-0.32,44.29,-182.0,7.18
0.23,-1.08,-0.31,50.08,-179.02,1.57
0.28,-0.96,-0.33,47.82,-170.11,-5.18
0.2,-0.94,-0.3,45.69,-168.56,-11.39
0.17,-0.9,-0.29,44.12,-167.18,-9.66
0.2,-0.91,-0.32,48.03,-163.02,-0.56
0.16,-0.9,-0.32,52.21,-159.1,11.71
0.27,-0.86,-0.39,54.64,-154.24,24.02
0.35,-0.82,-0.43,48.58,-147.07,25.65
0.43,-0.8,-0.46,38.58,-138.61,21.13
0.45,-0.82,-0.42,28.79,-128.78,14.32
0.41,-0.85,-0.4,23.22,-121.62,10.09
0.4,-0.9,-0.34,24.67,-115.6,12.6
