acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.22,-0.96,0.04,-2.78,3.68,-2.34
-0.25,-0.95,0.03,-3.4,2.69,-2.61
-0.25,-0.95,0.02,-4.32,0.98,-2.43
-0.25,-0.97,0.01,-4.14,-0.05,-0.87
-0.23,-0.98,0.02,-3.3,-0.4,0.52
-0.2,-0.98,0.0,-3.44,-0.53,0.66
-0.19,-0.96,-0.02,-3.97,-0.21,-0.87
-0.19,-0.95,-0.03,-4.63,-0.11,-3.02
-0.19,-0.95,-0.05,-5.02,0.02,-5.08
-0.21,-0.93,-0.06,-6.18,-0.18,-7.01
-0.22,-0.91,-0.08,-8.24,-1.15,-7.8
-0.21,-0.91,-0.09,-10.46,-1.13,-6.89
-0.19,-0.92,-0.11,-13.39,-0.17,-5.98
-0.19,-0.94,-0.1,-16.18,0.7,-6.47
-0.18,-0.99,-0.09,-17.02,1.37,-7.59
-0.2,-1.02,-0.09,-15.95,1.34,-9.45
-0.18,-1.03,-0.1,-13.92,2.06,-10.58
-0.18,-1.01,-0.09,-12.56,3.42,-10.32
-0.2,-0.99,-0.09,-12.61,3.53,-10.21
-0.17,-0.98,-0.08,-13.31,3.56,-9.53
-0.13,-0.97,-0.1,-13.24,5.42,-8.72
-0.12,-0.99,-0.09,-14.32,7.01,-10.58
-0.12,-0.98,-0.08,-12.99,9.83,-9.54
-0.14,-0.92,-0.09,-14.17,10.79,-10.35
-0.16,-0.9,-0.09,-17.95,11.19,-12.37
-0.17,-0.91,-0.08,-21.24,11.54,-14.21
-0.18,-0.92,-0.08,-24.03,12.43,-13.62
-0.17,-0.95,-0.07,-25.51,12.56,-13.13
-0.17,-0.97,-0.05,-26.76,13.15,-13.39
-0.18,-0.98,-0.04,-27.4,12.23,-13.74
-0.16,-0.96,-0.04,-28.23,11.74,-14.69
-0.16,-0.96,-0.03,-28.69,11.3,-14.75
-0.15,-0.96,-0.03,-28.66,11.48,-13.21
-0.11,-0.98,-0.04,-28.05,13.74,-11.34
-0.12,-0.96,-0.04,-27.91,15.71,-11.6
-0.14,-0.96,-0.04,-29.05,16.02,-14.55
-0.16,-0.95,-0.05,-31.42,16.29,-18.31
-0.18,-0.93,-0.03,-34.2,15.68,-19.89
-0.19,-0.94,-0.02,-35.68,14.93,-17.1
-0.18,-0.95,-0.01,-35.27,14.92,-9.39
-0.14,-0.94,-0.02,-34.44,16.35,-1.36
-0.11,-0.93,-0.03,-35.07,17.5,2.52
-0.08,-0.94,-0.04,-35.36,19.21,5.6
-0.04,-0.93,-0.06,-35.92,22.58,8.34
-0.05,-0.92,-0.07,-39.13,24.61,7.18
-0.06,-0.95,-0.04,-40.7,25.8,5.6
-0.07,-0.98,-0.03,-41.57,27.05,3.21
-0.11,-1.02,0.0,-39.56,26.95,2.5
-0.1,-0.99,-0.02,-38.69,26.98,1.68
-0.06,-0.98,-0.03,-38.6,28.69,0.89
-0.06,-0.98,-0.03,-39.89,29.94,-0.2
-0.03,-1.03,-0.04,-40.63,32.21,-1.53
-0.04,-1.06,-0.03,-39.39,34.24,-1.07
-0.05,-1.09,-0.0,-36.61,35.86,0.17
-0.07,-1.11,0.01,-32.76,36.4,1.95
-0.07,-1.14,0.0,-26.24,38.14,3.1
-0.13,-1.11,0.01,-20.73,38.67,3.37
-0.12,-1.07,0.0,-16.41,37.45,1.94
-0.13,-1.01,-0.01,-15.54,37.36,-0.17
-0.17,-0.97,-0.01,-17.22,35.73,-3.33
-0.2,-0.93,0.01,-20.53,32.05,-7.24
-0.23,-0.93,0.04,-23.91,27.15,-8.98
-0.23,-0.96,0.05,-25.6,22.08,-9.19
-0.2,-1.0,0.06,-24.66,18.9,-5.95
-0.17,-1.03,0.06,-21.53,17.73,-0.11
-0.15,-1.03,0.04,-19.33,16.38,1.31
-0.14,-1.02,0.03,-19.13,14.32,-1.31
-0.12,-1.01,0.03,-18.37,12.37,-2.31
-0.1,-1.01,0.01,-17.95,11.98,-1.11
