acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.17,-0.99,0.05,-2.11,-11.18,-3.98
0.15,-0.99,0.09,0.37,-13.4,-1.5
0.17,-1.0,0.12,0.64,-14.66,-0.83
0.19,-1.0,0.16,0.07,-15.92,-2.35
0.18,-1.0,0.21,-2.27,-18.54,-4.37
0.18,-1.02,0.26,-4.61,-21.18,-6.37
0.17,-1.06,0.3,-4.63,-23.51,-7.7
0.11,-1.08,0.34,-2.38,-27.56,-8.37
0.04,-1.09,0.34,1.93,-34.08,-8.0
0.02,-1.1,0.33,7.11,-41.54,-8.13
0.02,-1.09,0.24,12.7,-49.93,-8.8
0.09,-1.08,0.11,17.78,-54.56,-9.96
0.13,-1.02,-0.02,19.06,-57.42,-13.88
0.2,-0.96,-0.2,16.79,-56.89,-16.98
0.32,-0.93,-0.4,15.24,-50.76,-16.8
0.38,-0.89,-0.6,12.45,-46.81,-16.45
0.48,-0.92,-0.81,11.66,-37.85,-11.14
0.69,-0.87,-1.1,12.98,-24.9,-5.7
0.84,-0.93,-1.39,8.3,-2.89,-4.06
0.98,-0.94,-1.64,-0.73,23.27,-3.38
1.05,-1.07,-1.84,-7.4,53.73,-4.76
1.09,-1.23,-2.0,-6.94,85.54,-8.66
1.14,-1.34,-2.0,1.8,123.53,-8.68
1.08,-1.29,-2.0,7.72,165.17,-16.12
0.98,-1.19,-2.0,-1.92,206.87,-35.45
0.79,-1.16,-2.0,-13.5,243.44,-47.43
0.67,-1.36,-2.0,-14.33,250.13,-53.52
0.21,-1.11,-1.86,-25.24,250.13,-53.36
0.14,-1.18,-1.68,-20.57,250.13,-55.07
-0.08,-1.07,-1.39,-14.23,250.13,-48.63
-0.22,-1.04,-1.16,-2.99,250.13,-42.19
-0.24,-1.02,-1.05,7.47,250.13,-41.3
-0.44,-0.83,-0.8,7.53,250.13,-45.52
-0.56,-0.71,-0.6,1.46,250.13,-45.6
-0.76,-0.61,-0.41,-3.82,250.13,-44.3
-0.75,-0.41,-0.41,-25.78,250.13,-46.29
-1.0,-0.31,-0.25,-67.39,250.13,-41.73
-1.39,-0.63,0.07,-95.65,250.13,-30.1
-1.55,-1.09,0.35,-89.98,250.13,0.6
-1.46,-1.4,0.48,-48.28,250.13,44.6
-1.55,-1.43,0.74,-4.02,250.13,63.95
-1.42,-1.24,0.87,19.21,250.13,59.85
-1.39,-0.96,0.95,16.41,243.76,33.3
-1.45,-0.75,1.04,-11.68,221.53,8.98
-1.25,-0.82,1.02,-30.34,207.34,-1.53
-1.24,-0.78,1.04,-39.53,193.5,-1.6
-1.28,-0.78,1.16,-44.15,175.91,8.17
-1.31,-0.87,1.26,-45.22,156.27,16.42
-1.39,-0.96,1.39,-50.23,124.94,11.37
-1.3,-1.11,1.41,-49.33,90.03,-1.46
-1.13,-1.19,1.4,-36.34,64.24,-7.89
-1.01,-1.13,1.33,-23.02,47.24,-6.64
-1.1,-0.95,1.4,-13.68,33.37,-6.76
-1.2,-0.83,1.42,-20.7,7.34,-11.53
-1.36,-0.66,1.5,-39.4,-25.5,-18.44
-1.3,-0.72,1.38,-51.6,-55.75,-15.47
-1.4,-0.89,1.39,-57.34,-87.95,-13.21
-1.4,-1.08,1.33,-52.83,-122.14,-16.68
-1.37,-1.24,1.22,-37.95,-156.16,-20.2
-1.33,-1.29,1.12,-21.7,-190.0,-24.5
-1.24,-1.26,0.96,-3.67,-218.34,-26.15
-1.19,-1.3,0.69,15.02,-245.96,-33.42
-1.13,-0.87,0.6,0.67,-250.14,-38.84
-0.97,-0.88,0.42,10.28,-250.14,-43.99
-0.89,-0.74,0.11,-2.5,-250.14,-33.11
-0.8,-0.91,-0.07,7.5,-250.14,-22.55
-0.67,-0.95,-0.26,19.15,-250.14,-3.18
-0.82,-0.59,0.03,35.35,-250.14,-2.5
-0.57,-0.96,-0.5,24.11,-250.14,-15.56
-0.54,-1.0,-0.66,29.7,-250.14,-15.8
-0.3,-0.95,-0.93,42.44,-250.14,-7.4
-0.08,-1.11,-1.25,28.21,-250.14,1.39
0.17,-1.04,-1.3,41.04,-250.14,14.74
0.93,-1.22,-1.8,47.78,-250.14,21.41
0.48,-1.0,-1.59,17.92,-250.14,7.89
0.5,-0.99,-1.46,15.0,-250.14,7.79
0.58,-1.08,-1.51,15.87,-227.86,10.32
0.65,-1.16,-1.49,22.57,-204.33,12.57
0.82,-1.21,-1.54,32.34,-177.4,15.5
0.91,-1.1,-1.48,35.34,-146.9,11.47
0.89,-1.01,-1.38,31.89,-118.6,4.14
0.92,-0.83,-1.36,24.56,-96.79,-1.92
0.72,-0.82,-1.1,17.46,-73.24,0.96
0.66,-0.84,-1.02,10.78,-57.06,1.46
0.59,-0.9,-0.92,8.65,-45.27,3.27
0.57,-0.95,-0.84,12.08,-31.86,10.19
0.51,-0.97,-0.75,17.4,-17.51,16.86
0.49,-0.91,-0.65,16.27,-7.82,20.21
0.42,-0.91,-0.56,10.08,0.31,17.78
0.36,-0.91,-0.45,1.29,5.95,13.34
0.27,-1.01,-0.35,-2.82,14.76,9.77
0.24,-0.87,-0.16,-8.06,17.66,14.11
0.17,-1.14,-0.2,-5.56,20.28,4.77
0.15,-1.12,-0.13,0.82,20.44,5.76
0.13,-1.05,-0.1,0.25,20.18,6.12
0.05,-1.06,-0.03,1.69,15.89,4.73
0.09,-1.02,-0.03,-1.0,15.31,2.36
0.1,-1.0,-0.01,-3.53,14.05,-0.53
0.1,-1.0,0.03,-5.18,13.29,-0.59
0.1,-1.0,0.03,-3.66,11.4,1.1
