acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.21,-0.74,0.05,-26.63,-19.24,0.56
-0.19,-0.7,0.03,-31.21,-22.0,5.16
-0.14,-0.69,0.0,-38.37,-24.21,6.87
-0.08,-0.75,-0.03,-47.47,-24.49,4.08
-0.05,-0.85,-0.02,-56.05,-25.54,-2.78
0.04,-1.05,-0.02,-57.65,-23.07,-6.92
0.16,-1.26,-0.05,-49.71,-14.41,-2.81
0.16,-1.48,-0.02,-34.95,-3.24,1.82
0.16,-1.67,0.0,-11.95,5.27,6.84
0.22,-1.69,-0.03,11.4,13.69,11.66
0.31,-1.59,-0.08,24.14,22.85,10.96
0.41,-1.55,-0.12,31.4,35.69,8.82
0.5,-1.51,-0.15,35.6,51.19,7.68
0.53,-1.5,-0.16,40.67,70.44,7.11
0.47,-1.54,-0.13,49.37,86.08,5.08
0.43,-1.58,-0.11,63.92,98.99,1.74
0.39,-1.52,-0.12,79.8,112.08,-2.55
0.33,-1.42,-0.15,88.93,120.93,-9.86
0.3,-1.29,-0.17,91.42,126.93,-19.45
0.3,-1.24,-0.19,91.94,132.92,-30.29
0.28,-1.22,-0.19,92.56,138.82,-38.75
0.28,-1.2,-0.21,95.65,149.3,-38.08
0.24,-1.2,-0.24,101.57,162.41,-42.4
0.16,-1.13,-0.24,106.52,171.74,-47.6
0.03,-1.07,-0.23,109.73,176.46,-50.18
-0.07,-1.01,-0.2,111.57,174.67,-45.3
-0.08,-0.96,-0.19,112.63,170.87,-38.82
-0.02,-0.96,-0.21,115.76,173.25,-31.51
0.0,-0.92,-0.22,119.13,181.05,-23.47
-0.03,-0.86,-0.24,119.8,188.95,-17.47
-0.01,-0.84,-0.25,121.36,198.58,-17.33
-0.1,-0.83,-0.25,122.99,207.47,-19.37
-0.27,-0.76,-0.27,113.15,207.01,-35.63
-0.44,-0.79,-0.24,96.34,198.89,-62.82
-0.49,-0.93,-0.2,80.95,189.86,-88.73
-0.51,-1.13,-0.17,79.48,188.05,-96.69
-0.52,-1.21,-0.15,87.04,191.59,-90.72
-0.56,-1.25,-0.12,104.29,198.31,-72.06
-0.59,-1.11,-0.12,119.19,199.86,-52.15
-0.56,-0.94,-0.16,126.31,203.74,-30.32
-0.69,-0.7,-0.14,123.36,197.69,-24.31
-0.73,-0.46,-0.14,102.17,182.58,-40.75
-0.73,-0.49,-0.13,74.05,168.58,-69.45
-0.74,-0.67,-0.07,56.95,160.06,-86.93
-0.92,-0.89,0.02,56.17,151.05,-87.19
-1.05,-1.05,0.1,70.58,138.03,-70.06
-1.02,-0.96,0.12,83.82,122.24,-54.69
-0.88,-0.77,0.08,86.96,111.62,-45.51
-0.81,-0.59,0.08,79.56,103.4,-43.42
-0.84,-0.43,0.1,64.14,93.48,-44.92
-0.89,-0.37,0.14,44.93,80.02,-45.02
-0.89,-0.37,0.17,28.98,66.82,-39.15
-0.79,-0.43,0.19,16.58,57.54,-30.11
-0.71,-0.54,0.2,11.69,54.12,-20.06
-0.74,-0.59,0.22,12.2,49.77,-9.95
-0.76,-0.58,0.21,10.98,42.14,-5.62
-0.76,-0.52,0.19,5.01,33.6,-7.16
-0.84,-0.51,0.19,-3.51,22.87,-9.71
-0.88,-0.49,0.19,-12.37,10.09,-8.58
-0.89,-0.55,0.19,-19.08,-2.02,-3.07
-0.88,-0.61,0.18,-21.13,-11.71,8.02
-0.93,-0.65,0.19,-20.63,-22.82,19.13
-0.92,-0.62,0.18,-22.26,-35.95,25.51
-0.83,-0.56,0.14,-28.15,-46.55,25.94
-0.77,-0.52,0.12,-36.89,-54.98,26.09
-0.71,-0.49,0.1,-45.68,-60.4,27.07
-0.68,-0.49,0.09,-54.92,-65.85,30.31
-0.68,-0.54,0.1,-62.5,-70.52,36.14
-0.72,-0.62,0.11,-66.69,-77.69,43.42
-0.79,-0.71,0.14,-66.9,-88.98,51.77
-0.81,-0.76,0.14,-65.31,-102.82,57.65
-0.72,-0.78,0.07,-65.47,-114.26,55.05
-0.53,-0.76,-0.0,-68.49,-115.22,44.67
-0.48,-0.73,-0.01,-73.08,-113.19,33.82
-0.49,-0.74,0.0,-75.97,-109.73,28.31
-0.59,-0.7,0.03,-80.05,-111.51,28.99
-0.61,-0.67,0.04,-85.66,-116.61,35.65
-0.64,-0.67,0.02,-90.35,-122.6,46.02
