acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.32,-1.0,0.19,5.79,7.61,-20.69
0.31,-1.02,0.2,6.53,7.24,-21.88
0.32,-1.03,0.2,7.39,6.67,-24.27
0.32,-1.02,0.19,8.7,7.08,-26.19
0.32,-1.03,0.21,10.39,7.85,-26.89
0.31,-1.02,0.21,11.83,7.68,-28.41
0.3,-1.01,0.22,13.47,6.56,-31.43
0.32,-1.02,0.21,15.82,5.66,-33.37
0.35,-1.01,0.21,19.55,5.85,-35.44
0.36,-1.0,0.19,22.82,5.84,-37.08
0.4,-0.99,0.16,25.79,7.74,-39.37
0.41,-0.96,0.14,27.43,10.87,-42.04
0.43,-0.91,0.12,27.05,15.88,-44.6
0.42,-0.92,0.12,26.82,21.92,-46.29
0.36,-0.92,0.17,28.24,25.21,-47.54
0.32,-0.89,0.18,29.92,26.85,-50.23
0.3,-0.84,0.2,31.55,27.98,-51.82
0.25,-0.78,0.21,33.37,28.58,-51.57
0.2,-0.74,0.22,36.53,26.89,-49.57
0.16,-0.66,0.22,40.81,25.26,-46.18
0.14,-0.56,0.2,43.71,23.39,-43.29
0.07,-0.41,0.19,42.15,22.04,-37.74
-0.01,-0.2,0.17,37.21,18.93,-30.85
-0.09,-0.01,0.18,29.82,11.53,-17.03
-0.21,0.34,0.17,12.89,6.34,8.27
-0.35,0.64,0.2,-13.18,-9.25,36.25
-0.44,0.95,0.2,-48.05,-26.04,73.05
-0.56,1.18,0.17,-87.55,-47.53,110.5
-0.65,1.32,0.08,-126.27,-72.33,156.97
-0.62,1.27,-0.14,-157.48,-90.43,223.34
-0.6,1.0,-0.33,-167.07,-97.07,250.13
-0.64,0.73,-0.5,-159.45,-97.52,250.13
-0.71,0.55,-0.59,-150.68,-94.13,250.13
-0.83,0.2,-0.69,-144.76,-87.77,250.13
-0.89,-0.09,-0.73,-149.9,-74.47,250.13
-1.01,-0.34,-0.76,-173.79,-63.67,250.13
-1.02,-0.66,-0.8,-211.43,-60.98,250.13
-1.42,0.37,1.07,-214.96,-12.95,250.13
-1.45,-1.59,-0.35,-250.14,-43.0,250.13
-0.74,-2.0,-0.96,-250.14,-13.06,232.19
-0.69,-2.0,-0.82,-250.14,18.94,182.52
-0.81,-2.0,-0.61,-250.14,28.4,135.98
-0.98,-2.0,-0.33,-228.79,28.07,126.31
-1.08,-2.0,-0.14,-161.03,11.81,105.46
-0.85,-2.0,-0.2,-66.6,2.11,75.49
-0.73,-2.0,-0.37,12.32,12.59,55.65
-0.6,-2.0,-0.48,49.89,20.05,13.48
-0.49,-2.0,-0.57,48.25,31.03,-46.45
-0.42,-2.0,-0.62,47.53,45.81,-80.31
-0.58,-2.0,-0.48,52.53,52.63,-103.92
-0.69,-1.96,-0.39,56.95,40.42,-126.54
-0.55,-1.88,-0.46,69.85,37.02,-139.34
-0.54,-1.77,-0.46,87.77,34.53,-129.57
-0.5,-1.62,-0.49,91.79,38.62,-132.33
-0.53,-1.44,-0.44,88.37,40.73,-130.99
-0.58,-1.41,-0.41,80.76,36.44,-149.79
-0.52,-1.45,-0.39,77.18,34.4,-168.02
-0.51,-1.52,-0.35,81.41,34.28,-181.93
-0.53,-1.5,-0.27,92.04,31.85,-189.15
-0.47,-1.45,-0.28,109.54,29.56,-194.82
-0.49,-1.26,-0.28,111.98,25.95,-208.89
-0.49,-1.2,-0.26,110.71,19.37,-225.15
-0.43,-1.17,-0.23,111.16,15.25,-233.68
-0.31,-1.13,-0.31,119.09,18.51,-232.25
-0.31,-0.95,-0.3,122.88,23.31,-224.79
-0.38,-0.78,-0.23,120.88,20.34,-217.02
-0.33,-0.67,-0.19,117.73,15.88,-201.98
-0.24,-0.6,-0.17,116.18,12.68,-189.53
-0.17,-0.5,-0.16,111.17,11.34,-179.49
-0.09,-0.44,-0.13,102.82,11.08,-176.28
-0.05,-0.41,-0.11,94.53,10.25,-173.79
-0.04,-0.35,-0.1,90.0,6.97,-166.53
-0.02,-0.27,-0.08,84.3,3.37,-153.66
0.04,-0.21,-0.08,76.06,3.37,-134.39
0.09,-0.14,-0.07,67.45,4.25,-112.76
0.15,-0.1,-0.05,56.06,5.97,-92.1
0.21,-0.09,-0.05,44.1,8.82,-73.47
0.23,-0.1,-0.04,32.08,12.26,-60.16
0.24,-0.15,-0.0,19.75,13.54,-48.94
0.22,-0.26,0.04,12.82,12.83,-39.98
0.21,-0.4,0.07,12.41,10.03,-32.77
0.24,-0.47,0.07,13.66,7.62,-25.61
0.28,-0.46,0.05,12.94,8.06,-16.72
0.26,-0.38,0.05,8.15,8.22,-7.47
0.26,-0.33,0.05,-2.79,9.27,4.52
0.24,-0.36,0.06,-16.49,8.71,12.58
0.26,-0.51,0.07,-27.84,8.05,18.15
0.25,-0.66,0.08,-34.8,8.21,20.88
0.24,-0.81,0.12,-36.56,8.11,24.22
0.23,-0.97,0.14,-31.02,6.34,25.36
0.26,-1.02,0.13,-22.39,6.92,26.04
0.27,-1.04,0.13,-14.62,7.51,24.86
0.27,-1.02,0.14,-11.05,8.02,24.19
0.27,-1.0,0.12,-8.06,7.21,21.97
0.28,-0.98,0.12,-8.26,6.55,21.92
0.27,-0.95,0.11,-9.19,6.08,24.89
0.28,-0.95,0.12,-8.77,5.73,29.91
0.29,-0.96,0.11,-8.45,5.05,31.41
0.3,-1.0,0.13,-11.29,3.72,27.67
0.33,-1.08,0.14,-10.11,2.89,21.39
