acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.36,-0.78,0.07,147.77,7.44,1.63
0.37,-0.75,0.06,154.23,13.07,5.65
0.38,-0.73,0.05,156.76,14.0,1.24
0.41,-0.7,-0.01,155.33,23.63,-3.22
0.35,-0.68,0.05,149.83,28.69,-7.37
0.31,-0.68,0.06,146.02,35.24,-11.16
0.27,-0.72,0.12,146.43,40.93,-15.94
0.27,-0.78,0.14,154.84,46.64,-15.54
0.25,-0.82,0.15,174.09,54.72,-4.24
0.18,-0.79,0.15,199.68,60.92,9.83
0.17,-0.66,0.13,219.62,64.85,22.0
0.23,-0.6,0.03,235.83,69.18,30.02
0.29,-0.47,-0.06,244.46,78.87,40.34
0.27,-0.32,-0.08,244.79,88.92,46.75
0.27,-0.2,-0.1,233.74,97.24,45.56
0.26,-0.27,-0.13,225.24,114.09,44.78
0.09,-0.15,0.04,204.2,119.62,40.85
-0.01,-0.19,0.14,191.86,117.76,28.31
-0.07,-0.28,0.24,175.98,121.45,20.64
-0.18,-0.41,0.34,181.76,120.46,13.34
-0.05,-0.53,0.3,192.31,126.81,20.98
-0.18,-0.37,0.36,211.48,131.82,28.55
-0.14,-0.14,0.29,212.98,138.43,35.28
-0.25,0.08,0.43,197.97,145.45,31.82
-0.24,-0.04,0.39,187.94,142.89,23.97
-0.25,-0.08,0.44,173.08,141.82,0.23
-0.19,-0.07,0.46,153.04,152.37,-22.02
-0.39,0.05,0.61,138.21,156.2,-38.05
-0.66,0.18,0.79,127.11,164.4,-23.77
-0.76,0.25,0.92,128.08,157.51,-3.89
-0.78,0.33,1.0,121.18,156.73,9.94
-0.76,0.35,1.11,110.72,145.05,11.83
-0.8,0.35,1.2,102.0,139.11,4.4
-0.99,0.35,1.38,78.46,127.92,-6.87
-0.89,0.47,1.41,60.82,111.21,-15.95
-0.85,0.47,1.45,49.86,102.21,-20.72
-0.81,0.4,1.53,62.87,89.07,-2.56
-0.84,0.41,1.57,51.04,90.89,13.63
-0.82,0.38,1.63,45.47,76.96,19.45
-0.89,0.48,1.69,29.19,60.32,15.34
-0.86,0.49,1.71,9.8,41.79,6.99
-0.82,0.46,1.71,-10.78,22.96,-0.67
-0.74,0.32,1.72,-21.77,9.82,0.29
-0.7,0.26,1.71,-25.57,0.38,6.06
-0.71,0.24,1.71,-29.25,-9.91,11.53
-0.68,0.26,1.68,-35.71,-20.99,16.69
-0.72,0.2,1.69,-41.86,-35.42,16.75
-0.68,0.17,1.65,-51.19,-50.67,15.27
-0.67,0.15,1.62,-59.16,-63.16,12.98
-0.65,0.14,1.57,-71.71,-75.86,8.63
-0.61,0.16,1.51,-84.82,-87.82,4.0
-0.55,0.24,1.42,-104.58,-96.9,0.49
-0.56,0.19,1.37,-118.23,-106.6,-2.98
-0.55,0.13,1.31,-134.56,-116.47,-8.69
-0.5,-0.02,1.28,-138.78,-123.63,-6.35
-0.43,-0.18,1.2,-129.08,-124.31,4.31
-0.43,-0.16,1.14,-117.07,-124.27,12.76
-0.42,-0.09,1.06,-113.8,-122.96,19.48
-0.48,0.03,1.02,-121.89,-127.1,21.28
-0.39,0.13,0.88,-140.85,-128.08,18.02
-0.38,0.25,0.78,-168.7,-132.98,9.98
-0.31,0.3,0.67,-198.5,-130.49,3.24
-0.38,0.36,0.6,-234.76,-133.94,-9.8
-0.38,0.23,0.56,-262.41,-139.18,-18.9
-0.33,-0.04,0.52,-271.24,-149.54,-31.97
-0.21,-0.13,0.44,-276.67,-150.0,-39.24
-0.28,-0.25,0.44,-276.66,-153.08,-47.31
-0.16,-0.3,0.43,-265.98,-151.36,-44.64
-0.05,-0.3,0.31,-253.19,-146.18,-38.89
-0.02,-0.27,0.27,-241.57,-137.86,-29.82
-0.05,-0.14,0.21,-237.76,-134.38,-21.94
0.02,-0.03,0.09,-246.95,-128.76,-20.18
0.1,-0.04,0.02,-278.82,-121.69,-27.98
0.16,-0.03,-0.12,-287.94,-110.76,-38.79
0.23,-0.28,-0.16,-296.52,-102.02,-49.31
0.14,-0.52,-0.06,-289.25,-103.19,-59.88
0.12,-0.74,0.0,-270.06,-102.06,-52.95
0.14,-1.0,0.06,-225.33,-96.31,-32.66
0.15,-0.96,0.1,-187.68,-92.24,-17.54
0.25,-0.89,0.02,-153.5,-89.5,-12.85
0.29,-0.63,-0.08,-143.53,-72.31,-9.54
0.28,-0.54,-0.14,-141.65,-66.78,-13.21
0.27,-0.5,-0.18,-154.24,-62.55,-17.77
0.35,-0.65,-0.23,-155.04,-53.94,-15.11
0.4,-0.82,-0.23,-143.1,-42.18,-7.62
0.39,-0.95,-0.2,-125.47,-29.66,3.39
0.35,-1.15,-0.13,-95.6,-22.6,11.95
0.29,-1.19,-0.05,-68.34,-21.27,11.04
0.32,-1.24,-0.03,-43.36,-22.67,4.98
0.37,-1.2,-0.08,-19.15,-20.05,0.21
0.4,-1.01,-0.15,-5.15,-12.89,-0.18
0.38,-0.84,-0.18,-5.98,-5.21,-1.31
0.37,-0.77,-0.21,-12.95,3.21,-0.29
0.35,-0.76,-0.18,-21.39,11.22,4.89
0.34,-0.88,-0.12,-23.37,20.24,13.02
0.31,-1.0,-0.02,-21.45,25.05,12.99
0.29,-1.15,0.06,-13.3,25.97,10.5
0.29,-1.24,0.12,3.65,26.73,7.28
0.27,-1.18,0.13,18.35,26.69,4.02
0.26,-1.08,0.13,26.17,27.05,0.06
