acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.27,-0.97,-0.11,4.35,3.79,-1.01
-0.28,-0.94,-0.13,3.63,3.4,-2.35
-0.32,-0.95,-0.14,4.12,1.28,-2.6
-0.33,-0.98,-0.15,7.48,-1.11,0.41
-0.32,-0.95,-0.19,11.1,-2.11,3.48
-0.27,-0.93,-0.23,12.11,-1.86,3.42
-0.22,-0.89,-0.28,10.27,2.38,2.24
-0.21,-0.89,-0.29,8.08,9.07,3.3
-0.26,-0.88,-0.29,5.54,12.81,3.22
-0.32,-0.87,-0.28,2.64,13.13,3.3
-0.34,-0.86,-0.29,-1.05,10.29,-0.96
-0.39,-0.86,-0.27,-5.51,3.22,-10.18
-0.44,-0.91,-0.26,-8.29,-6.03,-18.17
-0.42,-0.95,-0.24,-8.85,-14.92,-21.45
-0.29,-0.96,-0.3,-9.86,-16.32,-23.31
-0.19,-0.93,-0.32,-11.44,-11.24,-22.98
-0.13,-0.92,-0.34,-14.05,-3.18,-21.37
-0.11,-0.89,-0.36,-17.04,6.14,-16.15
-0.19,-0.91,-0.32,-20.66,12.15,-8.99
-0.25,-0.94,-0.27,-21.42,13.59,-2.17
-0.27,-0.96,-0.26,-20.82,14.38,2.26
-0.23,-0.94,-0.27,-22.64,16.6,3.5
-0.21,-0.9,-0.25,-26.15,20.43,5.19
-0.12,-0.87,-0.29,-30.63,25.44,5.62
-0.05,-0.88,-0.28,-33.83,35.28,7.39
-0.08,-0.9,-0.26,-33.42,44.95,11.33
-0.17,-0.93,-0.24,-33.83,51.42,12.18
-0.28,-0.96,-0.22,-35.8,52.78,6.09
-0.35,-1.0,-0.19,-39.48,51.51,-4.09
-0.38,-1.04,-0.16,-40.56,46.53,-16.73
-0.38,-1.04,-0.13,-41.02,40.31,-28.0
-0.29,-1.01,-0.14,-40.44,35.74,-31.3
-0.06,-1.0,-0.19,-39.85,41.73,-33.1
0.05,-0.95,-0.21,-41.39,56.52,-28.78
-0.01,-0.95,-0.22,-43.97,72.87,-18.56
-0.17,-1.0,-0.16,-44.34,82.21,-7.47
-0.24,-1.03,-0.13,-43.48,84.96,-4.24
-0.24,-0.98,-0.14,-44.63,86.82,-5.51
-0.24,-0.92,-0.12,-49.79,87.13,-5.98
-0.19,-0.94,-0.11,-53.33,87.51,-6.2
-0.17,-0.97,-0.1,-56.34,90.72,-3.62
-0.22,-1.07,-0.07,-55.01,93.59,0.69
-0.27,-1.15,-0.02,-48.99,95.15,6.64
-0.28,-1.13,-0.01,-43.54,94.9,6.92
-0.29,-1.04,0.03,-43.22,91.42,5.21
-0.32,-0.96,0.06,-44.58,87.04,6.18
-0.28,-0.94,0.09,-48.18,83.77,11.54
-0.23,-0.96,0.11,-49.1,81.19,13.59
-0.2,-0.94,0.12,-49.77,81.5,17.04
-0.24,-0.94,0.14,-49.83,79.39,21.86
-0.32,-0.94,0.19,-47.28,72.46,28.72
-0.37,-0.99,0.25,-44.18,61.01,32.44
-0.31,-1.06,0.25,-37.39,49.89,30.32
-0.27,-1.05,0.25,-33.8,40.64,21.85
-0.23,-1.06,0.27,-30.35,33.77,15.31
-0.24,-1.06,0.29,-26.84,27.86,13.28
-0.25,-1.07,0.3,-21.33,22.37,12.84
-0.27,-1.07,0.3,-15.07,16.32,12.95
-0.3,-1.09,0.3,-8.55,7.89,12.69
-0.34,-1.18,0.32,1.4,-2.87,11.34
-0.3,-1.21,0.31,12.92,-11.5,11.69
-0.25,-1.19,0.28,22.15,-19.82,5.21
-0.24,-1.16,0.25,29.53,-27.47,-4.58
-0.25,-1.11,0.19,35.86,-34.27,-10.63
-0.26,-1.05,0.14,40.02,-39.31,-11.66
-0.28,-1.03,0.1,40.76,-44.03,-10.06
-0.34,-1.07,0.08,41.54,-51.69,-7.45
-0.3,-1.13,0.08,43.07,-60.75,-8.93
-0.2,-1.18,0.07,45.86,-66.37,-12.64
