acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.16,-0.98,-0.07,-2.05,-1.05,8.59
0.17,-0.99,-0.06,-1.31,-0.82,9.45
0.17,-0.99,-0.06,-0.92,-1.16,10.02
0.17,-0.98,-0.05,-0.73,-2.06,10.37
0.19,-0.97,-0.04,0.09,-1.57,12.6
0.16,-0.93,-0.02,-0.79,-3.53,15.29
0.15,-0.94,-0.01,-2.82,-6.11,18.38
0.17,-0.99,-0.03,-2.88,-7.68,21.56
0.19,-1.04,-0.05,-2.63,-8.74,23.21
0.21,-1.12,-0.07,-1.83,-9.01,22.5
0.2,-1.16,-0.06,-3.63,-9.08,20.51
0.23,-1.21,-0.06,-9.85,-10.24,13.25
0.26,-1.31,-0.08,-13.69,-9.91,6.53
0.25,-1.44,-0.06,-15.15,-10.88,-0.36
0.28,-1.6,-0.07,-12.83,-12.42,-10.15
0.29,-1.76,-0.1,-4.07,-10.52,-20.42
0.29,-1.92,-0.1,7.12,-5.55,-28.42
0.26,-2.0,-0.14,21.56,-0.89,-42.58
0.25,-2.0,-0.15,27.28,3.19,-64.57
0.23,-2.0,-0.18,28.97,9.6,-91.3
0.17,-2.0,-0.12,30.63,13.85,-120.76
0.07,-2.0,-0.09,39.37,16.59,-143.09
-0.04,-2.0,-0.01,47.03,16.98,-158.94
-0.07,-2.0,0.03,62.18,13.68,-176.18
-0.03,-2.0,0.01,79.73,12.44,-193.92
-0.01,-2.0,0.02,97.93,15.71,-213.4
-0.03,-2.0,0.02,119.46,17.98,-232.37
-0.07,-1.74,-0.02,136.44,21.92,-244.71
-0.16,-1.5,0.05,150.41,22.47,-250.14
-0.03,-1.22,-0.08,155.56,23.18,-250.14
-0.08,-0.87,-0.14,149.6,25.67,-250.14
-0.09,-0.8,-0.07,143.82,23.73,-250.14
-0.17,-0.63,0.01,147.57,12.18,-250.14
-0.09,-0.49,-0.02,153.64,5.63,-250.14
-0.03,-0.34,-0.05,158.15,3.24,-250.14
0.05,-0.22,-0.09,156.77,3.01,-248.17
0.08,-0.04,-0.11,149.29,2.32,-243.35
0.07,0.1,-0.08,140.82,0.27,-237.05
0.05,0.34,-0.04,129.21,-5.54,-224.03
0.1,0.46,-0.04,120.1,-9.27,-199.24
0.25,0.53,-0.1,115.51,-6.18,-171.73
0.38,0.57,-0.16,110.99,1.02,-148.44
0.39,0.61,-0.14,106.92,7.42,-130.85
0.3,0.82,-0.07,87.31,6.15,-121.37
0.23,1.05,0.02,61.76,-2.75,-101.76
0.29,1.14,-0.0,31.57,-13.15,-78.23
0.37,1.06,-0.06,10.5,-19.31,-56.49
0.44,1.08,-0.15,-5.41,-18.61,-32.39
0.45,1.1,-0.17,-16.95,-12.15,0.34
0.41,1.16,-0.17,-28.95,-8.31,33.16
0.36,1.27,-0.19,-48.66,-8.33,63.55
0.32,1.28,-0.22,-74.04,-11.47,91.54
0.29,1.26,-0.23,-97.88,-14.03,121.66
0.26,1.22,-0.3,-118.42,-15.89,152.96
0.21,1.2,-0.37,-139.01,-14.82,188.18
0.12,1.19,-0.43,-159.58,-13.27,231.73
0.0,1.18,-0.49,-184.06,-11.39,250.13
-0.16,1.13,-0.57,-213.15,-10.75,250.13
-0.38,0.89,-0.63,-244.33,-13.35,250.13
-0.56,0.46,-0.7,-250.14,-18.72,250.13
-0.78,0.02,-0.71,-250.14,-28.98,250.13
-0.95,-0.61,-0.71,-250.14,-43.84,250.13
-1.02,-1.49,-0.6,-250.14,-64.53,250.13
-0.79,-2.0,-0.63,-250.14,-71.07,250.13
-0.46,-2.0,-0.66,-231.5,-67.66,250.13
-0.23,-2.0,-0.69,-180.0,-45.56,250.13
-0.18,-2.0,-0.61,-134.53,-26.08,250.13
-0.3,-2.0,-0.37,-99.37,-13.93,244.88
-0.5,-2.0,-0.15,-67.08,-15.85,203.02
0.1,-2.0,-0.59,-45.36,-48.78,165.6
-1.16,-2.0,0.9,-10.38,-6.79,122.56
-0.15,-2.0,-0.01,5.06,-21.07,82.43
0.1,-2.0,-0.12,10.4,-5.76,47.86
0.2,-2.0,-0.13,14.81,-2.89,20.34
0.32,-1.89,-0.12,26.58,3.87,12.4
0.35,-1.6,-0.14,34.49,15.63,8.53
0.32,-1.33,-0.11,32.38,16.57,4.6
0.3,-1.17,-0.13,24.79,16.82,3.6
0.32,-1.2,-0.2,20.46,19.08,-1.37
0.31,-1.14,-0.14,22.86,21.34,3.5
0.37,-1.05,-0.2,11.5,21.05,-2.22
0.45,-1.23,-0.3,7.02,21.64,-9.62
0.28,-1.07,-0.16,2.16,23.55,-9.21
0.15,-1.11,-0.12,4.56,21.36,-10.31
0.19,-1.14,-0.14,7.56,19.35,-9.15
0.11,-1.11,-0.11,12.64,14.9,-6.24
0.13,-1.09,-0.13,17.93,16.44,-3.79
0.13,-1.03,-0.13,16.98,15.99,-6.21
0.13,-1.02,-0.12,14.49,16.66,-9.43
0.18,-1.02,-0.14,12.96,17.91,-12.48
0.12,-1.03,-0.12,12.23,18.9,-14.8
0.08,-1.02,-0.09,13.54,17.82,-13.99
0.06,-0.96,-0.08,15.31,15.81,-11.71
0.03,-0.92,-0.06,13.51,12.18,-8.7
0.06,-0.9,-0.07,10.17,8.26,-6.3
0.08,-0.93,-0.08,9.02,7.18,-3.24
0.11,-0.95,-0.08,9.14,7.24,-0.77
0.13,-0.97,-0.11,8.37,9.39,-0.92
0.14,-0.99,-0.11,6.81,11.35,-3.81
0.12,-1.03,-0.08,7.89,11.73,-6.57
