acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.0,-0.73,-0.12,3.45,8.35,2.81
0.02,-0.58,-0.12,3.34,10.34,11.34
0.01,-0.39,-0.11,1.37,13.95,27.83
-0.04,-0.1,-0.1,-6.52,12.75,36.85
-0.05,0.29,-0.1,-25.85,8.92,57.42
0.0,0.7,-0.04,-40.02,4.53,86.32
-0.2,1.01,-0.04,-56.53,-2.81,121.27
-0.22,1.55,-0.09,-67.68,-11.04,174.41
-0.45,2.28,-0.08,-88.99,-18.67,258.41
-0.62,2.72,-0.22,-131.08,-18.12,348.49
-1.29,3.28,-0.36,-206.06,-10.69,468.72
-1.78,3.41,-0.81,-281.22,15.77,500.26
-2.44,3.16,-1.08,-332.73,40.67,500.26
-3.17,2.78,-1.37,-384.34,50.15,500.26
-3.73,2.39,-1.57,-430.08,42.82,500.26
-4.0,2.01,-1.71,-468.66,28.75,500.26
-4.0,1.39,-1.8,-484.7,1.01,500.26
-4.0,0.96,-1.91,-475.02,-28.49,500.26
-4.0,0.27,-1.82,-449.48,-64.37,500.26
-4.0,-0.44,-1.94,-391.65,-93.3,500.26
-4.0,-0.85,-1.98,-324.18,-116.63,500.26
-3.8,-0.97,-2.11,-276.38,-125.44,500.26
-3.42,-1.03,-2.3,-242.14,-116.14,454.02
-3.06,-1.46,-2.43,-212.38,-100.08,369.66
-2.5,-1.98,-2.44,-180.15,-56.96,287.82
-2.42,-2.32,-2.19,-143.68,-33.85,194.78
-2.34,-2.63,-1.88,-104.93,-31.5,94.38
-2.35,-2.88,-1.66,-48.96,-42.81,1.54
-2.3,-3.09,-1.56,22.5,-55.05,-68.76
-2.21,-3.0,-1.51,99.47,-52.31,-124.12
-2.26,-2.71,-1.45,160.08,-59.94,-173.95
-2.32,-2.3,-1.43,205.88,-67.1,-208.66
-2.39,-1.89,-1.57,248.06,-67.1,-245.44
-2.31,-1.47,-1.71,270.5,-56.06,-280.92
-2.22,-1.36,-1.82,287.1,-37.25,-301.37
-2.19,-1.19,-1.74,287.83,-14.27,-329.63
-2.18,-1.04,-1.51,275.77,12.21,-366.27
-2.66,-0.42,-1.13,246.72,11.01,-421.79
-2.98,-0.04,-0.8,205.39,-14.11,-464.41
-2.84,-0.19,-0.82,209.1,-19.36,-461.54
-2.87,-0.3,-0.8,238.44,-22.14,-457.89
-2.75,-0.31,-0.83,249.57,-30.21,-465.94
-2.78,-0.2,-0.87,240.95,-41.8,-479.31
-2.7,-0.12,-0.73,217.66,-50.76,-500.27
-2.52,-0.13,-0.7,202.95,-45.05,-500.27
-2.58,0.3,-0.53,192.79,-57.22,-500.27
-2.35,0.6,-0.54,182.32,-52.64,-497.07
-2.11,0.95,-0.53,164.99,-46.55,-462.05
-1.92,1.04,-0.48,128.21,-45.34,-430.49
-1.57,0.87,-0.47,91.56,-35.95,-409.54
-1.37,0.57,-0.47,69.31,-28.61,-391.86
-1.22,0.36,-0.4,65.08,-25.28,-375.71
-1.07,0.15,-0.36,70.98,-23.22,-358.12
-0.9,0.08,-0.37,81.6,-19.18,-344.06
-0.89,0.21,-0.36,84.05,-16.43,-327.85
-0.89,0.43,-0.33,79.33,-25.68,-293.73
-0.79,0.78,-0.32,58.87,-31.21,-244.7
-0.63,0.93,-0.21,36.96,-48.26,-191.36
1.72,0.91,-1.45,2.98,7.82,-126.69
-0.07,0.29,-0.46,21.31,-19.42,-112.64
-0.16,0.63,-0.28,-31.92,-9.73,-108.7
-0.07,0.15,-0.29,-66.7,-29.02,-122.92
0.06,-0.26,-0.34,-62.41,-20.99,-112.99
-0.01,-0.41,-0.24,-43.36,-19.74,-98.93
0.05,-0.47,-0.29,-21.85,-6.06,-74.2
0.03,-0.34,-0.25,-2.18,2.84,-49.85
-0.01,-0.17,-0.24,-0.4,5.79,-25.01
-0.02,-0.23,-0.26,-6.67,7.07,-2.06
-0.01,-0.38,-0.23,-14.61,7.11,6.79
-0.07,-0.62,-0.16,-22.27,4.08,10.63
-0.08,-0.81,-0.09,-24.85,1.08,8.73
-0.04,-1.03,-0.11,-20.14,2.49,5.73
0.0,-1.08,-0.12,-13.42,3.86,3.01
-0.02,-1.08,-0.12,-8.73,2.6,2.81
-0.01,-0.98,-0.12,-5.65,3.86,8.09
0.02,-0.95,-0.15,-1.53,6.34,17.15
-0.01,-0.92,-0.11,-1.18,9.25,28.29
-0.01,-0.95,-0.09,-3.39,11.47,34.53
-0.04,-0.99,-0.08,-9.94,12.26,34.43
-0.06,-1.06,-0.06,-14.73,8.67,31.83
-0.05,-1.15,-0.05,-17.11,7.77,25.3
-0.04,-1.19,-0.07,-15.34,8.18,21.5
-0.05,-1.19,-0.1,-10.23,7.98,21.47
-0.05,-1.18,-0.11,-2.35,7.89,22.2
-0.06,-1.11,-0.12,0.09,7.07,21.79
-0.07,-1.09,-0.12,-3.33,5.15,17.66
-0.04,-1.11,-0.15,-6.99,3.98,13.36
-0.03,-1.13,-0.15,-8.43,4.18,8.18
-0.04,-1.16,-0.14,-8.35,3.91,3.18
-0.04,-1.16,-0.14,-6.87,3.11,-1.07
-0.04,-1.15,-0.15,-3.34,3.28,-1.97
-0.05,-1.13,-0.15,1.33,3.57,-1.01
-0.06,-1.07,-0.13,3.88,3.45,-0.56
-0.06,-1.01,-0.12,3.31,3.5,0.69
-0.06,-1.01,-0.11,3.11,3.42,1.5
-0.07,-0.99,-0.11,2.93,2.81,1.56
-0.06,-0.99,-0.1,1.94,2.17,1.05
-0.06,-1.0,-0.1,0.63,1.24,-0.49
-0.06,-1.01,-0.11,1.08,0.81,-2.87
-0.07,-1.04,-0.1,3.25,-0.03,-5.73
