acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.32,-1.28,-0.12,7.15,6.73,2.23
0.34,-1.3,-0.12,14.96,12.18,2.4
0.35,-1.32,-0.1,23.04,17.31,5.24
0.43,-1.26,-0.12,29.16,23.74,10.14
0.44,-1.25,-0.13,34.27,33.86,15.85
0.43,-1.3,-0.1,42.61,40.34,18.41
0.46,-1.33,-0.12,52.82,48.79,19.6
0.46,-1.33,-0.12,63.45,59.3,22.9
0.45,-1.29,-0.16,73.51,70.95,27.4
0.4,-1.2,-0.15,79.01,81.02,28.5
0.34,-1.09,-0.16,78.98,87.44,24.11
0.27,-1.01,-0.14,73.4,90.67,17.68
0.25,-0.96,-0.13,66.58,90.15,11.91
0.24,-0.93,-0.11,59.22,89.18,6.9
0.25,-1.01,-0.08,56.15,89.22,5.02
0.3,-1.1,-0.07,59.59,94.0,10.0
0.33,-1.12,-0.1,65.37,104.41,13.95
0.29,-1.09,-0.1,69.4,114.41,10.85
0.21,-1.03,-0.13,69.88,121.6,0.55
0.12,-0.99,-0.11,66.95,126.02,-13.13
0.03,-0.95,-0.1,62.82,124.81,-24.87
0.02,-0.91,-0.08,57.27,121.3,-30.64
0.09,-0.91,-0.1,52.98,124.08,-29.48
0.09,-0.9,-0.1,50.08,129.94,-25.57
0.07,-0.91,-0.11,48.6,136.93,-22.72
0.02,-0.94,-0.09,50.0,143.6,-22.24
-0.01,-0.95,-0.08,54.53,150.11,-19.39
-0.04,-0.93,-0.1,58.93,156.49,-16.43
-0.11,-0.87,-0.12,59.51,159.59,-18.03
-0.17,-0.84,-0.1,56.37,160.87,-22.44
-0.23,-0.82,-0.09,52.53,158.55,-29.59
-0.25,-0.82,-0.08,48.75,155.34,-35.65
-0.27,-0.84,-0.07,47.21,156.21,-36.49
-0.37,-0.87,-0.06,48.34,155.48,-34.37
-0.43,-0.86,-0.03,50.58,152.47,-29.73
-0.43,-0.82,-0.04,49.94,148.37,-28.79
-0.47,-0.77,-0.01,42.82,142.6,-34.49
-0.45,-0.78,0.0,33.69,137.36,-40.05
-0.45,-0.81,0.02,26.98,135.4,-41.28
-0.5,-0.85,0.04,24.18,134.18,-36.63
-0.59,-0.9,0.07,26.08,129.42,-30.64
-0.67,-0.95,0.1,31.94,119.45,-29.92
-0.67,-0.94,0.13,37.79,105.57,-31.34
-0.56,-0.86,0.1,38.78,99.36,-31.5
-0.57,-0.79,0.1,35.31,94.81,-37.08
-0.59,-0.73,0.13,27.73,85.68,-40.18
-0.54,-0.67,0.14,19.01,78.12,-39.22
-0.54,-0.65,0.16,9.77,73.01,-35.6
-0.55,-0.68,0.21,3.15,62.43,-34.09
-0.52,-0.72,0.23,-1.6,51.82,-32.84
-0.44,-0.76,0.22,-4.84,46.38,-29.16
-0.42,-0.79,0.22,-8.24,42.58,-29.24
-0.42,-0.84,0.22,-9.92,37.4,-27.89
-0.39,-0.92,0.22,-8.46,34.53,-24.79
-0.35,-0.94,0.19,-6.21,34.99,-22.44
-0.37,-0.94,0.21,-4.26,35.48,-19.42
-0.43,-0.95,0.21,-1.08,31.4,-18.26
-0.44,-0.92,0.22,1.85,28.9,-14.02
-0.47,-0.86,0.2,0.84,24.21,-14.58
-0.51,-0.79,0.21,-1.74,17.92,-15.36
-0.54,-0.74,0.2,-7.05,8.63,-16.69
-0.57,-0.71,0.19,-13.33,-0.9,-13.85
-0.57,-0.69,0.19,-20.58,-9.71,-8.17
-0.55,-0.7,0.2,-25.63,-15.47,-2.34
-0.58,-0.73,0.18,-28.35,-22.82,-0.9
-0.59,-0.76,0.18,-28.99,-31.94,-1.8
-0.57,-0.8,0.16,-29.83,-39.27,-2.32
-0.53,-0.83,0.14,-30.32,-44.95,-2.64
-0.5,-0.84,0.12,-32.26,-48.98,-3.65
-0.5,-0.85,0.11,-33.95,-53.13,-1.76
-0.5,-0.87,0.12,-34.14,-57.1,1.65
-0.53,-0.9,0.12,-31.05,-61.4,8.53
-0.55,-0.86,0.09,-27.77,-67.13,15.69
-0.58,-0.79,0.1,-29.79,-76.09,19.77
-0.6,-0.73,0.08,-35.27,-89.08,21.18
-0.5,-0.73,0.06,-42.61,-100.12,22.18
-0.34,-0.77,0.03,-48.75,-102.67,22.79
-0.27,-0.87,0.02,-50.24,-99.98,23.74
-0.28,-0.94,0.02,-46.93,-96.06,24.98
-0.34,-0.95,0.04,-42.78,-96.0,26.72
-0.4,-0.91,0.02,-41.45,-98.84,26.38
-0.47,-0.87,0.02,-42.95,-107.51,25.39
-0.45,-0.85,0.02,-47.62,-120.32,25.92
-0.37,-0.89,0.01,-51.25,-130.76,26.99
-0.35,-0.92,-0.0,-53.34,-140.82,27.68
-0.2,-0.94,-0.05,-55.51,-144.69,26.64
-0.06,-0.98,-0.07,-55.54,-139.28,25.05
-0.01,-1.02,-0.09,-52.29,-127.3,25.48
-0.08,-1.05,-0.07,-47.33,-118.82,24.73
-0.15,-1.05,-0.05,-43.28,-116.05,24.09
-0.19,-1.04,-0.05,-41.62,-117.76,22.2
-0.2,-1.01,-0.05,-41.48,-121.57,21.53
-0.19,-0.99,-0.07,-42.43,-125.74,21.02
-0.18,-1.0,-0.07,-42.79,-128.69,20.53
-0.2,-1.0,-0.07,-42.17,-131.94,20.37
-0.13,-1.0,-0.09,-41.73,-133.51,21.57
-0.08,-1.01,-0.11,-40.98,-131.45,24.26
-0.09,-1.0,-0.11,-41.1,-130.92,26.66
-0.06,-1.01,-0.12,-42.52,-133.02,25.07
-0.03,-1.02,-0.11,-43.47,-133.85,21.48
