acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.24,-0.92,0.21,4.81,4.73,3.91
0.24,-0.86,0.19,3.6,4.63,4.09
0.23,-0.87,0.2,0.55,3.68,4.05
0.24,-0.91,0.2,-0.47,3.47,4.84
0.19,-0.94,0.26,1.91,2.12,5.19
0.21,-0.95,0.23,3.08,3.73,5.44
0.17,-0.91,0.26,-0.29,0.93,4.53
0.19,-0.91,0.23,-3.8,-0.84,5.36
0.22,-0.98,0.24,-1.33,-0.15,6.58
0.24,-0.97,0.22,2.56,1.11,6.96
0.26,-0.93,0.19,1.51,1.27,4.09
0.25,-0.95,0.2,-1.57,0.52,0.63
0.25,-0.97,0.22,0.35,1.48,0.87
0.22,-0.94,0.22,1.44,1.8,1.89
0.22,-0.93,0.21,0.17,1.91,3.01
0.23,-0.94,0.2,0.5,1.97,3.95
0.23,-0.94,0.2,1.04,2.14,5.27
0.24,-0.94,0.18,0.67,2.08,5.91
0.25,-0.94,0.17,-0.9,3.28,4.66
0.24,-0.96,0.19,-5.25,3.83,1.19
0.25,-1.03,0.19,-3.71,5.47,-1.27
0.24,-1.01,0.2,-1.71,6.14,-0.31
0.25,-1.0,0.19,2.27,6.67,1.34
0.3,-0.99,0.14,4.69,11.15,1.15
0.29,-0.96,0.13,3.54,14.29,-0.72
0.25,-0.95,0.17,0.18,14.43,-1.88
0.22,-0.96,0.22,0.18,12.6,-2.56
0.22,-0.97,0.22,3.01,11.01,-1.59
0.24,-0.96,0.23,7.74,10.84,1.27
0.24,-0.93,0.21,10.87,11.54,2.9
0.24,-0.86,0.2,7.13,10.46,1.42
0.25,-0.85,0.2,1.16,9.21,-1.47
0.24,-0.89,0.22,1.04,10.12,-0.81
0.25,-0.91,0.21,2.93,11.63,-2.47
0.21,-0.85,0.23,2.98,12.32,0.32
0.19,-0.82,0.25,0.47,11.65,0.41
0.18,-0.81,0.25,-4.06,8.9,0.49
0.18,-0.84,0.26,-4.96,6.99,3.08
0.17,-0.87,0.28,-1.36,6.46,6.73
0.18,-0.85,0.25,-0.29,6.03,8.52
0.18,-0.85,0.25,-2.73,6.06,9.37
0.2,-0.87,0.23,-5.24,6.9,8.9
0.18,-0.89,0.25,-8.82,6.0,7.91
0.19,-0.96,0.27,-5.3,7.08,8.15
0.19,-0.96,0.28,-0.35,7.47,10.05
0.18,-0.95,0.26,4.11,7.42,9.37
0.18,-0.95,0.26,3.34,6.56,7.97
0.2,-0.93,0.25,2.66,5.62,5.74
0.21,-0.91,0.23,1.73,6.84,5.79
0.26,-0.94,0.2,2.24,10.82,5.82
0.25,-0.95,0.19,1.76,14.53,4.53
0.23,-0.92,0.22,-0.87,14.85,3.56
0.2,-0.96,0.25,0.35,14.46,4.02
0.27,-0.95,0.2,2.55,19.56,8.69
0.27,-1.03,0.2,7.76,24.12,8.53
0.26,-0.94,0.19,4.09,26.82,2.12
0.24,-0.95,0.22,-1.6,27.07,-2.56
0.26,-0.98,0.21,-3.11,29.34,-1.97
0.28,-0.97,0.21,3.73,32.82,-4.24
0.24,-0.91,0.23,7.77,33.25,-3.15
0.23,-0.89,0.23,7.77,33.82,-4.89
0.21,-0.88,0.24,8.26,34.2,-6.18
0.17,-0.85,0.26,5.22,31.53,-8.9
0.14,-0.83,0.27,1.36,28.55,-8.82
0.13,-0.85,0.29,1.11,25.25,-8.9
0.16,-0.84,0.28,1.65,26.02,-2.21
0.15,-0.84,0.3,5.05,24.95,-1.44
0.15,-0.81,0.28,4.14,23.04,-2.12
0.13,-0.76,0.27,-2.5,21.76,-0.98
0.11,-0.79,0.3,-7.82,18.46,-0.96
0.12,-0.85,0.31,-10.44,15.01,-0.64
0.12,-0.88,0.29,-9.3,13.37,0.63
0.11,-0.9,0.3,-7.98,11.86,2.32
0.11,-0.91,0.31,-7.05,9.27,2.84
0.08,-0.92,0.32,-7.28,5.74,3.08
0.09,-0.94,0.31,-7.33,1.28,2.98
0.12,-0.96,0.29,-6.41,1.8,3.45
0.16,-0.97,0.26,-6.31,2.02,2.43
0.19,-0.95,0.21,-6.89,5.97,0.98
0.16,-0.99,0.27,-2.9,6.6,0.18
0.15,-0.97,0.29,-0.43,6.84,0.69
0.15,-0.96,0.28,1.07,3.66,-2.79
0.16,-0.94,0.25,2.02,0.98,-4.73
0.16,-0.91,0.24,3.73,1.77,-2.99
0.15,-0.86,0.24,3.56,1.4,-0.08
0.15,-0.83,0.24,-1.27,0.34,1.48
0.17,-0.86,0.22,-5.6,-0.21,1.66
0.18,-0.9,0.23,-7.22,-0.31,-0.46
0.16,-0.92,0.27,-6.24,-1.3,-1.42
0.15,-0.95,0.27,-2.21,-2.06,-0.73
0.17,-0.91,0.23,0.96,-0.4,0.67
0.16,-0.88,0.23,-0.35,-0.72,0.14
0.18,-0.86,0.23,-6.52,-1.37,-1.91
0.19,-0.93,0.24,-8.72,-1.25,-3.54
0.16,-0.94,0.27,-5.8,0.58,-1.59
0.14,-0.94,0.3,-0.6,-0.47,1.8
0.13,-0.9,0.28,-0.7,-2.38,2.23
0.14,-0.87,0.25,-7.3,-3.98,2.17
0.16,-0.93,0.28,-8.92,-6.98,0.46
0.18,-0.97,0.27,-7.68,-6.27,1.11
