acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.25,-1.06,-0.04,-26.82,-38.09,-13.53
-0.17,-1.1,-0.16,-37.91,-48.56,-23.95
-0.06,-1.18,-0.31,-47.42,-56.84,-35.54
-0.01,-1.29,-0.45,-54.85,-59.04,-49.76
0.21,-1.36,-0.7,-56.73,-53.08,-63.85
0.43,-1.43,-1.03,-52.82,-30.12,-62.87
0.57,-1.48,-1.31,-40.95,2.09,-63.94
0.69,-1.47,-1.62,-18.79,45.63,-57.73
0.65,-1.44,-1.86,12.11,91.11,-45.98
0.57,-1.31,-1.99,44.82,132.06,-28.14
0.49,-1.14,-2.05,73.01,170.61,-11.15
0.7,-0.93,-2.24,86.34,221.77,-7.88
0.47,-0.85,-2.3,88.99,274.52,-4.87
0.25,-0.74,-2.26,93.21,323.74,1.36
0.08,-0.68,-2.26,96.53,369.97,7.85
-0.18,-0.58,-2.18,99.47,410.35,12.7
-0.39,-0.45,-2.13,94.2,447.6,16.41
-0.66,-0.33,-2.04,77.79,479.59,17.68
-0.82,-0.37,-2.09,46.49,500.26,16.64
-1.43,-0.75,-1.83,37.18,500.26,17.79
-1.9,-1.29,-1.53,60.06,500.26,30.32
-2.01,-1.61,-1.37,109.11,500.26,37.34
-1.8,-1.61,-1.43,157.74,500.26,34.72
-1.87,-1.39,-1.4,200.6,500.26,39.16
-2.07,-1.02,-1.08,231.74,500.26,48.72
-2.14,-0.75,-0.84,241.92,491.3,44.92
-2.12,-0.48,-0.58,231.42,462.34,33.25
-1.94,-0.31,-0.49,203.74,441.77,17.76
-1.9,-0.31,-0.3,180.23,420.72,1.45
-1.88,-0.25,-0.09,165.08,393.74,6.53
-1.74,-0.31,-0.05,155.86,372.75,13.31
-1.65,-0.45,-0.0,158.2,360.81,19.59
-1.8,-0.44,0.24,164.05,338.43,24.93
-1.75,-0.56,0.31,186.4,331.65,27.47
-1.96,-0.48,0.58,202.26,297.25,31.68
-1.87,-0.05,0.74,189.77,265.48,35.24
-1.66,-0.08,0.72,163.92,236.69,16.56
-1.47,-0.04,0.71,148.85,232.27,2.84
-1.3,-0.17,0.6,149.73,232.05,0.24
-1.34,-0.01,0.7,142.46,236.03,9.73
-1.53,0.1,0.83,108.99,204.82,18.99
-1.89,0.06,1.09,63.62,126.82,15.65
-1.53,-0.06,0.93,22.61,76.96,-5.13
-1.34,-0.32,0.75,-0.85,67.54,-28.24
-1.35,-0.52,0.77,-2.06,49.45,-34.55
-1.37,-0.54,0.77,6.47,22.73,-24.53
-1.32,-0.48,0.75,15.04,0.26,-15.3
-1.3,-0.31,0.75,12.85,-16.43,-14.18
-1.33,-0.21,0.76,0.02,-33.08,-19.27
-1.43,-0.12,0.83,-21.27,-58.55,-29.51
-1.48,-0.1,0.91,-42.27,-92.52,-36.52
-1.46,-0.14,0.89,-56.89,-126.53,-38.03
-1.41,-0.11,0.83,-68.61,-155.57,-29.1
-1.34,-0.22,0.75,-73.6,-173.59,-21.24
-1.43,-0.17,0.7,-78.34,-192.0,-11.54
