acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.05,-1.01,-0.07,-1.44,1.36,-0.56
-0.05,-1.0,-0.08,-2.14,1.66,-0.58
-0.05,-1.0,-0.08,-2.47,1.85,-0.53
-0.06,-1.01,-0.08,-2.35,1.89,-0.27
-0.05,-1.01,-0.07,-1.5,2.0,0.4
-0.05,-1.01,-0.07,-1.28,2.21,0.5
-0.05,-1.0,-0.07,-1.98,2.14,0.56
-0.06,-1.01,-0.06,-2.55,1.98,-0.12
-0.06,-1.02,-0.07,-2.55,1.77,-0.4
-0.07,-1.03,-0.06,-1.47,1.57,-0.38
-0.06,-1.02,-0.06,-1.19,1.76,-0.53
-0.06,-1.01,-0.06,-1.39,1.62,-0.58
-0.05,-1.01,-0.06,-1.3,1.69,-0.44
-0.05,-1.0,-0.06,-1.15,1.74,-0.05
-0.05,-1.0,-0.06,-1.28,1.71,0.15
-0.05,-1.0,-0.06,-1.94,2.06,0.17
-0.05,-1.0,-0.06,-2.64,1.86,-0.06
-0.05,-1.01,-0.06,-2.24,1.83,-0.24
-0.05,-1.01,-0.06,-1.33,1.57,0.49
-0.05,-1.01,-0.06,-1.51,1.74,0.58
-0.05,-1.0,-0.07,-2.2,1.94,0.2
-0.05,-1.01,-0.06,-2.66,1.86,0.11
-0.05,-1.01,-0.06,-2.63,1.59,0.32
-0.05,-1.02,-0.07,-2.27,1.76,0.24
-0.06,-1.02,-0.06,-2.26,1.6,0.32
-0.06,-1.02,-0.06,-1.83,1.53,0.41
-0.05,-1.02,-0.07,-1.74,1.53,0.05
-0.05,-1.02,-0.07,-2.18,1.57,-0.43
-0.05,-1.01,-0.06,-2.89,1.79,-0.67
-0.05,-1.01,-0.06,-2.89,1.73,-0.61
-0.06,-1.02,-0.07,-1.94,1.28,0.02
-0.05,-1.01,-0.07,-1.39,1.74,-0.17
-0.05,-1.0,-0.07,-1.59,1.56,0.0
-0.05,-1.0,-0.06,-1.76,1.82,0.17
-0.06,-1.01,-0.07,-1.48,1.95,0.79
-0.05,-1.01,-0.07,-1.63,1.8,0.46
-0.05,-1.0,-0.07,-2.53,1.85,0.23
-0.05,-1.0,-0.07,-3.28,2.02,-0.18
-0.06,-1.01,-0.06,-3.1,2.05,-0.06
-0.06,-1.01,-0.06,-2.79,1.98,0.23
-0.06,-1.02,-0.05,-1.97,1.77,0.26
-0.05,-1.01,-0.06,-2.0,1.85,0.05
-0.06,-1.01,-0.06,-2.46,1.37,-0.05
-0.05,-1.01,-0.06,-2.14,1.44,-0.11
-0.06,-1.01,-0.07,-2.47,1.83,-0.06
-0.05,-1.01,-0.07,-2.02,1.47,-0.34
-0.06,-1.0,-0.07,-2.63,1.76,-0.05
-0.06,-1.01,-0.06,-2.49,1.65,0.12
-0.05,-1.01,-0.05,-2.29,1.59,0.52
-0.06,-1.01,-0.06,-1.6,1.53,0.87
-0.06,-1.01,-0.07,-1.68,1.74,0.76
-0.05,-1.0,-0.06,-2.66,1.54,0.41
-0.05,-1.01,-0.07,-2.66,1.6,0.37
-0.05,-1.02,-0.07,-1.92,1.8,0.58
-0.06,-1.02,-0.07,-1.98,1.73,0.31
-0.06,-1.02,-0.06,-2.38,1.47,-0.08
-0.06,-1.02,-0.07,-2.03,1.42,-0.29
-0.06,-1.01,-0.07,-2.08,1.4,-0.44
-0.06,-1.01,-0.06,-1.98,1.4,-0.41
-0.06,-1.01,-0.08,-1.25,1.57,-0.24
-0.06,-1.01,-0.06,-0.87,1.56,0.27
-0.05,-1.0,-0.08,-1.4,2.14,0.02
-0.05,-1.0,-0.07,-2.72,2.05,-0.15
-0.06,-1.01,-0.06,-2.64,2.18,-0.18
-0.05,-1.02,-0.08,-2.0,2.05,0.38
-0.06,-1.01,-0.06,-2.17,2.23,0.31
-0.06,-1.01,-0.06,-2.18,1.97,0.35
-0.05,-1.01,-0.06,-1.83,1.73,0.63
-0.05,-1.01,-0.06,-1.97,1.28,0.37
-0.05,-1.01,-0.06,-1.97,1.62,0.09
-0.06,-1.01,-0.06,-2.73,1.85,-0.05
-0.06,-1.01,-0.06,-3.05,1.4,-0.35
-0.06,-1.03,-0.07,-2.31,1.3,-0.31
-0.06,-1.02,-0.06,-1.65,1.59,-0.12
-0.05,-1.01,-0.07,-1.25,1.53,0.02
-0.05,-1.01,-0.06,-1.83,1.4,-0.24
-0.05,-1.0,-0.06,-1.94,1.47,0.18
-0.06,-1.02,-0.06,-1.21,1.71,0.75
-0.06,-1.0,-0.06,-1.51,1.68,0.47
-0.05,-1.01,-0.08,-2.69,1.63,0.26
-0.06,-1.0,-0.07,-3.63,1.85,-0.41
-0.06,-1.03,-0.06,-2.64,1.65,-0.27
-0.06,-1.02,-0.06,-1.53,1.63,0.31
-0.05,-1.01,-0.07,-1.21,1.86,0.38
-0.06,-1.0,-0.06,-1.53,1.8,0.32
-0.05,-1.0,-0.07,-2.08,1.66,0.05
-0.05,-1.01,-0.07,-1.76,1.71,0.32
-0.05,-1.01,-0.06,-1.24,2.24,0.58
-0.06,-1.0,-0.07,-2.02,2.14,0.29
-0.06,-1.01,-0.06,-2.75,1.56,-0.27
