acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.19,-0.97,0.03,-4.85,1.54,-0.75
-0.2,-0.96,0.03,-4.44,0.82,-0.23
-0.21,-0.95,0.02,-4.89,0.4,-0.46
-0.23,-0.94,0.04,-5.98,-0.52,-0.98
-0.25,-0.95,0.03,-7.18,-1.89,-1.47
-0.27,-0.97,0.03,-7.4,-3.65,-0.55
-0.31,-0.98,0.04,-6.53,-5.92,0.78
-0.34,-0.98,0.05,-5.86,-9.51,2.32
-0.35,-0.98,0.05,-4.95,-13.77,3.98
-0.34,-0.99,0.06,-3.85,-17.02,4.95
-0.34,-0.97,0.05,-3.22,-19.89,5.51
-0.34,-0.95,0.05,-3.89,-23.33,5.8
-0.36,-0.93,0.04,-5.54,-26.9,6.66
-0.37,-0.94,0.05,-6.53,-30.99,7.82
-0.37,-0.96,0.05,-6.41,-34.27,9.66
-0.37,-0.96,0.05,-6.29,-38.29,10.05
-0.38,-0.97,0.05,-5.82,-42.09,9.05
-0.38,-0.95,0.04,-5.82,-45.91,8.72
-0.39,-0.94,0.03,-6.75,-49.77,10.24
-0.4,-0.95,0.03,-7.18,-53.47,13.82
-0.38,-0.96,0.02,-7.19,-55.28,18.5
-0.41,-0.98,0.03,-6.67,-59.48,21.4
-0.39,-0.99,0.04,-5.97,-63.47,22.95
-0.37,-0.99,0.02,-5.65,-66.85,22.81
-0.35,-0.98,0.04,-4.96,-69.83,20.23
-0.32,-0.97,0.02,-4.6,-72.37,17.65
-0.3,-0.93,0.01,-4.93,-74.53,14.81
-0.29,-0.89,0.0,-7.36,-76.75,11.98
-0.28,-0.88,-0.01,-10.17,-79.02,10.53
-0.27,-0.88,-0.01,-12.26,-81.44,11.57
-0.27,-0.88,-0.01,-14.29,-83.66,14.63
-0.22,-0.9,-0.01,-15.13,-84.98,18.2
-0.2,-0.91,-0.02,-16.21,-85.45,19.79
-0.16,-0.93,-0.03,-16.89,-86.27,20.08
-0.13,-0.95,-0.04,-16.81,-84.98,19.36
-0.13,-0.97,-0.04,-16.56,-83.8,18.08
-0.12,-0.98,-0.04,-15.59,-82.21,16.67
-0.13,-0.99,-0.03,-13.91,-81.88,15.19
-0.13,-0.98,-0.02,-12.35,-81.62,14.18
-0.12,-0.95,-0.02,-11.89,-81.31,14.5
-0.11,-0.92,-0.05,-13.24,-80.81,13.95
-0.1,-0.9,-0.05,-15.98,-79.59,13.45
-0.1,-0.91,-0.04,-18.35,-78.37,12.18
-0.12,-0.92,-0.03,-19.22,-78.21,11.59
-0.12,-0.93,-0.04,-19.05,-78.17,12.26
-0.14,-0.93,-0.02,-18.75,-78.93,12.79
-0.15,-0.94,-0.02,-18.53,-81.15,12.41
-0.08,-0.97,-0.02,-17.54,-80.24,11.88
