acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.27,-0.93,-0.35,19.34,23.1,6.14
0.31,-0.84,-0.46,15.02,32.69,-0.63
0.31,-0.78,-0.56,3.79,41.04,-3.69
0.41,-0.79,-0.7,-9.56,55.95,-8.14
0.46,-1.06,-0.99,-12.52,64.85,-0.79
0.48,-0.93,-1.04,-23.47,90.46,-11.94
0.54,-1.11,-1.27,-23.86,119.59,-10.43
0.63,-1.36,-1.46,-18.58,154.44,-11.5
0.67,-1.55,-1.68,-3.76,197.94,-15.48
0.65,-1.61,-1.88,8.44,244.03,-22.11
0.63,-1.69,-2.11,20.03,299.25,-34.15
0.62,-1.61,-2.26,25.6,355.1,-37.53
0.5,-1.57,-2.45,29.82,415.95,-49.01
0.28,-1.4,-2.46,21.53,468.49,-51.82
0.05,-1.33,-2.48,22.32,500.26,-59.91
-0.13,-1.15,-2.56,13.6,500.26,-51.76
-0.41,-1.03,-2.55,5.48,500.26,-45.44
-0.72,-0.89,-2.46,-3.31,500.26,-40.35
-0.89,-0.79,-2.44,-16.26,500.26,-32.96
-1.35,-0.77,-2.2,-32.4,500.26,-36.37
-1.81,-0.72,-1.68,-52.49,500.26,-39.24
-2.14,-0.81,-1.18,-60.12,500.26,-38.31
-1.99,-0.89,-0.97,-63.8,499.56,-18.35
-1.74,-1.14,-0.98,-33.47,490.99,-6.18
-1.7,-1.07,-0.9,-1.83,484.44,11.59
-1.66,-0.85,-0.83,17.53,482.52,25.39
-1.7,-0.63,-0.73,12.12,475.48,27.53
-1.76,-0.62,-0.63,-8.67,463.44,30.32
-1.82,-0.67,-0.45,-18.9,447.13,32.31
-1.87,-0.72,-0.21,-23.3,425.5,42.87
-1.98,-0.89,0.08,-17.98,407.71,59.11
-2.3,-1.08,0.67,-7.62,372.46,67.91
-2.51,-1.22,1.25,-1.11,310.76,64.5
-2.37,-1.41,1.41,11.68,253.88,52.56
-2.24,-1.4,1.47,33.76,212.08,35.48
-2.23,-1.16,1.52,46.27,173.79,8.64
-2.4,-0.87,1.67,37.27,128.05,-18.67
-2.54,-0.67,1.8,17.68,76.21,-38.69
-2.66,-0.63,1.9,2.73,23.63,-47.68
-2.9,-0.86,2.08,7.53,-41.36,-42.61
-2.87,-0.78,2.07,7.33,-107.21,-19.19
-2.85,-1.02,1.91,20.99,-170.53,3.6
-2.89,-1.11,1.78,41.48,-240.32,14.96
-2.79,-0.97,1.5,42.73,-314.53,14.73
-2.69,-1.02,1.23,41.48,-379.56,5.68
-2.51,-0.96,0.95,27.68,-434.78,1.95
-2.3,-1.0,0.62,4.49,-473.95,-6.27
-2.2,-1.23,0.41,-9.47,-500.27,-15.11
-2.04,-1.24,0.17,-15.39,-500.27,-18.4
-2.0,-1.28,-0.11,-6.06,-500.27,-20.18
-2.08,-1.15,-0.25,6.06,-500.27,-23.18
-2.18,-0.88,-0.43,14.08,-500.27,-18.31
-2.21,-0.67,-0.73,22.37,-500.27,-2.03
