acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.08,-0.85,0.2,-3.51,-2.95,9.5
0.09,-0.82,0.2,-3.57,-2.61,12.41
0.08,-0.79,0.18,-4.05,-1.25,16.47
0.07,-0.75,0.18,-4.67,0.27,21.48
0.03,-0.72,0.18,-4.73,1.1,28.5
-0.01,-0.66,0.17,-6.06,1.11,35.34
-0.06,-0.58,0.15,-12.7,-2.46,36.09
-0.05,-0.54,0.14,-25.16,-8.5,31.19
-0.03,-0.61,0.14,-35.5,-13.44,25.95
-0.0,-0.69,0.14,-39.62,-15.94,25.83
0.03,-0.74,0.11,-40.06,-15.42,29.27
0.03,-0.76,0.12,-37.53,-13.24,34.93
0.03,-0.76,0.11,-33.04,-9.88,42.93
-0.0,-0.72,0.1,-29.24,-6.79,52.35
-0.05,-0.62,0.08,-30.11,-6.15,59.04
-0.07,-0.58,0.04,-35.88,-7.31,61.62
-0.11,-0.5,0.02,-50.78,-14.56,54.56
-0.06,-0.56,-0.01,-67.82,-21.8,45.73
0.01,-0.69,-0.01,-78.49,-25.76,37.48
0.06,-0.84,-0.0,-80.56,-26.49,32.0
0.12,-0.95,-0.01,-73.02,-21.27,32.49
0.16,-0.99,-0.01,-59.68,-9.89,42.55
0.11,-0.92,-0.03,-46.27,2.37,58.32
0.02,-0.8,-0.04,-39.1,11.45,74.6
-0.12,-0.67,-0.03,-42.18,12.21,80.9
-0.17,-0.58,-0.06,-60.79,2.96,70.46
-0.14,-0.68,-0.06,-78.63,-5.63,55.47
-0.13,-0.81,-0.05,-89.07,-12.24,44.43
-0.09,-0.94,-0.03,-89.53,-13.95,40.79
-0.07,-1.01,-0.05,-84.09,-11.21,44.81
-0.1,-1.04,-0.06,-74.56,-4.24,56.23
-0.2,-1.01,-0.06,-67.73,-1.71,66.99
-0.23,-0.97,-0.06,-66.85,-2.6,73.89
-0.24,-0.96,-0.08,-69.97,-4.4,75.02
-0.21,-0.98,-0.11,-75.5,-6.23,71.57
-0.2,-1.05,-0.1,-77.27,-6.47,68.08
-0.25,-1.11,-0.09,-74.92,-7.28,64.89
-0.3,-1.08,-0.09,-78.63,-15.34,55.11
-0.22,-1.16,-0.12,-83.28,-21.25,44.95
-0.16,-1.24,-0.11,-83.92,-23.62,38.52
-0.08,-1.31,-0.12,-79.62,-22.49,37.01
-0.06,-1.36,-0.12,-70.58,-17.42,40.6
-0.04,-1.33,-0.13,-60.72,-10.53,46.06
-0.09,-1.29,-0.14,-53.59,-5.63,49.79
-0.17,-1.22,-0.14,-53.94,-7.16,45.04
-0.18,-1.17,-0.16,-64.78,-15.6,28.43
-0.1,-1.26,-0.16,-75.3,-22.7,8.96
-0.03,-1.35,-0.16,-79.15,-26.18,-5.85
0.0,-1.45,-0.17,-74.32,-25.74,-11.22
0.05,-1.54,-0.15,-61.63,-19.18,-5.15
0.07,-1.59,-0.15,-42.35,-7.86,9.04
0.05,-1.54,-0.15,-23.25,4.31,25.18
-0.03,-1.41,-0.16,-10.23,12.24,37.54
-0.14,-1.3,-0.15,-6.73,12.67,38.49
-0.19,-1.23,-0.16,-12.31,5.74,28.81
-0.14,-1.26,-0.16,-20.2,-1.08,12.7
-0.13,-1.36,-0.14,-22.09,-6.37,-0.38
-0.08,-1.49,-0.12,-14.98,-7.48,-6.21
-0.02,-1.54,-0.12,-2.5,-3.31,-6.92
-0.03,-1.53,-0.13,11.15,2.02,-6.44
-0.07,-1.41,-0.13,18.56,4.46,-7.3
-0.08,-1.35,-0.15,21.66,5.51,-9.62
-0.09,-1.32,-0.15,22.73,5.1,-13.48
-0.08,-1.34,-0.14,25.47,5.42,-17.21
-0.06,-1.35,-0.14,30.09,6.95,-18.73
-0.06,-1.35,-0.15,36.41,8.93,-19.82
-0.07,-1.34,-0.14,42.89,10.96,-20.41
-0.07,-1.31,-0.15,49.1,13.92,-20.6
-0.09,-1.28,-0.15,54.67,16.58,-20.96
-0.11,-1.26,-0.15,59.48,17.77,-21.54
-0.15,-1.23,-0.14,62.76,18.14,-23.21
-0.18,-1.17,-0.15,62.7,16.08,-28.21
-0.17,-1.17,-0.13,61.48,14.08,-35.36
-0.17,-1.15,-0.13,60.41,12.53,-42.11
-0.16,-1.16,-0.12,62.15,11.95,-44.24
-0.16,-1.14,-0.12,65.95,13.68,-40.84
-0.16,-1.12,-0.11,69.31,15.04,-36.72
-0.15,-1.11,-0.1,72.17,15.59,-34.64
-0.16,-1.08,-0.1,73.8,14.55,-36.6
-0.13,-1.02,-0.11,71.42,13.5,-42.4
-0.14,-0.99,-0.1,67.88,12.73,-48.96
-0.17,-0.98,-0.09,64.03,11.01,-53.92
-0.18,-1.0,-0.07,61.85,8.37,-57.59
-0.16,-1.03,-0.06,63.54,7.24,-56.11
-0.13,-1.02,-0.05,66.46,7.19,-52.5
-0.1,-1.0,-0.05,68.26,9.16,-49.16
-0.1,-0.93,-0.06,67.3,10.41,-48.98
-0.09,-0.91,-0.06,64.29,11.6,-49.95
-0.1,-0.88,-0.05,60.6,11.07,-51.56
-0.09,-0.91,-0.03,58.75,11.68,-51.69
-0.11,-0.93,0.0,59.82,12.85,-47.92
-0.12,-0.92,0.01,61.62,14.12,-40.12
-0.13,-0.91,0.01,63.27,13.42,-34.43
-0.1,-0.88,0.03,62.79,13.47,-30.55
-0.09,-0.85,0.03,59.74,12.35,-31.8
-0.08,-0.83,0.04,56.41,11.95,-33.92
-0.1,-0.8,0.04,51.57,9.94,-36.35
-0.09,-0.79,0.06,46.82,7.44,-39.47
-0.09,-0.81,0.08,43.66,5.4,-41.5
-0.08,-0.83,0.09,41.91,4.06,-40.85
