acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.15,-1.0,-0.02,-1.85,-1.08,-7.43
0.14,-1.04,-0.02,-1.32,1.26,-10.37
0.09,-1.04,-0.02,-0.6,3.76,-11.31
0.03,-1.04,-0.02,-0.7,5.18,-12.71
-0.06,-1.04,0.01,-1.59,3.92,-14.15
-0.11,-1.08,0.0,0.32,0.93,-11.38
-0.19,-1.1,0.0,3.92,-3.63,-11.15
-0.19,-1.07,-0.05,4.08,-6.42,-13.27
-0.21,-1.01,-0.1,2.56,-7.07,-15.12
-0.23,-0.97,-0.15,-2.55,-6.17,-14.67
-0.31,-0.97,-0.17,-8.27,-6.38,-15.71
-0.37,-1.03,-0.19,-11.52,-6.59,-17.52
-0.45,-1.01,-0.18,-14.51,-6.17,-21.85
-0.57,-1.1,-0.12,-15.27,-8.39,-26.69
-0.69,-1.09,-0.06,-10.49,-15.6,-30.4
-0.71,-1.06,-0.04,-3.72,-20.97,-24.66
-0.74,-0.95,-0.01,-0.97,-26.95,-20.62
-0.81,-0.93,0.06,-2.95,-37.1,-20.87
-0.8,-0.98,0.05,0.37,-51.96,-23.21
-0.67,-0.97,0.05,4.05,-61.96,-22.06
-0.48,-0.98,-0.05,11.44,-65.93,-19.56
-0.37,-1.01,-0.09,19.13,-67.73,-19.77
-0.23,-1.02,-0.15,30.49,-70.2,-21.84
-0.08,-0.87,-0.2,33.47,-68.43,-23.67
-0.0,-0.78,-0.18,25.55,-63.56,-19.55
0.21,-0.78,-0.25,25.95,-56.76,-9.79
0.29,-0.74,-0.2,22.88,-46.02,4.24
0.27,-0.94,-0.09,38.42,-46.47,13.19
0.39,-0.88,-0.05,47.4,-43.88,21.91
0.2,-0.94,0.04,54.69,-49.58,21.23
0.5,-0.85,-0.06,52.98,-52.64,25.46
0.8,-0.95,-0.22,50.33,-33.68,35.67
0.91,-0.72,-0.1,38.99,-16.76,40.84
1.17,-0.9,-0.12,35.69,-3.71,50.94
1.28,-0.74,-0.01,28.63,11.08,60.98
1.17,-0.71,0.2,19.47,20.12,74.54
1.18,-0.84,0.35,10.06,21.13,80.62
1.3,-1.03,0.42,-1.36,26.54,75.32
1.27,-1.39,0.58,0.32,29.13,66.37
1.26,-1.55,0.67,12.42,24.69,47.95
1.26,-1.47,0.68,20.47,22.31,30.98
1.21,-1.38,0.7,22.11,17.79,9.65
1.2,-1.2,0.68,15.93,13.56,-12.26
1.16,-1.08,0.6,4.84,12.03,-33.82
1.07,-1.08,0.57,-2.79,9.92,-50.05
0.96,-1.11,0.53,-0.46,3.88,-61.61
0.89,-1.03,0.49,2.84,-1.71,-72.86
0.8,-0.93,0.47,1.95,-10.46,-79.01
0.75,-0.84,0.42,-1.47,-16.19,-79.99
0.73,-0.76,0.38,-8.11,-18.34,-77.47
0.74,-0.82,0.31,-10.75,-20.01,-73.35
0.74,-0.88,0.25,-10.46,-23.4,-72.08
0.76,-0.76,0.15,-6.34,-32.33,-83.68
0.78,-0.74,0.08,-7.34,-20.33,-63.6
0.8,-0.64,-0.04,-11.31,-11.18,-56.93
0.75,-0.55,-0.07,-23.07,-2.23,-45.82
0.66,-0.6,-0.03,-26.6,-3.18,-43.31
0.47,-0.48,0.03,-40.57,1.11,-34.65
0.42,-0.9,-0.04,-30.74,-4.37,-33.57
0.39,-0.83,-0.03,-24.35,-4.08,-25.37
0.39,-0.75,-0.12,-21.41,-0.5,-15.37
0.36,-0.71,-0.16,-24.11,7.14,-4.08
0.29,-0.69,-0.18,-30.58,13.09,1.66
0.23,-0.65,-0.21,-36.84,20.94,8.56
-0.13,-0.76,-0.02,-41.0,19.66,9.55
-0.2,-0.81,-0.14,-50.82,18.51,14.65
-0.27,-1.03,-0.15,-44.37,17.07,21.1
-0.34,-1.23,-0.14,-26.6,17.4,28.31
-0.39,-1.17,-0.13,-14.05,17.59,28.6
-0.4,-1.05,-0.14,-13.58,20.6,27.87
-0.46,-1.0,-0.13,-18.38,23.09,26.82
-0.51,-0.95,-0.11,-27.76,25.52,28.41
-0.56,-1.04,-0.06,-34.99,23.18,27.5
-0.56,-1.17,-0.01,-34.17,18.61,27.74
-0.52,-1.35,0.03,-23.15,15.65,25.29
-0.42,-1.41,0.02,-5.19,13.69,20.92
-0.36,-1.33,0.04,10.61,12.05,16.42
-0.32,-1.14,0.05,17.44,9.66,11.37
-0.22,-0.97,0.03,16.36,8.09,8.85
-0.15,-0.81,0.03,8.49,8.01,8.58
-0.12,-0.79,0.05,0.48,5.35,10.87
-0.04,-0.87,0.04,-0.76,3.44,13.56
0.01,-0.88,0.05,-1.04,2.69,13.57
0.04,-0.83,0.05,-6.11,1.18,10.95
0.09,-0.9,0.05,-9.33,-0.25,9.13
0.14,-0.95,0.05,-6.92,-1.37,10.49
0.17,-0.96,0.02,-3.74,-1.73,10.36
0.17,-0.96,0.03,-4.02,-3.13,9.01
0.2,-1.01,0.02,-4.13,-3.52,8.55
0.23,-1.04,0.01,-0.79,-2.63,9.33
0.26,-1.0,0.01,-0.67,-1.07,10.79
0.26,-0.99,-0.0,-3.56,0.04,9.46
0.26,-1.02,-0.0,-6.84,1.04,8.42
0.27,-1.05,0.0,-6.65,1.41,7.89
0.28,-1.06,0.01,-4.63,2.97,7.84
0.27,-1.03,0.01,-3.63,2.83,6.69
0.3,-1.03,-0.01,-3.34,3.36,7.4
0.27,-1.05,0.01,-1.62,3.69,5.7
0.26,-1.05,0.01,-0.59,3.13,3.24
0.27,-1.04,0.02,0.32,3.92,1.45
