acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.31,-0.99,-0.56,277.36,-29.21,139.34
-0.02,-1.01,-0.78,364.78,-29.8,166.05
-0.02,-0.75,-0.91,444.35,-36.24,196.29
0.09,-0.51,-1.08,500.26,-32.11,217.39
0.14,-0.19,-1.23,500.26,-25.47,231.86
0.27,0.02,-1.39,500.26,-13.42,241.08
0.45,0.24,-1.58,500.26,14.35,251.71
0.5,0.47,-1.68,500.26,56.66,254.17
0.51,0.71,-1.71,500.26,100.47,245.79
0.34,0.86,-1.63,500.26,144.93,235.54
0.17,0.7,-1.57,500.26,178.5,218.99
-0.05,0.36,-1.44,500.26,201.16,208.84
-0.25,0.28,-1.44,500.26,222.58,214.75
-0.41,0.21,-1.51,500.26,232.63,222.47
-0.53,0.44,-1.53,500.26,239.92,229.44
-0.62,0.4,-1.72,500.26,241.3,229.88
-0.63,0.59,-1.93,500.26,249.54,211.3
-0.81,1.01,-2.12,500.26,256.82,176.9
-1.02,1.39,-2.21,500.26,264.0,125.77
-1.36,1.74,-2.05,500.26,268.85,68.12
-1.71,2.0,-1.71,500.26,261.37,19.63
-2.08,2.19,-1.37,500.26,240.09,-34.11
-2.18,2.43,-1.17,431.4,224.89,-81.34
-2.4,2.63,-0.84,314.35,214.99,-139.36
-2.6,2.67,-0.45,166.63,202.44,-207.74
-2.69,2.32,-0.11,28.87,199.94,-263.07
-2.87,1.9,0.24,-59.21,194.69,-295.3
-2.99,1.65,0.66,-100.02,186.79,-283.59
-3.07,1.44,1.05,-101.88,174.5,-236.24
-3.11,1.25,1.41,-76.95,147.15,-170.81
-3.05,1.01,1.55,-31.19,110.17,-111.6
-2.85,1.0,1.56,12.66,66.67,-68.52
-2.62,1.14,1.42,26.09,30.96,-38.89
-2.37,1.21,1.22,19.08,4.95,-22.43
-2.21,1.29,1.11,-7.18,-14.06,-14.05
-2.08,1.18,1.01,-36.66,-30.64,-5.76
-1.98,1.08,0.94,-65.79,-40.6,-2.03
-1.94,1.05,0.9,-105.21,-48.69,-9.37
-1.95,0.97,0.87,-149.45,-60.09,-17.4
-1.91,0.83,0.83,-185.22,-71.5,-24.29
-1.96,0.66,0.76,-209.36,-85.04,-34.08
-1.92,0.46,0.66,-223.19,-99.56,-42.15
-2.05,0.39,0.67,-233.1,-113.51,-51.31
-2.04,0.49,0.64,-252.76,-125.88,-71.18
-2.11,0.57,0.61,-282.21,-144.63,-89.92
-2.13,0.58,0.53,-308.58,-165.92,-114.44
-2.1,0.62,0.42,-330.26,-179.48,-125.98
-2.11,0.58,0.34,-340.0,-195.05,-134.06
-2.14,0.52,0.31,-341.47,-211.85,-133.28
-2.09,0.48,0.23,-337.15,-228.66,-131.79
-2.06,0.41,0.09,-337.24,-242.03,-141.31
-1.88,0.54,-0.03,-359.39,-248.6,-169.1
-1.69,0.56,-0.16,-401.33,-250.18,-200.2
-1.56,0.46,-0.3,-436.21,-247.83,-232.73
-1.44,0.4,-0.35,-458.06,-241.13,-255.22
-1.34,0.25,-0.39,-462.38,-238.34,-272.9
-1.25,0.21,-0.51,-465.13,-232.87,-290.7
-1.01,0.35,-0.61,-475.18,-217.42,-291.76
-0.79,0.36,-0.72,-481.82,-199.22,-295.42
-0.62,0.29,-0.79,-481.63,-173.89,-289.5
-0.43,0.14,-0.85,-461.69,-140.41,-273.1
-0.42,-0.04,-0.78,-421.97,-109.68,-249.21
-0.42,-0.2,-0.68,-365.56,-85.33,-218.67
-0.39,-0.24,-0.63,-307.15,-68.12,-201.57
-0.4,-0.09,-0.52,-274.75,-60.92,-190.35
-0.34,-0.04,-0.53,-258.27,-56.85,-192.21
-0.3,0.04,-0.46,-251.51,-57.47,-193.33
-0.27,0.02,-0.47,-243.44,-60.98,-190.06
-0.2,0.0,-0.48,-223.05,-58.56,-173.89
-0.15,-0.07,-0.46,-187.05,-52.56,-141.24
-0.12,-0.09,-0.46,-146.78,-48.56,-109.24
-0.09,-0.04,-0.45,-119.98,-48.4,-89.5
-0.05,-0.03,-0.42,-111.66,-51.07,-81.62
-0.02,-0.06,-0.46,-112.58,-52.72,-84.23
-0.08,-0.22,-0.47,-110.85,-51.21,-87.54
-0.14,-0.4,-0.46,-102.03,-52.0,-83.27
-0.14,-0.5,-0.48,-91.28,-47.13,-75.77
-0.14,-0.63,-0.48,-76.52,-41.76,-67.95
-0.17,-0.73,-0.49,-58.05,-36.23,-58.35
-0.17,-0.77,-0.47,-40.9,-29.82,-47.97
-0.17,-0.75,-0.48,-33.39,-24.75,-44.31
-0.19,-0.7,-0.5,-35.31,-20.23,-44.49
-0.2,-0.67,-0.48,-43.24,-13.36,-41.8
-0.24,-0.74,-0.45,-45.39,-9.66,-36.34
-0.23,-0.84,-0.44,-42.7,-5.95,-33.22
-0.25,-0.88,-0.41,-36.21,-3.18,-25.71
-0.24,-0.93,-0.39,-31.04,2.43,-24.31
-0.26,-0.91,-0.37,-34.11,4.61,-28.35
-0.29,-0.91,-0.31,-37.68,5.47,-25.15
-0.32,-0.99,-0.3,-28.79,4.38,-23.68
-0.36,-0.96,-0.27,-15.57,1.37,-15.51
-0.34,-0.97,-0.28,-0.53,-0.72,-9.18
-0.32,-0.9,-0.29,8.14,-2.69,-5.54
-0.3,-0.85,-0.3,9.21,-3.15,-3.53
-0.27,-0.8,-0.32,5.28,-2.56,-4.34
-0.26,-0.8,-0.32,2.73,-1.92,-4.21
-0.26,-0.83,-0.33,4.37,-1.18,-0.85
-0.27,-0.83,-0.34,7.92,-0.43,1.22
-0.28,-0.84,-0.33,8.24,1.08,2.98
-0.3,-0.87,-0.34,9.21,1.37,4.03
