acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.07,-1.0,-0.2,9.65,7.91,-5.27
-0.04,-0.93,-0.18,7.34,8.27,-5.51
-0.03,-0.92,-0.18,5.54,7.47,-4.9
-0.01,-0.94,-0.17,5.44,6.85,-3.22
0.03,-0.95,-0.18,5.71,6.5,-0.84
0.07,-0.95,-0.16,7.31,5.91,2.6
0.13,-0.96,-0.16,9.53,5.83,7.59
0.23,-0.95,-0.13,10.98,6.96,12.87
0.33,-0.98,-0.09,9.24,10.02,16.64
0.44,-1.01,-0.05,4.11,12.37,18.03
0.53,-1.07,-0.03,-1.47,13.22,19.6
0.66,-1.16,0.01,-10.0,15.18,20.67
0.79,-1.31,0.03,-14.7,17.85,21.57
0.93,-1.46,0.01,-13.95,20.76,21.22
1.04,-1.55,-0.02,-12.81,27.53,16.32
1.08,-1.6,-0.02,-11.4,33.22,8.63
1.1,-1.59,-0.06,-10.29,38.37,1.18
1.1,-1.54,-0.1,-7.45,45.59,-3.19
1.05,-1.46,-0.14,-2.63,52.61,-2.96
1.04,-1.28,-0.17,-0.52,63.22,0.14
0.98,-1.12,-0.17,-1.3,74.17,8.58
0.94,-0.95,-0.15,-6.31,88.08,21.68
0.8,-0.91,-0.13,-12.26,103.59,35.86
0.66,-0.86,-0.13,-14.08,115.73,51.62
0.44,-0.83,-0.15,-11.66,122.32,66.14
0.21,-0.77,-0.17,-8.52,125.56,77.53
-0.06,-0.76,-0.15,-9.13,118.73,78.63
-0.43,-0.82,-0.11,-11.24,98.14,72.18
-0.78,-0.76,0.0,-17.18,63.19,58.52
-0.94,-0.69,-0.22,-19.44,34.03,62.35
-1.03,-0.65,-0.4,-2.35,17.47,68.89
-1.07,-0.52,-0.49,21.91,6.53,85.97
-1.22,-0.3,-0.59,33.97,2.0,109.94
-1.3,-0.25,-0.68,39.07,-1.02,130.29
-1.4,-0.31,-0.7,35.88,-5.45,140.4
-1.44,-0.54,-0.69,29.66,-10.99,125.04
-1.32,-0.78,-0.75,23.05,-3.77,92.69
-1.47,-0.83,-0.6,3.68,-1.57,46.69
-1.49,-0.99,-0.43,-15.8,-1.13,10.21
-2.67,-1.55,0.22,5.51,-8.6,-7.11
-1.79,-1.07,-0.26,-6.56,18.49,-18.08
-1.73,-0.98,-0.19,7.95,12.31,-34.43
-1.62,-0.75,-0.32,4.6,0.56,-49.07
-1.71,-0.6,-0.26,1.86,-19.51,-62.4
