acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.13,-1.23,-0.04,20.18,-5.89,-11.97
-0.09,-1.26,-0.04,29.27,-6.2,-14.61
-0.06,-1.28,-0.04,38.26,-3.92,-15.89
-0.07,-1.26,-0.03,46.06,-2.37,-17.54
-0.08,-1.3,-0.03,54.49,-2.21,-20.98
-0.08,-1.39,0.0,66.75,-3.97,-29.56
-0.06,-1.53,0.01,82.32,-5.6,-42.98
-0.04,-1.69,0.04,105.77,-8.17,-59.71
0.04,-1.73,0.03,135.5,-2.85,-66.17
0.01,-1.7,0.02,165.86,4.49,-61.31
-0.11,-1.62,0.04,192.63,6.73,-49.15
-0.13,-1.52,0.05,215.18,7.45,-32.67
-0.09,-1.43,0.03,232.6,9.8,-18.4
-0.06,-1.42,0.05,241.33,9.8,-24.92
-0.0,-1.43,0.08,250.9,4.46,-53.15
0.1,-1.37,0.06,254.47,8.75,-82.31
0.14,-1.21,0.04,254.5,17.45,-99.91
0.07,-1.04,0.07,251.13,26.32,-98.52
-0.07,-1.02,0.13,252.18,29.63,-78.2
-0.18,-1.07,0.24,260.12,25.01,-56.93
-0.08,-1.02,0.24,267.21,19.89,-50.58
0.09,-0.95,0.21,265.63,21.92,-57.27
0.15,-0.84,0.2,257.85,27.08,-72.56
0.1,-0.71,0.25,244.82,30.89,-84.53
0.03,-0.69,0.32,235.83,32.23,-84.21
0.04,-0.63,0.33,231.97,35.68,-73.48
0.05,-0.53,0.36,225.62,39.44,-59.79
0.06,-0.45,0.38,216.4,42.38,-47.89
0.02,-0.4,0.41,206.29,42.52,-44.52
-0.0,-0.39,0.44,195.8,40.27,-46.5
-0.11,-0.51,0.5,191.89,33.73,-52.66
-0.08,-0.55,0.52,193.95,27.07,-62.95
0.01,-0.39,0.48,190.4,26.61,-72.41
0.03,-0.23,0.48,181.21,30.14,-75.27
-0.02,-0.07,0.51,167.25,32.06,-69.1
-0.04,0.04,0.52,151.71,32.7,-54.02
-0.07,0.09,0.56,136.6,31.19,-38.99
-0.13,0.06,0.6,122.26,26.67,-29.56
-0.12,0.03,0.61,110.27,21.27,-26.75
-0.12,0.02,0.63,99.59,15.94,-28.44
-0.1,0.06,0.62,88.14,12.09,-31.98
-0.08,0.1,0.63,76.02,10.17,-34.14
-0.07,0.18,0.62,62.49,10.05,-32.4
-0.1,0.27,0.65,44.82,7.37,-29.71
-0.13,0.3,0.67,25.04,1.85,-25.8
-0.15,0.24,0.69,8.09,-5.45,-19.95
-0.12,0.16,0.68,-3.02,-10.98,-13.31
-0.06,0.12,0.68,-11.85,-13.79,-9.82
-0.01,0.09,0.66,-19.42,-13.85,-9.51
0.04,0.07,0.63,-25.34,-10.75,-9.3
0.05,0.07,0.63,-29.33,-6.7,-7.44
0.01,0.09,0.64,-33.85,-3.76,-4.15
0.01,0.12,0.63,-39.82,-1.59,0.08
0.01,0.18,0.61,-49.07,0.72,5.01
0.02,0.22,0.59,-60.32,3.31,11.8
0.0,0.26,0.58,-72.92,6.64,20.56
-0.01,0.25,0.55,-85.66,8.92,30.6
-0.08,0.24,0.57,-98.55,9.5,41.07
-0.13,0.21,0.57,-113.65,6.08,49.45
-0.16,0.22,0.57,-132.23,-0.63,53.76
-0.19,0.18,0.56,-155.15,-10.02,51.33
-0.15,0.06,0.55,-174.99,-19.68,46.69
-0.08,-0.04,0.51,-191.45,-24.52,43.83
-0.0,-0.14,0.48,-201.76,-23.63,44.52
0.08,-0.25,0.45,-205.44,-16.31,52.18
0.14,-0.31,0.41,-203.18,-3.57,65.13
0.14,-0.35,0.39,-198.03,12.12,82.35
0.11,-0.34,0.37,-192.05,27.82,101.83
0.02,-0.3,0.33,-189.42,42.4,122.15
-0.23,-0.18,0.35,-199.63,42.89,127.57
-0.52,-0.17,0.39,-227.01,20.31,109.28
-0.6,-0.33,0.37,-255.36,-12.6,77.39
-0.52,-0.47,0.33,-281.82,-44.53,39.51
-0.25,-0.64,0.24,-299.66,-60.03,14.79
0.01,-0.8,0.16,-300.72,-54.55,14.6
0.14,-0.92,0.13,-286.99,-34.23,40.87
0.15,-0.97,0.11,-265.6,-8.27,79.54
0.05,-0.94,0.08,-244.31,16.27,117.89
-0.24,-0.82,0.07,-236.29,23.91,137.98
-0.66,-0.81,0.13,-246.08,0.21,127.85
-0.68,-1.0,0.13,-255.76,-37.77,100.76
-0.34,-1.23,0.04,-252.03,-58.98,73.02
0.02,-1.39,-0.0,-234.82,-60.66,51.6
0.27,-1.48,-0.04,-207.31,-39.89,43.18
0.28,-1.5,-0.02,-173.25,-10.4,45.1
0.05,-1.36,0.02,-143.66,9.95,47.22
-0.2,-1.04,0.01,-133.02,13.22,47.07
-0.29,-0.78,-0.09,-144.7,7.42,51.69
-0.35,-0.74,-0.14,-162.67,0.24,59.97
-0.42,-0.88,-0.13,-175.31,-13.76,62.95
-0.31,-1.11,-0.14,-178.05,-23.68,61.28
-0.22,-1.35,-0.13,-169.5,-25.95,53.19
-0.17,-1.51,-0.1,-153.37,-25.88,37.89
-0.13,-1.55,-0.11,-136.02,-23.82,21.42
-0.11,-1.52,-0.13,-120.79,-18.61,10.38
-0.13,-1.48,-0.15,-107.79,-14.09,5.48
-0.16,-1.47,-0.17,-95.76,-11.15,6.12
-0.19,-1.53,-0.14,-81.28,-9.79,10.27
-0.18,-1.59,-0.14,-61.98,-8.41,14.24
-0.17,-1.57,-0.15,-44.34,-6.35,16.93
