acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.16,-1.02,0.02,-8.05,6.45,4.98
0.17,-1.03,0.03,-7.47,6.83,4.96
0.16,-1.03,0.06,-6.73,7.58,3.92
0.18,-0.99,0.06,-10.95,10.41,1.73
0.14,-0.98,0.13,-15.27,11.24,-0.91
0.1,-1.0,0.19,-18.59,11.21,-2.24
0.04,-0.99,0.29,-22.84,9.12,-3.82
-0.0,-1.02,0.35,-27.61,6.37,-5.56
-0.07,-0.99,0.46,-34.03,1.88,-8.9
-0.16,-1.0,0.57,-40.73,-5.6,-13.13
-0.27,-1.07,0.72,-46.37,-16.87,-17.52
-0.36,-1.11,0.85,-49.06,-28.15,-23.77
-0.49,-1.09,1.0,-50.98,-41.99,-31.27
-0.7,-1.05,1.19,-58.18,-59.73,-40.68
-1.02,-1.03,1.39,-67.47,-89.53,-50.71
-1.37,-1.06,1.54,-71.39,-133.32,-53.65
-1.53,-1.06,1.52,-63.93,-185.56,-47.47
-1.61,-1.15,1.3,-44.03,-236.95,-32.03
-1.58,-1.05,1.07,-32.76,-250.14,-17.19
-1.55,-1.04,0.85,-26.42,-250.14,-11.31
-1.46,-1.03,0.62,-28.64,-250.14,-23.96
-1.32,-1.25,0.26,-20.56,-250.14,-32.98
-1.36,-1.36,0.06,-1.39,-250.14,-44.06
-1.57,-1.3,-0.01,23.72,-250.14,-45.24
-1.24,-1.22,-0.66,51.29,-250.14,-41.83
-1.1,-0.96,-0.97,69.69,-250.14,-34.61
-0.87,-0.79,-1.36,70.69,-250.14,-16.38
-0.41,-0.78,-1.73,61.0,-250.14,-13.23
-0.15,-0.77,-1.87,39.52,-250.14,-12.71
0.08,-0.88,-1.97,21.98,-250.14,-23.71
0.17,-0.88,-2.0,4.46,-250.14,-37.95
0.21,-0.92,-2.0,-3.95,-250.14,-46.93
0.21,-1.0,-1.98,5.61,-250.14,-46.33
0.36,-1.07,-2.0,22.38,-234.24,-40.05
0.44,-0.94,-2.0,30.85,-206.79,-31.01
0.7,-0.97,-2.0,44.76,-165.93,-22.21
0.78,-0.94,-2.0,50.59,-128.26,-15.46
0.9,-0.84,-2.0,44.59,-92.31,-15.73
1.05,-0.9,-2.0,40.53,-37.77,-18.57
1.1,-0.93,-2.0,35.11,4.88,-19.63
1.02,-0.85,-2.0,35.47,51.84,-20.63
0.78,-0.73,-2.0,33.55,82.55,-20.94
0.83,-0.69,-2.0,26.31,123.95,-17.65
0.76,-0.71,-2.0,29.89,157.26,-13.83
0.67,-0.66,-2.0,29.73,190.95,-6.15
0.7,-0.64,-2.0,27.15,223.88,-2.04
0.62,-0.35,-1.93,4.02,250.13,-8.47
0.39,-0.44,-1.72,-17.84,250.13,-14.39
0.17,-0.56,-1.57,-30.89,250.13,-14.78
0.03,-0.69,-1.48,-31.4,250.13,-5.24
-0.13,-0.74,-1.35,-32.34,250.13,3.8
-0.29,-0.79,-1.13,-39.82,250.13,3.21
-0.29,-0.63,-0.95,-64.97,250.13,-2.8
-0.45,-0.95,-0.74,-65.98,250.13,2.02
-0.56,-1.01,-0.46,-54.07,250.13,6.88
-0.65,-0.98,-0.29,-57.81,250.13,6.5
-0.61,-0.92,-0.21,-65.95,250.13,0.95
-0.59,-0.91,-0.16,-78.53,250.13,-5.32
-0.27,-0.73,-0.36,-114.77,250.13,-5.47
-0.66,-1.19,0.08,-93.59,250.13,11.73
-0.83,-1.3,0.38,-73.97,250.13,6.56
-1.15,-1.47,0.55,-79.11,240.87,15.56
-0.42,-1.41,0.3,-60.58,224.36,24.98
-0.93,-1.48,0.82,-40.28,199.6,26.32
-0.77,-1.37,0.84,-33.83,197.89,26.59
-0.95,-1.31,1.07,-44.15,173.47,10.11
-0.84,-1.23,1.11,-50.17,141.65,-4.97
-0.92,-1.36,1.25,-44.82,110.92,-5.69
-0.79,-1.38,1.14,-26.57,84.34,-1.02
-0.65,-1.28,1.0,-11.56,58.42,2.92
-0.53,-0.93,0.91,-3.25,35.95,-14.83
-0.26,-0.97,0.62,-7.64,22.11,-1.65
-0.21,-0.97,0.48,-12.67,11.41,-6.79
-0.03,-1.04,0.27,-9.53,4.22,-1.78
-0.12,-1.0,0.34,-6.06,-1.08,-7.31
0.58,-0.9,-0.65,-0.57,-14.87,-26.65
0.38,-1.09,-0.21,-10.66,-12.81,-6.41
0.28,-0.87,0.02,2.88,-9.88,1.02
0.31,-0.98,-0.14,15.42,-5.79,7.21
0.34,-0.83,-0.14,6.13,-8.43,1.16
0.36,-0.89,-0.15,-1.18,-4.87,-3.41
0.36,-0.93,-0.18,-6.14,0.29,-4.27
0.32,-0.98,-0.15,-4.68,2.34,-2.66
0.3,-1.01,-0.14,0.75,2.56,0.86
0.28,-1.01,-0.14,8.22,0.8,5.59
0.28,-0.98,-0.14,14.35,-0.83,11.05
0.28,-0.97,-0.15,19.07,-1.74,16.44
0.26,-0.99,-0.16,21.98,-4.32,19.02
0.34,-0.96,-0.19,19.65,0.18,19.05
0.27,-0.99,-0.15,16.45,2.5,15.02
0.27,-0.97,-0.15,12.88,3.24,12.16
0.25,-0.97,-0.14,12.12,2.92,13.66
0.16,-0.7,0.07,2.77,3.52,10.97
0.29,-1.05,-0.12,5.44,3.51,10.4
0.15,-1.1,-0.09,11.53,4.82,8.44
0.21,-0.98,-0.12,12.24,4.87,10.33
0.2,-1.01,-0.11,9.66,3.76,7.43
0.22,-1.02,-0.14,7.19,4.05,3.56
0.23,-1.01,-0.1,7.91,5.3,2.5
0.23,-1.0,-0.12,11.23,5.71,4.34
