acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.6,-0.93,-0.48,-4.93,-9.97,-43.93
-0.7,-0.87,-0.4,-20.43,-10.37,-49.04
-0.73,-0.98,-0.33,-29.56,-14.61,-51.7
-0.71,-1.22,-0.24,-19.73,-21.18,-52.06
-0.69,-1.26,-0.22,0.95,-29.21,-50.1
-0.65,-1.18,-0.18,18.46,-38.11,-48.91
-0.54,-1.03,-0.19,27.83,-48.24,-47.77
-0.35,-0.86,-0.2,28.25,-55.7,-48.02
-0.08,-0.7,-0.24,23.24,-55.56,-43.54
0.19,-0.51,-0.25,8.68,-46.55,-29.11
0.32,-0.54,-0.22,2.42,-36.58,-14.75
0.34,-0.59,-0.08,-5.02,-27.19,-3.11
0.56,-0.84,-0.03,-3.56,-22.22,11.98
0.62,-0.9,0.04,1.88,-14.43,23.8
0.7,-1.01,0.12,10.58,-9.32,32.73
0.88,-0.96,0.13,18.56,-0.53,38.56
0.98,-0.83,0.17,26.18,23.73,43.08
0.81,-0.75,0.33,22.02,6.92,49.98
0.97,-0.74,0.35,16.04,3.32,50.44
1.15,-0.77,0.34,3.44,4.6,49.5
1.27,-0.93,0.36,3.29,4.21,52.08
1.37,-1.06,0.34,10.83,4.59,57.22
1.46,-1.08,0.33,15.11,3.11,55.4
1.52,-1.09,0.38,11.39,2.02,45.53
1.57,-1.12,0.4,7.18,3.58,31.65
1.54,-1.03,0.43,-1.97,6.73,17.3
1.4,-1.02,0.49,-14.72,8.53,3.27
1.24,-1.07,0.55,-19.05,4.05,-7.85
1.15,-1.11,0.55,-14.98,-0.31,-15.33
1.03,-1.1,0.52,-8.6,-4.95,-27.4
0.95,-1.05,0.51,-5.77,-12.89,-43.5
0.91,-1.01,0.46,-1.32,-14.13,-53.86
0.78,-0.99,0.45,3.81,-18.76,-59.16
0.78,-0.87,0.4,8.65,-20.79,-61.21
0.83,-0.77,0.27,11.74,-19.15,-58.1
0.87,-0.66,0.18,14.56,-14.22,-50.82
0.84,-0.54,0.12,15.75,-10.13,-45.36
0.68,-0.39,0.05,9.51,-9.42,-37.74
0.51,-0.3,0.09,-6.24,-15.86,-29.29
0.08,-0.49,0.14,-28.01,-22.37,-34.4
0.34,-0.81,-0.05,-29.57,-33.22,-29.25
0.52,-0.93,-0.23,-17.66,-18.15,-18.41
0.4,-0.9,-0.29,-16.3,-7.47,-16.5
0.25,-0.84,-0.32,-20.34,0.74,-15.56
0.1,-0.79,-0.38,-31.44,9.88,-6.66
-0.01,-0.76,-0.38,-40.17,17.54,6.37
-0.12,-0.73,-0.41,-45.29,22.48,24.65
-0.28,-0.81,-0.44,-50.62,26.93,40.47
-0.56,-1.04,-0.36,-53.5,20.79,39.96
-0.54,-1.38,-0.36,-51.89,17.37,35.34
-0.5,-1.66,-0.37,-30.27,20.74,30.49
-0.56,-1.64,-0.31,-5.31,23.05,27.94
-0.59,-1.47,-0.26,9.51,25.62,27.23
-0.59,-1.25,-0.23,12.74,24.92,25.33
-0.51,-1.1,-0.24,8.54,23.56,24.66
-0.42,-1.05,-0.21,4.89,24.14,26.88
-0.38,-1.04,-0.17,3.64,22.14,27.85
-0.33,-1.02,-0.14,1.79,18.96,22.97
-0.29,-1.03,-0.12,-1.45,13.05,14.18
-0.24,-1.1,-0.1,-0.6,8.21,4.91
-0.18,-1.16,-0.1,6.3,3.44,-0.08
-0.04,-1.12,-0.1,17.2,2.34,-2.19
0.04,-0.98,-0.09,23.05,3.16,-3.55
0.07,-0.8,-0.09,21.9,3.84,-3.11
0.11,-0.67,-0.08,13.0,5.1,-1.8
0.08,-0.62,-0.04,0.41,5.24,0.59
0.09,-0.72,-0.02,-7.22,3.16,4.95
0.16,-0.82,-0.01,-6.33,1.86,9.4
0.15,-0.89,0.02,-2.31,-0.58,9.2
0.16,-0.91,0.04,1.4,-4.16,7.73
0.22,-0.88,0.02,3.15,-5.89,8.45
0.25,-0.84,0.01,4.17,-6.56,11.21
0.26,-0.8,-0.01,0.63,-7.23,12.7
0.29,-0.77,-0.04,-10.21,-6.78,11.7
0.35,-0.87,-0.07,-17.13,-3.79,13.02
0.32,-0.99,-0.06,-15.87,-2.17,16.96
0.3,-1.06,-0.07,-11.37,-1.9,20.08
0.32,-1.11,-0.08,-6.81,-0.78,19.71
0.33,-1.13,-0.09,-2.08,1.5,17.04
0.28,-1.16,-0.08,0.78,2.11,10.05
0.3,-1.16,-0.09,2.98,3.94,4.0
0.28,-1.12,-0.08,3.69,6.61,0.34
0.25,-1.06,-0.06,2.73,8.82,-0.2
0.21,-1.05,-0.03,1.53,8.92,1.6
0.2,-1.04,-0.02,0.57,8.75,3.88
0.19,-1.03,-0.01,-1.01,8.48,4.01
0.19,-1.06,-0.01,-1.54,8.41,3.82
0.21,-1.09,-0.01,1.55,7.78,3.04
0.2,-1.09,-0.02,5.27,7.61,1.67
0.22,-1.04,-0.03,8.73,7.66,0.65
0.21,-1.0,-0.03,10.56,7.1,-0.02
0.21,-0.94,-0.02,9.69,6.34,0.89
0.22,-0.9,-0.03,7.06,6.27,1.28
0.23,-0.89,-0.02,3.86,6.18,1.94
0.25,-0.9,-0.04,1.5,7.11,2.94
0.22,-0.93,-0.03,-1.47,7.64,2.28
0.22,-0.98,-0.02,-2.74,7.96,1.28
0.21,-1.01,-0.02,-1.11,8.02,1.74
0.19,-1.04,0.01,1.16,7.33,1.8
0.19,-1.06,-0.01,4.5,6.51,1.87
