acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.22,-0.72,0.17,3.18,3.05,-4.47
0.2,-0.69,0.17,0.63,2.82,-2.29
0.21,-0.66,0.16,-1.25,1.53,-0.93
0.22,-0.63,0.14,-5.19,1.79,-1.3
0.22,-0.6,0.14,-8.12,2.23,-0.49
0.2,-0.54,0.13,-12.12,2.79,2.84
0.18,-0.49,0.12,-16.72,2.85,7.76
0.13,-0.38,0.13,-26.14,1.3,15.6
0.13,-0.39,0.12,-34.02,0.6,26.18
0.12,-0.45,0.13,-36.06,0.46,35.28
0.13,-0.5,0.14,-37.13,0.76,40.61
0.11,-0.5,0.13,-33.68,1.88,46.92
0.08,-0.41,0.12,-31.42,2.35,53.92
-0.87,-0.2,0.61,-47.51,7.44,56.84
0.01,-0.26,0.04,-50.26,-5.73,53.5
-0.07,-0.11,0.05,-61.79,-13.25,60.46
0.0,-0.08,-0.06,-73.83,-7.94,77.22
-0.09,-0.15,-0.08,-79.33,-16.49,90.41
0.01,-0.16,-0.2,-95.34,-13.1,101.37
0.03,-0.31,-0.26,-108.7,-5.83,107.08
-0.09,-0.45,-0.26,-120.06,-9.8,108.89
-0.12,-0.7,-0.26,-133.04,-9.85,107.74
-0.04,-0.96,-0.31,-132.23,2.53,110.75
-0.19,-1.19,-0.18,-118.53,4.08,114.67
-0.13,-1.16,-0.22,-113.85,9.48,113.36
-0.18,-1.11,-0.23,-112.64,9.5,110.63
-0.18,-1.15,-0.24,-119.48,8.78,103.57
-0.22,-1.15,-0.27,-126.14,9.37,96.2
-0.36,-1.08,-0.23,-140.73,4.76,94.66
-0.32,-1.16,-0.28,-150.93,4.12,96.52
-0.25,-1.42,-0.37,-135.83,16.06,119.63
-0.39,-1.56,-0.21,-117.91,10.75,130.37
-0.33,-1.8,-0.14,-99.63,1.36,117.59
-0.21,-1.8,-0.16,-84.09,-3.98,95.86
-0.03,-1.75,-0.27,-62.08,2.55,78.64
-0.02,-1.58,-0.3,-41.07,13.71,69.04
-0.2,-1.25,-0.27,-40.09,14.29,59.42
-0.22,-1.11,-0.32,-46.99,14.56,60.06
-0.27,-1.11,-0.33,-55.21,12.56,63.88
-0.31,-1.38,-0.3,-53.69,12.23,66.76
-0.2,-2.63,-0.13,1.86,16.2,57.91
-0.16,-2.86,-0.09,50.46,26.08,36.95
-0.31,-2.34,-0.13,67.66,22.81,17.04
-0.44,-1.61,-0.19,41.28,7.73,-6.99
-0.46,-1.37,-0.2,12.92,1.16,-24.0
-0.37,-1.31,-0.24,-0.23,11.37,-16.03
-0.41,-1.38,-0.18,0.11,15.04,1.15
-0.44,-1.57,-0.11,10.84,12.11,4.0
-0.46,-1.69,-0.05,26.23,2.9,-7.89
-0.42,-1.77,-0.09,46.26,-6.21,-15.5
-0.33,-1.63,-0.19,57.51,-5.88,-27.66
-0.31,-1.46,-0.27,54.31,-7.5,-42.14
-0.32,-1.42,-0.28,50.6,-4.53,-52.09
-0.38,-1.48,-0.23,48.15,-5.85,-55.51
-0.36,-1.57,-0.19,53.44,-5.54,-58.17
-0.34,-1.62,-0.17,61.82,-3.89,-61.37
-0.39,-1.64,-0.12,72.5,-4.21,-67.57
-0.39,-1.53,-0.14,75.97,-7.77,-79.13
-0.39,-1.42,-0.15,72.32,-12.18,-90.61
-0.39,-1.38,-0.14,71.66,-15.86,-95.63
-0.33,-1.48,-0.16,82.17,-18.4,-99.24
-0.26,-1.28,-0.22,85.76,-17.15,-103.68
-0.29,-1.19,-0.22,85.63,-15.51,-103.36
-0.3,-1.23,-0.16,83.39,-14.35,-105.13
-0.28,-1.22,-0.13,93.04,-12.82,-106.75
-0.24,-1.1,-0.13,94.43,-16.9,-110.63
-0.2,-0.92,-0.14,92.11,-17.54,-113.91
-0.2,-0.82,-0.13,86.63,-19.73,-114.95
-0.13,-0.8,-0.11,84.66,-18.99,-112.67
-0.05,-0.68,-0.15,83.54,-16.64,-108.99
-0.02,-0.6,-0.14,80.0,-13.71,-104.44
-0.02,-0.54,-0.12,76.09,-12.34,-99.4
-0.02,-0.5,-0.09,68.27,-11.19,-94.49
0.02,-0.51,-0.05,61.53,-12.96,-94.27
0.09,-0.52,-0.06,61.45,-10.96,-89.07
0.11,-0.5,-0.05,65.07,-7.98,-80.99
0.12,-0.44,-0.03,66.2,-6.43,-74.47
0.14,-0.34,-0.04,61.13,-6.58,-71.82
0.16,-0.17,-0.05,45.44,-7.21,-69.07
0.16,-0.15,-0.04,30.6,-6.27,-60.11
0.18,-0.22,-0.03,22.72,-3.53,-46.58
0.18,-0.23,-0.02,15.59,0.27,-31.8
0.16,-0.34,0.03,10.23,3.19,-16.98
0.13,-0.48,0.08,9.66,2.43,-6.34
0.12,-0.59,0.11,9.47,0.46,0.2
0.15,-0.73,0.15,12.89,-0.76,1.4
0.16,-0.83,0.15,18.76,-0.95,-0.73
0.19,-0.82,0.14,20.79,0.5,-6.09
0.19,-0.76,0.13,17.71,2.34,-12.37
0.19,-0.74,0.16,14.82,4.84,-12.85
0.16,-0.7,0.16,13.97,5.91,-8.34
0.17,-0.66,0.17,9.53,6.49,-3.42
0.16,-0.69,0.18,4.52,4.85,-0.2
0.18,-0.77,0.18,1.63,3.71,2.23
0.23,-0.84,0.16,3.37,5.5,4.98
0.2,-0.89,0.2,6.95,6.0,6.31
0.21,-0.9,0.18,8.96,5.42,4.76
0.22,-0.87,0.17,6.75,5.6,1.6
0.21,-0.88,0.18,4.73,5.92,-0.43
0.19,-0.89,0.19,3.44,6.35,1.18
