acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.27,-1.07,-0.1,0.11,-2.48,-5.4
0.3,-1.06,-0.17,-0.18,0.52,-7.73
0.33,-1.06,-0.26,-2.44,4.48,-11.8
0.33,-1.09,-0.34,-2.78,7.75,-13.07
0.41,-1.15,-0.48,-0.14,13.07,-11.45
0.53,-1.2,-0.68,3.06,23.63,-9.21
0.63,-1.27,-0.84,5.69,37.66,-8.86
0.71,-1.31,-0.98,6.74,53.62,-14.68
0.81,-1.32,-1.12,4.12,71.98,-26.05
0.82,-1.37,-1.23,2.83,91.38,-37.21
0.88,-1.39,-1.37,6.0,112.12,-41.37
0.89,-1.4,-1.47,12.5,137.11,-44.74
0.9,-1.33,-1.54,14.47,164.11,-51.27
0.86,-1.27,-1.54,11.9,191.46,-64.53
0.72,-1.2,-1.5,8.58,215.31,-75.89
0.62,-1.16,-1.44,8.31,237.82,-81.85
0.45,-1.1,-1.35,9.61,250.13,-84.27
0.34,-0.97,-1.23,5.65,250.13,-85.8
0.2,-0.85,-1.11,-3.1,250.13,-86.74
0.04,-0.75,-0.94,-15.55,250.13,-82.02
-0.19,-0.72,-0.73,-30.8,250.13,-77.37
-0.38,-0.82,-0.5,-42.66,250.13,-69.12
-0.52,-1.11,-0.24,-40.58,250.13,-60.31
-0.58,-1.38,-0.02,-21.41,250.13,-53.6
-0.57,-1.41,0.14,6.6,250.13,-51.98
-0.63,-1.3,0.3,31.38,250.13,-54.34
-0.77,-1.05,0.46,47.85,250.13,-58.21
-0.86,-0.75,0.6,50.27,250.13,-53.66
-1.07,-0.34,0.82,39.31,250.13,-45.88
-1.22,-0.22,0.96,21.63,232.92,-40.36
-1.28,-0.23,1.11,3.92,212.36,-16.6
-1.36,-0.35,1.28,-14.64,188.22,1.2
-1.41,-0.58,1.43,-32.91,158.89,3.31
-1.38,-0.82,1.51,-46.14,122.17,-8.34
-1.24,-1.0,1.5,-45.4,93.62,-19.56
-1.05,-1.03,1.43,-42.77,75.5,-26.08
-0.95,-1.04,1.39,-36.73,59.15,-35.39
-0.86,-1.01,1.35,-21.24,44.76,-40.12
-0.77,-0.89,1.29,-4.75,31.5,-38.45
-0.82,-0.7,1.29,3.22,12.18,-33.74
-0.8,-0.51,1.24,5.03,-9.21,-22.12
-0.74,-0.4,1.18,1.44,-31.66,-6.4
-0.67,-0.37,1.13,-11.2,-52.23,10.08
-0.63,-0.49,1.08,-20.42,-73.54,13.89
-0.51,-0.57,1.02,-29.73,-90.87,16.08
-0.46,-0.68,0.97,-35.92,-105.19,17.93
-0.44,-0.76,0.94,-38.46,-114.41,19.63
-0.51,-0.89,0.95,-34.32,-126.23,17.66
-0.55,-0.99,0.94,-23.34,-143.89,17.32
-0.58,-1.04,0.91,-7.53,-159.4,25.18
-0.55,-0.99,0.83,2.92,-175.08,32.4
-0.32,-1.01,0.53,14.42,-183.72,29.88
-0.57,-0.67,0.68,-15.29,-210.3,32.0
-0.57,-1.0,0.52,-9.27,-224.14,26.15
-0.68,-0.89,0.53,-23.02,-246.02,25.05
-0.67,-1.11,0.39,-11.79,-250.14,21.29
-0.66,-1.08,0.25,-9.08,-250.14,25.69
-0.55,-1.14,0.07,4.74,-250.14,36.19
-0.5,-1.12,-0.08,8.06,-250.14,41.11
-0.41,-1.06,-0.28,17.88,-250.14,49.18
-0.39,-1.14,-0.39,21.66,-250.14,46.89
-0.25,-1.2,-0.58,30.16,-250.14,47.9
-0.17,-1.16,-0.65,38.75,-250.14,44.43
-0.01,-1.06,-0.83,26.03,-250.14,53.35
0.4,-1.19,-1.13,35.33,-250.14,44.07
0.26,-1.06,-1.01,31.67,-250.14,45.43
0.27,-0.73,-0.87,16.25,-250.14,51.5
0.62,-1.07,-1.37,13.87,-231.53,21.69
0.63,-1.04,-1.22,16.66,-209.87,27.05
0.74,-1.04,-1.3,18.18,-181.82,25.61
0.81,-1.0,-1.27,24.79,-153.26,25.14
0.78,-0.84,-1.21,17.38,-127.39,26.4
0.75,-0.81,-1.13,11.05,-107.5,26.51
0.73,-0.79,-1.08,1.15,-90.21,27.85
0.63,-0.66,-0.89,-13.27,-74.31,35.62
0.79,-0.94,-1.02,-16.63,-52.21,24.61
0.66,-1.06,-0.87,-14.4,-29.52,24.85
0.63,-1.16,-0.82,-13.87,-16.34,19.78
0.54,-1.22,-0.67,-6.66,-6.29,14.31
0.51,-1.21,-0.64,-0.21,6.13,10.85
0.44,-1.21,-0.52,8.97,12.04,8.36
0.4,-1.17,-0.47,12.52,21.04,6.57
0.34,-1.09,-0.39,11.85,27.84,-0.91
0.29,-1.04,-0.31,7.88,32.53,-3.08
0.29,-1.02,-0.27,6.78,35.92,-2.37
0.26,-1.05,-0.18,9.54,37.25,0.42
0.59,-1.32,-0.46,18.22,43.59,3.55
0.23,-0.98,-0.12,5.92,41.18,2.18
0.27,-1.0,-0.03,11.31,39.66,-2.05
0.22,-0.91,-0.01,6.68,41.76,1.07
0.19,-0.92,0.03,5.34,36.86,-1.79
0.18,-0.9,0.05,1.98,33.31,0.5
0.18,-0.93,0.07,1.63,28.69,3.94
0.21,-0.94,0.08,1.28,26.28,6.57
0.21,-0.93,0.07,-0.1,24.27,6.86
0.23,-0.96,0.07,-0.48,22.96,6.86
0.23,-0.97,0.06,0.01,22.32,5.78
0.25,-0.96,0.06,-0.43,21.13,4.61
0.24,-0.95,0.05,-0.94,20.25,3.38
0.21,-0.94,0.05,-2.98,18.35,1.92
