acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.19,-0.96,0.06,-2.63,-6.82,1.28
0.2,-0.96,0.05,-1.88,-7.69,3.33
0.2,-0.95,0.06,-1.64,-8.18,4.07
0.21,-0.96,0.06,-2.56,-9.33,2.52
0.22,-0.97,0.05,-4.24,-8.99,-0.02
0.2,-0.99,0.05,-5.54,-9.32,-2.09
0.17,-1.02,0.04,-4.12,-10.2,-2.34
0.18,-1.02,0.03,-2.12,-10.95,-1.12
0.19,-1.04,-0.01,0.17,-11.44,-0.1
0.23,-1.03,-0.06,2.01,-10.84,-1.04
0.25,-1.03,-0.11,1.31,-9.26,-4.21
0.25,-1.05,-0.15,-0.23,-8.71,-7.01
0.22,-1.1,-0.23,0.7,-8.93,-7.93
0.27,-1.16,-0.36,5.13,-8.86,-3.53
0.3,-1.23,-0.53,10.81,-9.83,-0.92
0.41,-1.31,-0.74,16.59,-8.56,3.19
0.57,-1.42,-1.01,25.29,-3.29,8.86
0.86,-1.5,-1.35,28.26,13.52,7.63
1.22,-1.59,-1.66,27.6,47.73,-6.05
1.42,-1.63,-1.85,22.34,96.5,-33.53
1.32,-1.63,-1.86,15.56,143.16,-64.05
1.05,-1.47,-1.76,10.3,181.31,-88.27
0.77,-1.26,-1.61,5.73,210.69,-99.44
0.54,-1.03,-1.46,1.49,233.01,-97.61
0.32,-0.79,-1.25,-7.44,248.4,-87.95
0.14,-0.64,-1.07,-16.43,250.13,-72.47
-0.01,-0.53,-0.89,-28.02,250.13,-61.07
-0.15,-0.56,-0.65,-42.08,250.13,-54.52
-0.24,-0.81,-0.46,-44.02,250.13,-49.03
-0.31,-1.02,-0.24,-28.66,250.13,-41.88
-0.36,-1.09,-0.11,-3.12,248.44,-34.66
-0.32,-1.0,-0.02,22.89,240.88,-27.37
-0.3,-0.76,0.05,39.46,235.14,-26.73
-0.25,-0.51,0.1,44.28,233.93,-23.15
-0.2,-0.29,0.1,39.91,235.8,-24.57
-0.41,0.03,0.16,17.4,239.75,-18.44
-0.71,0.19,0.37,-24.43,228.37,-17.42
-0.84,-0.06,0.52,-59.24,220.82,1.79
-0.96,-0.54,0.72,-65.34,207.6,21.13
-1.02,-0.92,0.9,-52.64,201.34,39.64
-1.14,-1.23,1.07,-35.15,187.03,42.08
-1.25,-1.34,1.24,-20.91,164.84,30.35
-1.22,-1.22,1.29,-20.04,145.95,22.35
-1.16,-1.12,1.3,-26.51,127.86,5.06
-1.08,-1.0,1.28,-41.04,109.69,-15.24
-1.06,-0.97,1.29,-54.66,92.91,-26.08
-1.04,-1.06,1.34,-56.67,73.14,-25.09
-0.97,-1.12,1.34,-45.76,55.82,-16.32
-0.96,-1.17,1.37,-27.63,35.07,-9.35
-0.94,-1.17,1.42,-6.76,9.79,-5.09
-0.85,-1.03,1.36,4.83,-9.73,2.55
-0.85,-0.84,1.35,3.31,-35.27,-6.15
-0.74,-0.65,1.22,-11.56,-54.79,-9.33
-0.74,-0.62,1.16,-31.92,-74.74,-13.85
-0.7,-0.67,1.09,-52.15,-86.35,-14.34
-0.79,-0.92,1.12,-56.02,-106.54,-17.49
-0.84,-1.1,1.11,-50.41,-132.17,-19.99
-0.9,-1.07,1.01,-22.54,-157.7,-16.49
-0.71,-1.27,0.88,-3.34,-181.92,-22.27
-0.88,-1.16,0.85,-11.48,-209.89,-25.58
-0.71,-1.12,0.62,-0.2,-223.84,-23.8
-0.63,-0.93,0.41,9.46,-239.17,-16.5
-0.58,-0.92,0.29,5.63,-250.14,-18.15
-0.49,-0.95,0.16,7.73,-250.14,-14.68
-0.44,-0.94,0.03,6.79,-250.14,-21.08
-0.42,-0.98,-0.07,7.77,-250.14,-17.13
-0.45,-1.02,-0.21,16.44,-250.14,-12.2
-0.38,-0.93,-0.37,19.44,-250.14,-1.81
-0.24,-0.99,-0.57,32.12,-250.14,6.94
-0.26,-0.88,-0.56,41.37,-250.14,5.73
-0.09,-0.7,-0.7,18.86,-250.14,10.03
0.3,-0.9,-1.06,18.19,-250.14,3.14
0.28,-0.79,-0.99,19.24,-250.14,14.24
0.39,-0.27,-0.98,2.57,-250.14,33.67
0.61,-0.81,-1.29,-3.89,-229.21,13.22
0.72,-0.81,-1.25,-0.76,-197.91,25.87
0.79,-0.91,-1.4,-1.56,-172.95,26.44
0.88,-0.94,-1.34,1.82,-148.66,27.76
0.86,-0.93,-1.22,3.23,-126.77,28.07
0.84,-0.99,-1.18,8.56,-107.02,22.56
0.81,-0.96,-1.09,12.47,-90.14,22.6
0.83,-0.93,-1.16,11.24,-69.4,19.5
0.83,-0.88,-1.08,5.05,-47.2,17.24
0.73,-0.93,-1.01,-4.55,-28.39,12.67
0.8,-0.99,-1.01,-11.62,-8.97,10.98
0.95,-1.18,-1.12,-4.09,21.08,13.34
-0.09,-1.12,-0.22,-16.98,18.7,5.11
0.3,-1.4,-0.47,0.99,26.53,8.18
0.32,-1.33,-0.47,9.34,31.88,6.87
0.2,-1.3,-0.33,20.21,31.27,4.01
0.21,-1.17,-0.26,23.75,32.82,0.05
0.23,-1.04,-0.24,21.21,33.04,-7.0
0.25,-0.95,-0.21,14.55,35.06,-12.37
0.25,-0.89,-0.17,8.76,37.37,-14.04
0.2,-0.83,-0.13,4.15,36.78,-11.52
0.19,-0.81,-0.09,-0.5,35.62,-2.43
0.16,-0.86,-0.05,-1.55,31.41,4.44
0.18,-0.9,-0.03,-2.07,27.89,7.39
0.2,-0.94,-0.01,-2.99,24.51,6.55
0.23,-0.97,-0.0,-2.53,22.48,3.92
