acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.97,-1.9,-0.2,-0.26,-57.28,-44.55
-0.94,-2.53,-0.37,28.53,-69.62,-65.18
-0.84,-2.98,-0.48,64.92,-73.79,-85.33
-0.61,-3.24,-0.76,112.2,-62.81,-112.63
-0.63,-3.11,-0.85,144.32,-51.24,-155.08
-0.72,-2.83,-0.82,149.31,-32.27,-196.67
-0.79,-2.72,-0.75,141.88,-25.79,-256.26
-0.79,-2.53,-0.76,133.08,-18.11,-299.94
-0.83,-2.41,-0.71,136.34,-2.34,-328.93
-0.94,-2.11,-0.62,146.7,5.54,-343.8
-1.0,-1.88,-0.51,156.69,11.15,-353.89
-1.05,-1.59,-0.44,165.76,8.84,-357.37
-1.13,-1.42,-0.28,172.35,2.78,-362.37
-1.08,-1.3,-0.23,178.56,-8.56,-370.73
-0.98,-1.13,-0.24,176.79,-11.74,-379.86
-0.98,-1.04,-0.13,176.26,-13.88,-386.23
-0.88,-0.89,-0.21,177.83,-16.49,-387.33
-0.82,-0.71,-0.15,172.44,-18.93,-400.43
-0.77,-0.53,-0.15,165.69,-20.79,-409.83
-0.73,-0.32,-0.13,156.5,-26.41,-415.13
-0.56,-0.01,-0.12,142.23,-31.24,-402.23
-0.55,0.08,-0.08,143.59,-38.31,-385.11
-0.44,0.22,-0.02,100.81,-35.85,-375.8
-0.3,0.38,-0.02,86.24,-35.39,-359.71
-0.17,0.38,-0.01,71.36,-38.73,-352.67
-0.07,0.36,-0.06,58.26,-36.4,-357.44
0.02,0.35,-0.06,52.12,-29.33,-349.3
0.04,0.36,-0.03,56.2,-23.53,-342.46
0.1,0.69,-0.02,50.43,-20.17,-324.52
0.2,0.96,0.01,40.56,-20.43,-296.27
0.26,1.01,0.04,29.27,-19.47,-265.85
0.34,0.96,0.07,27.37,-22.34,-238.5
0.54,0.85,0.02,40.2,-18.73,-217.62
0.57,0.93,0.01,56.92,-15.77,-194.4
0.56,1.18,0.03,60.93,-17.22,-174.56
0.75,1.68,-0.08,13.22,-11.66,-137.62
0.79,1.82,0.01,32.46,-12.43,-103.02
0.84,1.74,-0.02,9.62,-11.59,-73.69
0.95,1.68,-0.05,-4.27,-4.17,-48.73
1.0,1.63,-0.04,-8.09,4.95,-16.38
0.99,1.59,-0.03,-7.92,12.61,16.24
1.0,1.59,-0.02,-10.38,23.73,52.9
0.94,1.63,0.02,-21.74,31.36,87.83
0.89,1.56,0.03,-37.59,36.63,119.42
0.83,1.52,0.01,-53.77,42.11,150.72
0.72,1.53,0.04,-69.13,41.22,184.85
0.6,1.52,0.01,-82.24,39.42,225.42
0.6,1.61,-0.02,-96.41,40.58,268.47
0.42,1.72,-0.07,-118.05,39.21,307.21
0.3,1.75,-0.16,-135.13,38.49,356.84
0.11,1.77,-0.22,-159.42,43.73,400.89
-0.08,1.72,-0.3,-193.76,51.42,445.21
-0.38,1.54,-0.42,-224.08,58.82,484.82
-0.64,1.29,-0.49,-253.79,62.9,500.26
-0.9,0.97,-0.61,-276.29,68.05,500.26
-1.22,0.63,-0.66,-280.63,65.34,500.26
-1.57,0.37,-0.64,-288.0,49.53,500.26
-1.82,0.05,-0.67,-291.27,34.53,500.26
-2.11,-0.12,-0.62,-290.58,8.58,500.26
-2.43,-0.53,-0.57,-292.43,-37.11,500.26
-2.58,-0.9,-0.61,-308.63,-82.47,494.14
-2.52,-1.44,-0.77,-320.99,-121.39,444.58
-2.19,-2.0,-1.04,-312.92,-140.5,406.69
-1.81,-2.58,-1.16,-272.52,-133.74,386.61
-1.48,-3.1,-1.17,-198.12,-122.32,357.05
-1.19,-3.16,-1.12,-126.4,-96.03,331.48
-1.06,-2.9,-0.97,-79.82,-68.5,297.97
-1.06,-2.57,-0.88,-56.23,-61.11,255.76
-0.94,-2.24,-0.88,-49.42,-55.25,227.69
-0.78,-1.98,-0.92,-48.4,-48.87,195.98
-0.63,-1.99,-0.87,-42.55,-28.79,162.82
-0.41,-2.0,-0.95,-68.12,-18.79,144.34
-0.52,-2.29,-0.89,-64.9,8.31,110.92
-0.57,-2.3,-0.78,-44.6,12.34,81.21
-0.66,-2.2,-0.6,-10.69,14.84,60.05
-0.72,-2.05,-0.48,23.27,6.24,45.95
-0.71,-1.85,-0.41,50.56,-1.63,35.79
-0.62,-1.66,-0.4,65.42,-6.61,27.57
-0.53,-1.46,-0.42,70.67,-4.66,14.5
-0.45,-1.28,-0.43,64.82,0.0,0.11
-0.47,-1.12,-0.4,49.8,2.66,-14.18
-0.43,-1.09,-0.4,38.06,8.43,-24.05
-0.42,-1.07,-0.37,31.18,12.96,-29.24
-0.43,-1.07,-0.34,30.6,16.95,-33.1
-0.46,-1.07,-0.28,34.7,16.21,-34.66
-0.48,-1.0,-0.24,38.11,15.13,-32.93
-0.49,-0.89,-0.21,37.28,11.88,-29.31
-0.51,-0.82,-0.19,33.19,6.18,-25.21
