acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.3,-0.96,0.07,0.4,5.04,1.68
-0.3,-0.97,0.07,3.13,5.54,2.82
-0.3,-0.96,0.07,6.73,6.44,4.06
-0.3,-0.95,0.06,10.26,7.62,6.12
-0.29,-0.94,0.05,13.62,9.11,7.54
-0.27,-0.92,0.03,14.55,10.56,6.93
-0.14,-1.0,-0.02,14.11,21.27,3.25
-0.02,-1.08,-0.05,20.47,39.18,-3.98
0.04,-1.15,-0.09,26.0,60.61,-9.71
-0.06,-1.14,-0.06,41.88,79.19,-0.34
-0.25,-1.12,0.05,60.73,77.45,12.09
-0.24,-0.99,0.08,70.08,73.24,26.49
-0.2,-0.98,0.1,75.91,69.97,46.32
-0.15,-1.03,0.17,77.44,66.64,57.44
-0.09,-1.06,0.25,76.66,66.64,63.28
-0.0,-1.05,0.35,67.24,66.0,58.35
0.05,-1.11,0.46,51.66,67.74,50.81
0.07,-1.09,0.55,32.53,66.81,35.3
0.04,-1.09,0.66,6.76,63.44,15.13
-0.01,-1.12,0.73,-18.0,56.26,-2.38
-0.08,-1.17,0.87,-41.05,43.69,-20.46
-0.09,-1.3,0.92,-55.51,28.79,-27.69
-0.12,-1.36,0.98,-56.84,12.61,-27.28
-0.07,-1.39,0.97,-51.66,-5.22,-16.75
0.07,-1.42,0.9,-42.08,-17.68,0.35
0.22,-1.43,0.82,-30.76,-28.55,9.3
0.39,-1.35,0.71,-28.9,-32.87,7.92
0.61,-1.27,0.61,-32.96,-29.89,0.85
0.77,-1.2,0.47,-39.04,-21.83,-13.37
0.9,-1.18,0.35,-45.79,-11.47,-27.21
0.96,-1.12,0.25,-45.21,4.46,-35.83
0.91,-1.03,0.17,-41.86,23.95,-33.89
0.87,-0.88,0.1,-37.62,46.24,-23.39
0.68,-0.78,0.07,-38.03,63.04,-13.79
0.46,-0.79,-0.02,-34.24,72.9,-7.62
0.09,-0.8,-0.08,-30.27,68.12,-11.08
-0.16,-0.78,-0.24,-22.52,56.87,-17.53
-0.33,-0.73,-0.47,-6.98,53.53,-21.3
0.28,-0.75,-1.05,68.75,117.68,48.27
-0.33,-0.76,-1.12,75.83,113.3,49.56
-0.62,-0.49,-1.37,116.67,168.96,62.32
-1.15,0.1,-1.4,106.53,203.27,77.24
-1.82,0.42,-1.29,63.92,205.86,58.81
-2.08,0.74,-1.24,-43.63,181.56,33.07
-2.45,0.25,-1.06,-139.74,175.48,-18.26
-2.74,-0.42,-0.58,-196.18,144.37,-46.21
-2.97,-1.3,-0.22,-176.11,88.85,-57.65
-2.64,-1.47,0.08,-119.74,76.09,3.68
-2.43,-1.84,0.3,-41.98,49.57,38.26
-2.33,-1.81,0.37,26.32,27.62,48.6
-2.31,-1.39,0.36,67.19,-17.21,24.64
-2.17,-0.85,0.15,77.68,-67.24,-7.13
-1.93,-0.47,-0.11,69.56,-103.16,-20.76
-1.68,-0.13,-0.36,45.8,-127.79,-29.28
-1.47,-0.08,-0.62,17.27,-139.88,-30.85
-1.2,-0.07,-0.82,-9.86,-140.35,-38.26
-1.03,-0.06,-0.93,-34.61,-130.12,-49.13
-0.94,-0.01,-1.0,-53.13,-114.2,-54.31
-0.92,0.06,-1.02,-70.06,-94.73,-51.57
-0.9,0.05,-1.01,-84.93,-78.69,-49.1
-0.93,-0.04,-1.0,-95.45,-66.09,-52.26
-0.96,-0.12,-0.93,-102.92,-55.86,-58.15
-1.01,-0.17,-0.83,-104.98,-50.95,-63.68
-1.06,-0.23,-0.69,-103.86,-60.35,-68.7
-1.03,-0.35,-0.56,-100.82,-72.26,-73.08
-0.96,-0.44,-0.5,-89.68,-83.18,-76.02
-0.93,-0.44,-0.4,-76.92,-95.79,-70.93
-0.82,-0.5,-0.33,-61.36,-109.45,-53.47
-0.66,-0.63,-0.34,-35.05,-117.86,-26.99
-0.41,-0.79,-0.29,-1.85,-121.65,0.99
-0.14,-0.88,-0.21,25.5,-123.5,17.62
0.12,-0.83,-0.14,40.64,-117.79,28.37
0.37,-0.86,-0.07,52.69,-112.87,33.04
0.48,-0.79,0.14,48.73,-113.05,40.85
0.64,-0.99,0.19,48.52,-103.24,47.65
0.8,-1.12,0.23,42.78,-85.94,50.76
0.82,-1.45,0.27,44.69,-71.44,44.09
0.75,-1.58,0.26,47.1,-62.31,31.02
0.7,-1.67,0.27,45.5,-52.81,17.39
0.68,-1.82,0.24,50.46,-43.21,9.89
0.65,-1.84,0.2,61.48,-30.98,8.12
0.51,-1.81,0.19,69.48,-28.64,7.85
0.52,-1.71,0.14,75.69,-23.74,5.28
0.51,-1.55,0.1,75.27,-15.97,2.89
0.55,-1.45,0.06,72.02,-0.96,-3.57
0.48,-1.31,0.1,64.9,14.05,-14.85
0.29,-1.14,0.15,51.57,23.94,-22.85
0.1,-1.1,0.24,39.97,23.34,-24.46
0.02,-1.1,0.28,35.22,18.02,-19.15
0.0,-1.16,0.25,36.92,14.4,-9.85
0.02,-1.17,0.2,41.44,14.31,-2.85
-0.01,-1.14,0.18,43.86,13.36,0.81
-0.02,-1.07,0.13,40.41,11.69,1.01
-0.01,-1.03,0.11,32.03,13.16,-1.77
-0.02,-1.01,0.08,23.95,16.58,-4.73
-0.06,-0.99,0.1,16.72,20.12,-6.58
-0.12,-0.97,0.14,9.71,22.44,-9.07
-0.19,-0.94,0.19,2.89,21.4,-11.27
-0.24,-0.94,0.24,-3.31,18.9,-12.58
-0.29,-0.86,0.25,-11.11,15.83,-15.01
