acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.02,-0.97,0.04,-9.08,9.8,1.34
-0.03,-0.99,0.06,-7.59,11.42,2.98
-0.04,-0.99,0.06,-6.63,11.56,4.02
-0.04,-0.99,0.06,-5.76,11.45,3.01
-0.05,-0.98,0.05,-7.05,11.34,1.22
-0.04,-0.98,0.04,-7.92,12.03,0.53
-0.07,-0.95,0.05,-9.42,12.89,0.55
-0.1,-0.95,0.07,-11.21,11.73,1.3
-0.11,-0.99,0.08,-10.58,9.3,2.2
-0.1,-1.01,0.08,-8.85,7.95,2.92
-0.1,-1.01,0.09,-6.87,7.05,2.79
-0.11,-1.01,0.08,-5.34,5.4,1.25
-0.1,-1.0,0.07,-4.89,5.34,0.26
-0.12,-0.98,0.07,-5.57,5.48,-0.35
-0.15,-0.97,0.09,-7.05,4.23,-0.23
-0.18,-0.99,0.09,-7.79,2.46,0.38
-0.21,-0.98,0.12,-8.29,0.0,1.28
-0.27,-0.99,0.13,-8.49,-4.09,2.81
-0.31,-0.99,0.14,-7.94,-10.0,4.81
-0.33,-1.0,0.15,-7.5,-16.27,7.22
-0.35,-1.03,0.15,-6.75,-22.76,8.55
-0.35,-1.06,0.16,-3.97,-28.06,9.76
-0.35,-1.07,0.12,-0.73,-31.53,10.63
-0.38,-1.06,0.14,1.6,-35.73,9.73
-0.43,-1.04,0.15,3.28,-42.5,8.41
-0.49,-1.01,0.15,4.23,-53.34,6.4
-0.52,-0.98,0.14,4.0,-64.6,6.08
-0.5,-0.96,0.12,4.26,-75.02,9.28
-0.44,-0.95,0.09,4.34,-82.12,15.56
-0.41,-0.94,0.06,3.57,-87.69,19.71
-0.42,-0.93,0.07,1.04,-93.48,19.44
-0.42,-0.92,0.06,-1.79,-102.2,18.37
-0.41,-0.93,0.04,-3.71,-110.18,18.5
-0.39,-0.95,0.03,-3.37,-117.05,20.52
-0.35,-0.95,0.0,-3.13,-121.65,24.17
-0.31,-0.93,-0.02,-3.76,-125.56,26.47
-0.27,-0.94,-0.04,-6.49,-128.31,25.4
-0.24,-0.94,-0.05,-9.77,-129.92,21.6
-0.26,-0.97,-0.04,-11.4,-132.44,18.53
-0.27,-0.99,-0.04,-12.05,-136.53,18.0
-0.26,-1.01,-0.04,-10.78,-141.69,20.26
-0.21,-1.02,-0.08,-8.9,-145.85,24.58
-0.12,-1.02,-0.11,-7.08,-145.47,29.77
-0.03,-1.03,-0.14,-6.29,-141.88,33.19
0.01,-1.04,-0.15,-6.02,-137.11,31.68
0.0,-1.05,-0.11,-2.92,-134.93,26.79
-0.03,-1.0,-0.13,-7.91,-133.1,22.27
-0.0,-0.98,-0.12,-8.84,-133.3,22.73
0.04,-0.96,-0.16,-10.03,-132.53,27.3
0.11,-0.98,-0.16,-9.56,-129.18,33.33
0.2,-1.0,-0.18,-7.92,-122.69,37.4
0.23,-0.99,-0.18,-6.96,-115.16,36.95
0.23,-0.98,-0.16,-6.81,-109.33,32.32
0.26,-0.97,-0.17,-7.97,-103.69,25.51
0.25,-0.94,-0.18,-11.25,-98.06,18.12
0.25,-0.94,-0.16,-13.73,-92.03,12.95
0.22,-0.94,-0.16,-14.37,-89.42,11.24
0.24,-0.94,-0.17,-14.0,-84.53,15.02
0.3,-0.96,-0.17,-12.02,-77.89,21.45
0.33,-0.97,-0.19,-10.12,-70.35,26.17
0.36,-0.99,-0.18,-8.64,-62.9,27.73
0.39,-1.0,-0.17,-7.85,-54.61,26.82
0.42,-0.99,-0.17,-7.68,-45.3,22.41
0.41,-0.98,-0.17,-8.98,-37.79,15.54
0.4,-0.97,-0.16,-12.6,-31.92,6.55
0.41,-0.98,-0.17,-15.47,-24.6,1.79
0.4,-1.0,-0.15,-15.44,-16.92,1.68
0.4,-1.03,-0.14,-14.85,-9.95,2.49
0.41,-1.08,-0.12,-12.11,-2.66,4.95
0.43,-1.12,-0.11,-6.92,5.74,8.06
0.42,-1.11,-0.11,-2.64,14.46,9.1
0.39,-1.07,-0.12,-2.75,20.93,5.27
0.38,-1.07,-0.12,-4.81,26.47,-0.26
0.37,-1.08,-0.11,-5.42,33.45,-4.52
0.36,-1.1,-0.11,-3.74,40.99,-6.37
0.33,-1.1,-0.11,-1.54,47.89,-6.81
0.3,-1.08,-0.09,-0.09,53.69,-7.07
0.28,-1.05,-0.08,0.35,58.14,-8.66
0.27,-1.05,-0.09,0.55,62.79,-9.8
0.26,-1.06,-0.09,2.02,68.09,-10.17
0.25,-1.07,-0.08,3.97,73.47,-12.0
0.22,-1.06,-0.08,5.98,78.11,-15.15
0.2,-1.06,-0.09,6.87,82.72,-19.01
0.18,-1.03,-0.09,7.42,87.02,-22.03
0.13,-1.01,-0.1,6.75,89.5,-24.82
0.09,-0.98,-0.1,5.37,90.63,-27.24
0.09,-0.96,-0.11,3.47,91.42,-26.37
0.11,-0.96,-0.1,2.32,94.7,-22.55
0.11,-0.97,-0.11,1.89,98.34,-18.06
