acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.14,-0.97,0.21,2.08,2.61,-2.92
0.14,-0.95,0.22,2.34,2.65,-4.57
0.13,-0.95,0.21,2.49,2.69,-5.31
0.13,-0.96,0.21,3.17,3.06,-4.89
0.11,-0.96,0.21,4.67,2.87,-4.92
0.11,-0.95,0.21,6.29,3.43,-4.34
0.11,-0.93,0.22,7.39,3.26,-3.44
0.1,-0.93,0.24,9.7,2.07,-2.92
0.12,-0.95,0.24,14.1,2.21,-1.68
0.14,-0.92,0.23,18.41,3.31,-0.55
0.14,-0.87,0.22,20.95,4.41,1.25
0.14,-0.81,0.21,21.62,5.48,3.6
0.12,-0.75,0.2,19.88,6.54,6.9
0.12,-0.69,0.19,16.8,8.15,12.05
0.11,-0.66,0.18,12.76,9.01,16.99
0.1,-0.61,0.19,8.86,9.98,24.27
0.13,-0.57,0.16,5.74,16.05,35.2
0.06,-0.56,0.18,9.88,19.2,50.28
0.04,-0.45,0.16,11.57,20.28,56.77
-0.02,-0.29,0.11,6.62,19.66,60.98
-0.09,-0.13,0.06,-6.16,16.85,56.7
-0.16,0.01,0.01,-28.43,12.07,50.73
-0.25,0.1,-0.02,-56.02,4.77,45.92
-0.31,0.1,-0.03,-85.42,-2.51,47.61
-0.42,-0.01,-0.05,-111.69,-10.95,55.63
-0.43,-0.17,-0.07,-129.36,-17.81,71.11
-0.41,-0.38,-0.08,-138.77,-22.82,88.91
-0.39,-0.59,-0.07,-137.33,-27.53,105.37
-0.35,-0.69,-0.08,-129.89,-31.61,124.4
-0.25,-0.72,-0.15,-123.02,-31.79,137.9
-0.2,-0.72,-0.21,-121.21,-29.18,144.08
-0.19,-0.7,-0.26,-127.82,-28.6,136.83
-0.16,-0.69,-0.31,-144.46,-29.18,118.4
-0.14,-0.76,-0.37,-162.82,-27.8,100.09
-0.23,-0.91,-0.36,-177.09,-27.33,83.35
-0.32,-1.1,-0.29,-179.41,-27.41,77.99
-0.39,-1.25,-0.25,-167.98,-30.27,80.06
-0.36,-1.24,-0.27,-154.11,-31.39,86.46
-0.31,-1.18,-0.32,-141.05,-28.79,96.17
-0.31,-1.1,-0.36,-131.4,-26.32,105.27
-0.28,-1.05,-0.4,-126.67,-25.92,113.21
-0.19,-1.02,-0.49,-126.99,-20.6,110.82
-0.16,-1.04,-0.5,-130.89,-10.53,102.47
-0.23,-1.06,-0.51,-137.82,-3.79,82.47
-0.35,-1.06,-0.49,-149.91,-5.02,55.19
-0.44,-1.13,-0.48,-160.8,-14.82,27.24
-0.51,-1.3,-0.41,-156.85,-26.62,16.73
-0.48,-1.46,-0.41,-137.01,-34.1,26.11
-0.31,-1.38,-0.44,-120.11,-28.21,47.72
-0.24,-1.31,-0.48,-101.62,-20.11,68.11
-0.19,-1.15,-0.57,-92.5,-13.69,73.81
-0.34,-0.94,-0.69,-123.2,-2.47,44.14
-0.7,-1.2,-0.56,-159.21,-18.26,10.57
-0.76,-1.53,-0.46,-168.05,-38.53,-16.62
-0.73,-1.82,-0.37,-154.77,-52.08,-17.44
-0.56,-1.99,-0.33,-120.89,-51.38,0.66
-0.43,-1.95,-0.33,-82.7,-42.2,25.79
-0.35,-1.79,-0.38,-51.47,-30.97,45.09
-0.3,-1.57,-0.39,-31.28,-23.08,51.33
-0.25,-1.36,-0.42,-20.37,-17.75,49.15
-0.23,-1.18,-0.45,-15.25,-13.79,38.91
-0.24,-1.01,-0.48,-16.39,-12.62,27.31
-0.25,-0.87,-0.48,-20.24,-12.79,17.74
-0.23,-0.78,-0.49,-23.67,-13.39,14.44
-0.17,-0.73,-0.52,-26.91,-10.25,15.03
-0.14,-0.7,-0.58,-30.57,-4.5,13.6
-0.22,-0.74,-0.58,-38.75,-1.49,6.44
-0.28,-0.85,-0.54,-43.4,-2.87,0.8
-0.3,-0.94,-0.52,-44.18,-3.24,-2.92
-0.33,-1.1,-0.5,-39.9,-2.71,-1.14
-0.35,-1.24,-0.46,-27.48,-4.62,-0.63
-0.3,-1.34,-0.43,-9.98,-3.66,1.7
-0.26,-1.31,-0.47,6.35,1.37,7.82
-0.25,-1.23,-0.49,17.42,4.66,12.06
-0.21,-1.15,-0.56,17.79,11.17,9.21
-0.26,-1.17,-0.54,15.21,14.44,5.69
-0.28,-1.28,-0.51,17.22,15.79,-1.82
-0.32,-1.42,-0.47,27.94,16.41,-9.0
-0.38,-1.58,-0.41,46.5,15.06,-11.88
-0.32,-1.58,-0.43,67.93,16.99,-13.19
-0.29,-1.5,-0.48,86.35,23.19,-13.46
-0.32,-1.35,-0.51,96.5,27.95,-15.02
-0.34,-1.21,-0.51,97.87,29.56,-18.0
-0.32,-1.16,-0.52,96.6,33.27,-17.93
-0.36,-1.14,-0.5,96.66,33.73,-23.08
-0.41,-1.13,-0.48,94.15,31.98,-28.76
-0.46,-1.18,-0.44,92.7,26.23,-36.04
-0.48,-1.31,-0.39,99.47,20.02,-42.23
-0.41,-1.41,-0.39,113.52,19.88,-40.25
-0.34,-1.4,-0.43,129.63,25.49,-39.1
-0.33,-1.31,-0.44,140.82,33.47,-39.36
-0.37,-1.18,-0.46,145.4,37.97,-46.08
-0.46,-0.99,-0.44,136.53,37.34,-52.56
-0.51,-0.98,-0.43,127.77,28.6,-60.87
-0.48,-0.99,-0.41,119.82,21.21,-67.78
-0.44,-1.08,-0.38,117.36,19.17,-65.6
-0.46,-1.14,-0.35,122.91,17.5,-56.04
-0.39,-1.23,-0.33,139.18,20.24,-42.31
-0.4,-1.15,-0.33,154.88,25.92,-30.24
-0.4,-1.01,-0.35,158.19,22.61,-32.18
