acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.16,-1.57,0.11,298.44,-19.24,29.69
0.12,-1.56,0.08,343.85,-23.11,35.45
0.17,-1.46,-0.03,399.97,-21.53,59.92
0.2,-1.33,-0.16,453.18,-16.81,88.78
0.26,-1.0,-0.34,494.66,-8.15,130.34
0.23,-0.76,-0.39,500.26,0.03,163.94
0.21,-0.78,-0.27,500.26,15.66,178.12
0.22,-0.84,-0.27,500.26,9.24,173.05
0.35,-0.9,-0.27,500.26,18.75,155.54
0.37,-1.02,-0.26,500.26,38.35,154.26
0.38,-0.99,-0.33,500.26,62.5,166.5
0.22,-0.88,-0.35,500.26,79.89,193.68
0.14,-0.51,-0.42,500.26,91.71,219.62
0.02,-0.23,-0.4,500.26,96.06,240.38
-0.0,-0.11,-0.39,500.26,92.53,240.63
0.01,0.02,-0.39,500.26,82.78,218.53
0.16,0.17,-0.55,500.26,85.42,177.54
-0.08,0.21,-0.43,500.26,80.52,133.39
-0.19,0.52,-0.46,500.26,65.34,91.73
-0.08,0.86,-0.64,500.26,55.25,69.31
-0.11,1.24,-0.62,500.26,60.44,67.39
0.04,1.47,-0.68,500.26,70.6,74.75
-0.12,1.6,-0.7,476.75,76.06,69.08
-0.44,1.94,-0.46,410.24,65.37,45.47
-0.35,1.59,-0.5,345.66,50.23,23.8
-0.48,1.78,-0.44,298.64,36.52,-9.44
-0.42,1.89,-0.5,248.27,27.19,-30.56
-0.39,1.87,-0.46,214.82,24.12,-27.39
-0.39,2.07,-0.53,185.51,25.95,-10.64
-0.48,2.26,-0.49,138.02,19.51,-2.46
-0.5,2.33,-0.43,87.22,8.66,-1.3
-0.47,2.15,-0.4,34.37,-2.81,-11.42
-0.41,2.06,-0.36,-10.73,-14.98,-19.79
-0.29,1.9,-0.36,-41.88,-15.08,-20.82
-0.27,1.77,-0.3,-65.27,-14.35,-16.78
-0.29,1.68,-0.22,-83.39,-16.84,-16.24
-0.22,1.66,-0.2,-104.99,-19.01,-14.56
-0.24,1.68,-0.15,-130.23,-22.89,-20.2
-0.23,1.78,-0.15,-162.15,-25.5,-21.4
-0.31,1.84,-0.08,-196.26,-34.99,-30.37
-0.38,1.91,-0.05,-241.27,-46.61,-42.02
-0.45,1.95,-0.04,-290.6,-60.84,-53.5
-0.38,1.91,-0.07,-336.61,-68.79,-54.34
-0.45,1.78,-0.04,-377.94,-78.89,-64.82
-0.51,1.82,-0.05,-425.68,-99.28,-86.37
-0.47,1.8,-0.13,-480.05,-119.04,-111.42
-0.4,1.7,-0.21,-500.27,-134.85,-130.38
-0.41,1.61,-0.25,-500.27,-149.4,-146.92
-0.31,1.4,-0.35,-500.27,-160.82,-152.79
-0.19,1.15,-0.41,-500.27,-162.02,-156.35
-0.19,0.96,-0.41,-500.27,-171.98,-162.21
-0.16,0.84,-0.46,-500.27,-173.3,-155.1
-0.25,0.63,-0.44,-500.27,-180.5,-156.18
-0.24,0.74,-0.48,-500.27,-189.28,-154.12
-0.06,0.48,-0.63,-500.27,-193.48,-167.86
0.07,0.25,-0.65,-500.27,-204.55,-176.7
0.53,-0.11,-0.91,-500.27,-184.95,-173.42
0.47,-0.4,-0.74,-500.27,-159.51,-156.73
0.71,-0.83,-0.82,-500.27,-120.05,-124.76
0.64,-1.13,-0.67,-500.27,-80.95,-91.04
0.46,-1.26,-0.42,-500.27,-54.32,-72.0
0.55,-1.17,-0.54,-477.07,-38.11,-60.41
0.29,-1.2,-0.25,-425.31,-20.55,-36.15
0.26,-1.25,-0.23,-381.89,-14.15,-35.83
0.19,-1.25,-0.14,-341.79,-12.41,-28.75
0.28,-1.36,-0.14,-295.97,-3.74,-15.98
0.34,-1.36,-0.14,-247.11,6.7,-10.43
0.36,-1.21,-0.23,-214.15,17.34,-2.15
0.35,-0.96,-0.27,-189.88,32.72,14.73
0.13,-0.85,-0.16,-180.64,31.77,11.19
0.05,-0.99,-0.06,-168.75,21.25,13.77
0.07,-1.23,0.06,-139.21,11.16,22.0
0.16,-1.28,0.04,-101.95,12.93,29.95
0.15,-1.26,0.07,-71.66,12.08,34.64
0.15,-1.11,0.04,-56.98,9.05,25.28
0.13,-1.01,-0.02,-54.98,5.74,13.6
0.09,-1.02,-0.03,-53.66,5.24,4.64
0.07,-1.06,-0.05,-50.66,4.27,-3.45
-0.01,-1.1,-0.09,-47.82,3.56,-4.67
-0.02,-1.11,-0.12,-37.1,10.61,13.07
-0.06,-1.11,-0.11,-25.37,13.44,26.23
-0.05,-1.11,-0.09,-22.09,12.23,26.52
0.02,-1.22,-0.04,-21.63,10.29,20.29
0.07,-1.32,0.01,-15.05,12.11,11.77
0.08,-1.32,0.05,-4.53,12.5,2.9
0.03,-1.25,0.07,4.38,11.37,-3.85
-0.01,-1.14,0.07,7.82,9.28,-8.12
0.0,-1.03,0.02,6.4,11.19,-9.22
-0.04,-0.93,0.01,-1.36,8.92,-11.01
-0.06,-0.96,0.03,-5.28,6.41,-4.75
-0.08,-0.99,0.06,-0.4,4.99,8.14
-0.07,-1.03,0.08,7.36,2.85,21.4
0.01,-1.02,0.06,11.07,2.15,24.41
0.06,-0.98,0.03,3.33,2.82,16.47
0.09,-1.03,0.04,-5.02,3.76,4.17
0.08,-1.1,0.05,-8.26,5.27,-6.73
0.03,-1.15,0.07,-4.41,5.86,-12.72
-0.02,-1.13,0.11,1.83,5.13,-12.5
-0.04,-1.09,0.09,10.15,4.26,-7.01
-0.07,-0.99,0.09,14.02,2.29,-1.42
