acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.0,-0.89,0.12,-18.92,-4.08,-0.9
0.0,-0.91,0.13,-20.38,-4.69,-1.08
0.01,-0.92,0.12,-20.87,-5.19,-0.66
0.02,-0.95,0.12,-20.43,-5.25,0.32
0.03,-0.97,0.12,-18.49,-4.96,1.77
0.04,-0.97,0.11,-17.16,-4.06,3.05
0.04,-0.97,0.11,-16.67,-3.6,4.4
0.03,-0.97,0.1,-17.08,-3.88,4.75
0.03,-0.98,0.11,-17.79,-4.34,4.56
0.04,-1.03,0.11,-17.05,-4.69,3.85
0.05,-1.05,0.1,-15.3,-4.35,3.66
0.03,-1.08,0.11,-13.45,-4.29,2.84
0.01,-1.11,0.12,-12.35,-6.21,0.14
0.01,-1.12,0.13,-11.73,-9.4,-5.34
0.08,-1.17,0.09,-9.68,-8.67,-5.91
0.13,-1.22,0.09,-6.47,-5.73,-6.09
0.12,-1.26,0.11,-1.31,-2.26,-5.42
0.12,-1.27,0.12,5.19,0.17,-5.73
0.1,-1.27,0.11,10.56,0.76,-8.2
0.09,-1.24,0.11,13.83,0.17,-12.14
0.09,-1.25,0.11,16.05,-0.32,-16.44
0.1,-1.25,0.11,17.68,-1.34,-20.02
0.12,-1.23,0.1,18.4,-0.03,-23.68
0.13,-1.21,0.1,19.39,1.73,-25.86
0.1,-1.21,0.12,21.44,1.83,-27.24
0.1,-1.23,0.12,25.56,2.02,-25.95
0.11,-1.24,0.13,30.78,1.91,-26.17
0.12,-1.24,0.13,34.2,1.97,-29.5
0.13,-1.23,0.14,35.57,2.52,-35.56
0.1,-1.21,0.13,36.02,1.62,-42.31
0.11,-1.22,0.15,38.03,1.13,-46.87
0.12,-1.21,0.15,41.8,2.4,-47.6
0.11,-1.19,0.14,45.68,3.5,-46.6
0.11,-1.15,0.15,48.24,4.12,-45.1
0.12,-1.13,0.15,48.61,4.43,-45.89
0.12,-1.09,0.15,47.57,4.06,-48.35
0.13,-1.1,0.16,47.48,3.6,-53.73
0.12,-1.1,0.17,48.35,2.93,-58.35
0.14,-1.09,0.17,50.67,3.4,-59.95
0.15,-1.08,0.18,53.85,4.29,-59.22
0.15,-1.03,0.18,56.2,4.56,-58.37
0.16,-1.0,0.18,55.62,4.26,-58.9
0.19,-0.99,0.19,54.02,4.46,-60.78
0.2,-1.0,0.19,53.71,5.65,-63.08
0.21,-0.98,0.2,53.98,6.64,-65.37
0.21,-0.99,0.21,55.44,7.24,-65.86
0.19,-1.0,0.24,59.45,7.39,-64.09
0.21,-1.0,0.25,64.7,7.62,-61.83
0.24,-0.95,0.24,67.62,9.95,-58.56
0.24,-0.92,0.25,69.86,11.89,-58.38
0.21,-0.85,0.26,67.97,11.05,-60.32
0.19,-0.81,0.25,62.78,7.71,-65.01
0.23,-0.8,0.26,56.41,5.37,-69.71
0.24,-0.8,0.28,50.72,2.87,-75.42
0.27,-0.84,0.3,45.79,1.3,-80.78
0.3,-0.88,0.31,43.3,1.51,-83.66
0.31,-0.91,0.31,43.82,3.21,-83.45
0.32,-0.97,0.34,49.11,4.67,-81.8
0.34,-0.97,0.33,56.98,7.11,-79.36
0.37,-0.94,0.33,63.15,10.55,-77.02
0.39,-0.88,0.32,67.31,15.18,-75.39
0.37,-0.82,0.33,68.93,18.03,-75.11
0.34,-0.78,0.34,67.83,18.75,-76.6
0.35,-0.73,0.36,65.13,19.04,-76.6
0.33,-0.73,0.38,64.02,18.47,-78.0
0.33,-0.72,0.38,65.66,19.62,-75.5
0.34,-0.7,0.39,69.27,22.14,-70.02
0.3,-0.65,0.39,71.51,22.37,-66.46
0.31,-0.59,0.4,71.69,21.6,-62.12
0.31,-0.55,0.42,70.55,20.09,-59.37
0.32,-0.5,0.43,67.74,18.67,-58.06
0.35,-0.47,0.44,64.58,17.71,-56.95
0.33,-0.45,0.45,60.43,15.66,-58.55
0.34,-0.4,0.45,53.39,12.92,-62.7
0.36,-0.4,0.46,46.46,10.92,-67.07
0.37,-0.38,0.46,39.95,9.89,-70.14
0.4,-0.38,0.47,35.89,11.48,-68.87
0.39,-0.36,0.48,34.55,14.49,-63.71
0.38,-0.34,0.49,34.31,17.45,-56.4
0.32,-0.3,0.5,33.54,18.29,-50.11
0.26,-0.21,0.51,26.79,14.03,-48.43
0.26,-0.17,0.5,16.63,8.06,-47.86
0.3,-0.18,0.51,7.98,4.37,-45.01
0.32,-0.2,0.52,1.98,2.67,-38.81
0.34,-0.24,0.53,-0.67,1.59,-31.27
0.34,-0.28,0.53,-0.72,0.9,-25.37
0.31,-0.29,0.55,-2.12,-2.82,-23.47
0.37,-0.33,0.53,-2.02,-3.71,-21.37
0.41,-0.32,0.53,-1.8,-2.52,-18.93
0.4,-0.31,0.52,-2.24,-1.08,-14.95
0.39,-0.28,0.51,-2.52,0.05,-8.61
0.37,-0.24,0.51,-2.99,0.76,-0.82
0.37,-0.23,0.5,-4.44,1.54,7.34
0.35,-0.19,0.5,-8.23,0.61,12.81
0.35,-0.18,0.49,-15.95,-1.92,14.81
0.38,-0.23,0.51,-22.15,-2.96,16.95
0.38,-0.27,0.52,-24.76,-2.89,21.19
0.38,-0.33,0.52,-24.12,-3.04,25.69
0.4,-0.33,0.5,-22.34,-1.94,30.55
0.4,-0.3,0.49,-22.15,-0.64,35.39
