acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.11,-1.01,-0.08,-9.18,5.28,6.43
-0.12,-1.07,-0.09,-7.69,2.63,5.77
-0.11,-1.09,-0.09,-3.89,1.07,5.56
-0.11,-1.09,-0.09,-0.99,0.17,5.1
-0.08,-1.09,-0.08,2.08,-0.27,4.24
-0.07,-1.05,-0.1,4.06,-3.02,5.11
-0.06,-1.04,-0.11,5.24,1.97,2.26
-0.06,-0.99,-0.1,4.84,2.26,3.3
-0.05,-0.97,-0.08,4.2,3.76,3.53
-0.1,-0.93,-0.04,1.8,4.15,4.08
-0.11,-0.93,-0.01,-1.5,3.39,5.94
-0.12,-0.93,0.01,-3.66,2.69,6.46
-0.15,-0.89,0.05,-7.08,1.95,7.86
-0.2,-0.87,0.1,-12.17,1.62,8.92
-0.27,-0.87,0.15,-17.82,-0.6,10.63
-0.39,-0.85,0.25,-26.52,-5.31,10.32
-0.56,-0.81,0.38,-39.73,-13.91,10.43
-0.83,-0.86,0.6,-53.39,-32.63,7.83
-1.16,-0.9,0.88,-69.91,-64.05,0.5
-1.38,-0.91,1.1,-88.84,-103.71,-0.64
-1.37,-1.1,1.1,-93.8,-137.63,-0.66
-1.37,-1.17,1.07,-84.18,-165.51,9.66
-1.44,-1.27,1.03,-62.58,-188.29,20.81
-1.7,-1.09,1.17,-56.18,-220.09,22.26
-1.91,-1.03,1.23,-67.59,-265.19,11.1
-1.94,-0.96,1.17,-90.21,-312.53,-8.35
-1.84,-0.98,0.94,-106.87,-348.05,-25.85
-1.66,-0.97,0.66,-113.94,-368.41,-43.07
-1.6,-0.81,0.42,-121.51,-385.62,-58.44
-1.34,-0.66,0.13,-138.0,-389.18,-68.78
-1.15,-0.8,-0.25,-138.63,-378.15,-73.68
-0.92,-0.74,-0.54,-122.38,-355.33,-77.31
-1.07,-0.55,-0.67,-119.51,-345.63,-81.19
-1.19,-0.37,-0.81,-133.4,-344.9,-94.2
-1.18,-0.17,-0.96,-156.5,-344.46,-101.04
-1.07,-0.26,-1.21,-166.02,-341.5,-100.67
-1.01,-0.2,-1.44,-167.15,-339.6,-100.55
-0.96,-0.29,-1.55,-158.93,-334.67,-88.72
-0.78,-0.26,-1.82,-150.08,-333.11,-91.3
-0.54,-0.28,-2.11,-155.33,-320.53,-94.47
-0.26,-0.56,-2.4,-122.9,-300.87,-80.66
0.0,-0.73,-2.61,-67.74,-276.55,-56.55
0.3,-0.84,-2.88,-1.69,-248.18,-20.81
0.67,-0.79,-3.15,55.21,-209.76,7.88
1.19,-0.43,-3.43,63.95,-144.58,5.48
1.47,-0.18,-3.64,37.08,-61.05,-5.21
1.58,-0.15,-3.57,8.72,22.82,0.26
1.38,-0.21,-3.35,-10.14,99.57,4.76
1.05,-0.25,-2.99,-20.61,161.08,21.31
0.82,-0.4,-2.75,-27.57,223.34,30.35
0.39,-0.52,-2.38,-29.63,255.74,30.21
0.15,-0.6,-2.14,-38.06,284.12,28.29
-0.11,-0.85,-1.91,-20.76,306.02,37.01
-0.27,-0.92,-1.77,2.32,326.64,49.89
-0.49,-0.95,-1.63,25.39,336.7,54.5
-0.62,-0.98,-1.54,50.24,335.53,55.86
-0.64,-0.94,-1.49,74.05,333.79,56.61
-0.63,-0.87,-1.49,94.99,338.95,58.58
-0.57,-0.82,-1.52,114.87,346.26,62.03
-0.55,-0.71,-1.51,132.29,356.98,68.12
-0.59,-0.6,-1.45,144.02,368.85,75.36
-0.67,-0.51,-1.34,150.21,376.99,82.23
-0.74,-0.47,-1.22,152.84,383.48,90.44
-0.82,-0.49,-1.09,157.04,386.34,98.92
-0.93,-0.44,-0.92,155.19,381.45,98.34
-1.01,-0.34,-0.76,140.03,370.56,93.07
-1.13,-0.29,-0.51,122.26,369.5,75.31
-0.97,-0.36,-0.52,82.03,345.48,65.65
-1.25,-0.64,-0.15,84.87,293.95,53.65
-1.35,-0.66,0.03,80.63,258.37,48.41
-1.26,-0.47,0.17,75.95,231.4,50.63
-1.43,-0.5,0.22,49.94,224.99,32.87
-1.21,-0.5,0.18,34.52,212.46,30.02
-1.21,-0.44,0.31,13.33,207.98,30.52
-1.5,-0.63,0.62,-4.89,174.93,34.15
-1.55,-0.86,0.82,-11.25,145.01,34.32
-1.54,-1.06,0.96,-12.38,112.47,35.04
-1.46,-1.26,1.03,-0.52,83.63,39.82
-1.29,-1.41,0.98,19.91,65.69,43.83
-1.17,-1.52,0.91,43.28,47.66,41.05
-1.0,-1.46,0.83,60.52,33.59,33.71
-0.93,-1.27,0.75,63.37,23.02,22.93
-0.85,-1.12,0.68,55.24,7.73,9.62
-0.72,-1.07,0.57,42.47,-3.94,-0.63
-0.62,-1.02,0.47,29.63,-12.69,-8.02
-0.51,-1.0,0.38,19.27,-20.82,-11.02
-0.42,-1.0,0.28,12.95,-26.7,-10.93
-0.35,-1.02,0.2,9.42,-31.65,-10.03
-0.28,-1.01,0.09,6.82,-33.8,-9.24
-0.23,-1.01,0.01,4.46,-35.97,-9.47
-0.19,-1.01,-0.02,2.03,-38.34,-11.36
-0.16,-1.01,-0.06,-0.98,-40.98,-14.06
-0.1,-1.03,-0.12,-2.15,-43.07,-16.18
-0.05,-1.01,-0.15,-3.31,-42.03,-18.06
-0.05,-1.0,-0.13,-6.27,-43.28,-19.76
-0.04,-1.02,-0.15,-6.76,-43.74,-19.91
-0.02,-1.04,-0.17,-5.39,-42.26,-18.6
-0.03,-1.03,-0.17,-1.56,-43.15,-12.5
-0.01,-1.03,-0.2,0.75,-35.88,-9.69
-0.03,-1.03,-0.2,1.54,-35.73,-6.31
