acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.23,-1.0,0.18,-0.92,1.78,-7.97
0.2,-0.99,0.18,-1.66,1.59,-8.08
0.19,-1.0,0.2,-1.27,-0.08,-8.08
0.21,-1.04,0.19,1.15,-0.69,-7.71
0.24,-1.06,0.18,3.61,-0.04,-8.84
0.23,-1.07,0.18,5.33,-0.27,-13.28
0.24,-1.11,0.19,8.76,-1.52,-21.19
0.25,-1.14,0.2,15.4,-1.2,-28.49
0.26,-1.13,0.21,22.28,-0.42,-34.39
0.25,-1.13,0.22,30.41,-0.72,-41.5
0.28,-1.07,0.2,37.33,-0.23,-47.52
0.29,-0.98,0.18,39.18,1.09,-52.59
0.29,-0.95,0.18,37.85,3.18,-57.92
0.28,-0.98,0.2,39.11,5.33,-59.31
0.25,-0.99,0.22,45.12,6.16,-60.11
0.2,-1.0,0.24,52.61,3.31,-62.7
0.23,-0.93,0.22,58.6,2.32,-65.63
0.25,-0.85,0.22,61.93,4.18,-70.76
0.21,-0.76,0.22,61.28,4.44,-75.2
0.22,-0.63,0.2,59.37,6.15,-74.17
0.18,-0.49,0.2,54.82,7.2,-63.4
0.17,-0.35,0.19,47.22,6.49,-52.19
0.16,-0.23,0.17,37.79,6.48,-38.27
0.13,-0.08,0.18,26.98,7.47,-18.18
0.1,0.07,0.14,16.83,7.52,1.57
-0.01,0.28,0.18,2.27,3.1,26.92
-0.12,0.58,0.21,-19.91,-5.99,60.66
-0.27,0.9,0.2,-50.86,-18.8,106.85
-0.36,1.17,0.11,-92.64,-35.82,161.43
-0.43,1.35,-0.04,-145.75,-50.62,222.59
-0.38,1.2,-0.32,-199.0,-51.18,250.13
-0.61,0.94,-0.42,-240.95,-46.58,250.13
-0.75,0.66,-0.68,-250.14,-35.66,250.13
-1.02,0.35,-0.83,-250.14,-25.44,250.13
-1.28,0.18,-0.99,-250.14,-22.64,250.13
-1.47,-0.33,-1.16,-250.14,-10.83,250.13
-2.0,-0.9,-0.84,-250.14,-32.99,250.13
-2.0,-1.3,-0.24,-250.14,-75.05,250.13
-1.78,-2.0,-0.63,-250.14,-108.66,250.13
-0.93,-2.0,-0.71,-250.14,-99.15,250.13
-0.61,-2.0,-0.43,-175.13,-97.92,250.13
-0.36,-2.0,-0.36,-76.77,-62.76,250.13
-0.4,-2.0,-0.46,-24.05,-32.53,205.46
-0.37,-1.86,-0.69,-28.78,-7.78,154.47
-0.65,-1.5,-0.61,-41.5,7.97,107.82
-0.72,-1.21,-0.68,-61.8,17.98,66.0
-0.8,-1.18,-0.64,-80.57,28.35,37.79
-0.83,-1.39,-0.6,-89.73,32.04,21.51
-0.8,-1.6,-0.6,-91.89,37.61,0.03
-0.82,-1.94,-0.53,-78.88,37.21,-26.02
-0.75,-2.0,-0.5,-35.56,37.52,-37.82
-0.78,-2.0,-0.44,25.5,42.74,-34.49
-0.83,-2.0,-0.45,68.01,44.02,-43.54
-0.93,-1.7,-0.44,84.85,40.71,-54.15
-0.9,-1.41,-0.53,83.44,36.98,-69.66
-0.8,-1.27,-0.56,73.31,35.92,-86.77
-0.73,-1.26,-0.55,64.47,41.79,-110.16
-0.74,-1.3,-0.51,58.27,41.67,-133.31
-0.74,-1.47,-0.5,57.79,44.39,-158.02
-0.8,-1.56,-0.41,65.81,41.18,-183.43
-0.78,-1.7,-0.37,87.98,32.73,-205.43
-0.7,-1.58,-0.46,106.68,36.4,-201.17
-0.73,-1.46,-0.48,123.55,45.49,-191.59
-0.83,-1.29,-0.43,137.15,39.53,-191.79
-0.7,-1.04,-0.5,135.5,37.06,-182.55
-0.68,-0.95,-0.47,124.23,37.97,-180.44
-0.61,-0.89,-0.31,106.05,36.75,-192.37
-0.67,-0.95,-0.21,90.83,27.49,-203.51
-0.62,-1.14,-0.18,88.85,21.27,-214.08
-0.52,-1.35,-0.21,109.91,17.52,-222.04
-0.49,-1.41,-0.21,138.07,9.47,-239.03
-0.37,-1.26,-0.28,153.21,11.92,-232.05
-0.33,-1.0,-0.32,155.6,26.11,-213.56
-0.4,-0.77,-0.26,156.81,28.02,-201.08
-0.39,-0.46,-0.22,143.92,23.71,-189.53
-0.37,-0.3,-0.17,121.84,18.24,-181.34
-0.24,-0.3,-0.12,102.28,11.66,-174.02
-0.15,-0.38,-0.09,90.92,8.1,-166.72
-0.09,-0.47,-0.03,88.27,4.8,-156.09
-0.01,-0.52,-0.02,92.15,2.18,-148.1
0.04,-0.48,-0.04,97.23,2.98,-143.21
0.06,-0.4,-0.04,95.13,5.02,-134.3
0.07,-0.28,-0.01,87.03,7.23,-120.56
0.07,-0.21,0.01,76.61,6.7,-106.92
0.1,-0.14,0.02,63.98,5.31,-91.07
0.13,-0.15,0.04,50.78,4.06,-74.01
0.18,-0.21,0.06,38.14,4.54,-62.06
0.19,-0.31,0.09,27.03,4.78,-54.34
0.21,-0.4,0.11,20.14,4.76,-47.88
0.21,-0.51,0.14,17.53,5.08,-40.5
0.2,-0.58,0.16,18.29,3.37,-33.38
0.18,-0.64,0.18,20.29,2.13,-23.89
0.17,-0.66,0.19,21.08,-0.98,-13.44
0.2,-0.65,0.18,20.91,-3.78,-4.23
0.24,-0.63,0.15,16.15,-1.47,7.86
0.27,-0.61,0.15,8.9,2.32,13.47
0.29,-0.62,0.15,-0.18,5.38,13.02
0.29,-0.64,0.17,-8.0,2.45,11.16
0.3,-0.73,0.17,-15.21,6.82,12.01
0.27,-0.81,0.17,-19.66,7.18,11.66
