acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.19,-0.95,0.17,-1.92,0.35,-0.67
0.19,-0.96,0.18,-1.16,-0.64,-0.32
0.19,-0.96,0.17,-1.71,-1.47,-1.13
0.2,-0.96,0.17,-2.23,-1.63,-2.4
0.21,-0.94,0.18,-2.85,-1.89,-3.24
0.2,-0.93,0.19,-3.48,-2.5,-2.63
0.21,-0.92,0.2,-3.59,-3.13,-0.95
0.23,-0.9,0.21,-4.49,-3.94,0.26
0.24,-0.89,0.22,-5.56,-5.8,0.38
0.29,-0.89,0.24,-6.58,-7.24,0.24
0.31,-0.89,0.24,-6.66,-8.53,0.7
0.33,-0.88,0.25,-6.43,-9.82,2.24
0.37,-0.84,0.24,-7.48,-10.7,3.33
0.39,-0.82,0.25,-11.34,-13.19,3.6
0.42,-0.84,0.28,-14.82,-15.8,3.34
0.45,-0.89,0.3,-17.22,-18.6,2.63
0.49,-0.92,0.34,-18.78,-22.14,1.3
0.49,-0.95,0.38,-20.06,-27.05,-0.95
0.52,-0.98,0.4,-19.95,-32.7,-1.63
0.58,-1.03,0.41,-16.0,-37.44,-2.53
0.64,-1.05,0.39,-9.04,-41.18,-4.69
0.69,-1.0,0.36,-3.59,-44.2,-8.24
0.72,-0.93,0.3,-0.34,-47.18,-12.03
0.79,-0.83,0.18,-3.02,-45.3,-15.97
0.79,-0.77,0.1,-12.72,-40.0,-19.68
0.79,-0.77,0.11,-24.38,-38.21,-25.71
0.75,-0.86,0.15,-30.66,-36.47,-28.06
0.73,-0.98,0.2,-25.45,-32.81,-24.9
0.68,-1.03,0.24,-14.66,-28.37,-17.21
0.63,-0.86,0.32,0.35,-26.23,-11.98
0.31,-1.01,0.45,2.9,-23.92,-4.6
0.75,-0.89,0.09,9.68,-13.15,1.11
0.64,-0.64,0.06,1.45,-9.71,1.95
0.63,-0.49,-0.02,-17.33,-3.02,3.07
0.63,-0.45,-0.07,-37.56,3.89,3.6
0.57,-0.55,-0.04,-52.92,8.6,4.26
0.45,-0.77,0.06,-53.5,10.53,6.61
0.43,-0.91,0.08,-41.83,15.85,17.07
0.27,-0.96,0.13,-24.27,17.82,26.43
0.18,-0.94,0.11,-15.16,16.67,32.66
0.17,-0.88,0.05,-15.86,18.4,32.11
0.09,-0.84,0.02,-22.6,18.06,26.98
0.04,-0.82,-0.03,-29.53,21.16,30.34
-0.11,-0.93,0.05,-23.8,28.75,42.32
-0.11,-1.02,-0.02,-18.89,33.56,54.0
-0.24,-1.01,0.04,-14.44,33.22,54.47
-0.29,-1.1,0.01,-11.18,30.6,50.6
-0.38,-1.03,-0.01,-4.79,27.95,47.6
-0.42,-0.94,-0.1,-9.86,22.55,43.28
-0.44,-0.96,-0.14,-20.7,24.5,41.47
-0.52,-1.13,-0.09,-26.32,20.21,34.73
-0.48,-1.26,-0.08,-22.08,18.78,31.45
-0.52,-1.29,-0.1,-13.42,20.64,30.08
-0.55,-1.27,-0.13,-8.41,21.05,28.79
-0.6,-1.26,-0.09,-8.23,18.06,24.43
-0.62,-1.26,-0.09,-6.5,12.66,15.65
-0.6,-1.24,-0.12,-7.91,6.56,4.84
-0.6,-1.26,-0.12,-6.81,0.66,-2.43
-0.57,-1.24,-0.13,-2.92,-2.02,-7.02
-0.54,-1.2,-0.15,0.34,-4.73,-11.31
-0.46,-1.13,-0.2,3.79,-6.23,-15.16
-0.47,-1.05,-0.19,4.4,-8.0,-18.43
-0.46,-0.98,-0.19,0.53,-12.03,-24.17
-0.44,-0.98,-0.17,-4.17,-17.25,-30.6
-0.36,-1.05,-0.15,-3.42,-18.12,-32.56
-0.34,-1.12,-0.15,5.56,-19.88,-32.78
-0.33,-1.11,-0.16,11.6,-20.93,-35.62
-0.26,-1.11,-0.16,14.15,-21.51,-42.75
-0.25,-1.08,-0.14,16.09,-24.31,-49.5
-0.18,-1.05,-0.13,20.21,-23.16,-50.64
-0.12,-0.91,-0.15,20.53,-18.08,-48.89
-0.49,-0.71,0.17,6.09,-18.12,-48.53
-0.08,-0.8,-0.08,1.57,-18.82,-52.46
0.03,-0.82,-0.09,-3.11,-21.1,-51.92
0.05,-0.82,-0.02,-3.33,-15.08,-43.27
0.03,-0.97,0.07,3.07,-14.14,-39.11
0.17,-1.02,0.06,12.21,-13.08,-35.71
0.21,-0.97,0.08,20.64,-12.66,-32.73
0.28,-0.88,0.07,27.83,-9.6,-26.96
0.33,-0.76,0.04,29.89,-6.95,-20.17
0.38,-0.71,0.03,26.75,-4.61,-17.07
0.47,-0.68,-0.01,17.65,0.76,-17.82
0.52,-0.68,-0.02,9.1,5.51,-20.32
0.46,-0.73,0.07,1.28,7.51,-21.27
0.47,-0.84,0.13,2.98,9.42,-16.37
0.53,-0.86,0.19,10.27,12.15,-8.12
0.5,-0.85,0.24,17.71,11.48,-4.47
0.49,-0.91,0.28,21.42,9.65,-0.66
0.57,-0.8,0.19,23.57,10.82,2.81
0.6,-0.76,0.16,16.63,13.44,6.31
0.62,-0.78,0.13,14.96,17.42,9.31
0.56,-0.75,0.16,7.19,19.28,9.33
0.39,-0.74,0.32,-2.12,25.34,10.53
0.58,-0.92,0.24,-1.1,22.4,5.48
0.67,-0.93,0.21,6.21,24.5,6.43
0.57,-0.95,0.28,14.55,25.24,7.33
0.6,-0.9,0.26,22.43,25.01,12.82
0.59,-0.83,0.19,27.21,28.38,18.26
0.56,-0.75,0.18,18.0,28.85,17.11
0.61,-0.81,0.16,8.81,29.18,13.5
